#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Those Eyes","New West",120,12B,35,2023-01-19,03:40,79,"","Those Eyes",2019-05-10,59,71,0,25,0,30,-8,E Major,3,50x1Ic8CaXkYNvjmxe3WXy,TCAEE1990215
2,"Here With Me","d4vd",132,12B,47,2023-01-19,04:02,5,"","Here With Me",2022-09-22,57,53,0,29,0,10,-8,E Major,4,78Sw5GDo6AlGwTwanjXbGh,QZMEM2209263
3,"Right Now","One Direction",120,4B,78,2023-01-19,03:20,77,"","Midnight Memories (Deluxe)",2013-11-25,65,22,0,37,0,0,-5,G#/A♭ Major,4,1dQQ2QlnvXUehsRUrukKmf,GBHMU1300217
4,"Glimpse of Us","Joji",170,4B,32,2023-01-19,03:53,3,"","SMITHEREENS",2022-11-04,44,89,0,27,0,10,-9,G#/A♭ Major,3,4ewazQLXFTDC8XvCbhvtXs,USWB12201789
5,"Enchanted","Taylor Swift",82,4B,62,2023-01-25,05:52,71,"","Speak Now (Deluxe Package)",2010-01-01,54,7,0,23,0,10,-4,G#/A♭ Major,4,3sqrvkNC6IPTIXvvbx9Arw,USCJY1003663
6,"Heather","Conan Gray",102,7B,43,2023-01-25,03:18,85,"","Kid Krow",2020-03-20,36,58,0,27,0,30,-7,F Major,3,4xqrdfXkTW4T0RauPLv3WA,USUM71924264
7,"Memories","Conan Gray",113,1B,68,2023-02-09,04:08,79,"","Superache",2022-06-24,34,1,0,56,0,30,-6,B Major,4,5UXJzLFdBn6u9FJTCnoHrH,USUM72204111
8,"The Way I Loved You (Taylor’s Version)","Taylor Swift",161,7B,73,2023-02-09,04:03,77,"","Fearless (Taylor's Version)",2021-04-09,40,0,0,47,0,10,-5,F Major,4,22bPsP2jCgbLUvh82U0Z3M,USUG12100626
9,"Strong","One Direction",115,8B,66,2023-02-09,03:04,74,"","Midnight Memories (Deluxe)",2013-11-25,74,6,0,34,0,0,-7,C Major,4,3cKM7UXBZmgjEgEBTkaIlU,GBHMU1300215
10,"Co2","Prateek Kuhad",81,3B,68,2023-02-25,02:43,72,"indian indie, hindi indie","The Way That Lovers Do",2022-05-20,53,66,0,68,0,10,-5,C♯/D♭ Major,4,3hB9lDLyAClYVZivMMl20N,USAT22201719
11,"Yours","Conan Gray",130,10B,30,2023-03-03,03:24,65,"","Superache",2022-06-24,52,85,0,17,0,10,-9,D Major,4,3rPVtXLBfJz59U1LgrGHhb,USUM72204106
12,"drunk text","Henry Moodie",95,8B,49,2023-03-03,03:07,2,"","drunk text",2023-01-26,61,7,0,18,0,10,-5,C Major,3,0KpWiHVmIFDTvai20likX4,GBARL2202513
13,"People You Know","Selena Gomez",150,1A,62,2023-03-06,03:14,76,"","Rare",2020-01-10,70,9,0,62,0,10,-8,G#/A♭ Minor,4,63mdJr3NMY3wReOkNE6c6W,USUM71923485
14,"Story of My Life","One Direction",121,5B,66,2023-03-08,04:05,86,"","Midnight Memories (Deluxe)",2013-11-25,60,23,0,29,0,10,-6,D#/E♭ Major,4,4nVBt6MZDDP6tRVdQTgxJg,GBHMU1300210
