#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"peach eyes","wave to earth",95,10A,49,2026-03-26,03:05,68,"","0.1 flaws and all.",2023-04-20,62,64,0,72,0,10,-9,B Minor,4,72UVMFjUAL6KJvwi36VBiz,KRA252300809
2,"bad","wave to earth",136,10B,55,2026-04-06,04:23,2,"","0.1 flaws and all.",2023-04-20,56,71,11,39,0,10,-9,D Major,4,5TZKpQFKCbIlWGD8DzHbC6,KRA252300807
3,"love.","wave to earth",62,10B,39,2026-04-06,05:07,2,"","0.1 flaws and all.",2023-04-20,32,65,30,25,0,20,-10,D Major,4,5rDXfGMWI6S8wkXR0MHsvv,KRA252300813
4,"Only cry in the rain","CHUU",153,5A,91,2026-03-26,03:04,55,"k-pop","Only cry in the rain",2025-04-21,78,5,0,95,0,0,-4,C Minor,4,0J92BX2A6XcG2ZbWAxtk1x,KRB472501182
5,"Hello, Goodbye","YENA",98,10B,61,2026-03-26,03:43,44,"k-pop","Blooming Wings",2025-07-29,64,17,0,58,0,10,-4,D Major,4,74tKsdjzs3EnWEZHWca44M,KRMIM2540085
6,"Bittersweet","Baby DONT Cry",160,9B,76,2026-04-28,03:20,63,"k-pop","The 1st Mini Album [AFTER CRY]",2026-03-24,60,0,0,94,0,10,-5,G Major,4,4attgopd8pmrJ03fSDeOI2,KRA382601405
7,"Oops, My Bad","FIFTY FIFTY",104,7B,82,2026-03-26,02:26,46,"k-pop","Oops, My Bad (From  Operation: True Love )",2025-12-02,69,22,0,76,0,0,-5,F Major,4,5sTNd7d05oLLJatfB4CP4N,KRMIM2568643
8,"jellyous","ILLIT",162,4B,86,2026-04-26,02:43,75,"k-pop","jellyous (Feat. Sophie Powers)",2025-08-01,63,5,0,44,10,0,-4,G#/A♭ Major,4,51pREVFJeAJGvhJ1rYCKZH,USA2P2525116
9,"Bloom","RESCENE",106,4A,75,2026-04-28,02:56,50,"k-pop","lip bomb",2025-11-25,70,23,0,52,0,20,-4,F Minor,4,6yyjU86kQpxVW9RMUdgGfv,KRA382506688
10,"DIORAMA","Yves",87,8B,55,2026-04-28,02:46,57,"k-pop","LOOP",2024-05-29,74,7,0,62,0,10,-5,C Major,4,5Z3woeK4H1sTvLXnJAwaNI,KRA252401914
