#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Crazy Girls","TOOPOOR",90,4A,66,2023-04-27,03:14,66,"","Crazy Girls",2019-02-08,66,4,0,48,0,70,-4,F Minor,4,6cSDNYoWlMxzVfJLn6H301,UKELY1800162
2,"Murder In My Mind - Sped Up","Kordhell",151,10B,99,2023-04-30,01:55,53,"phonk, drift phonk","Murder In My Mind (Sped Up)",2022-05-05,60,0,6,15,40,40,-1,D Major,4,3T56drS7FjnZgGcOAHlXzx,QM6MZ2221090
3,"Toxic","Britney Spears",143,4A,84,2023-04-30,03:18,87,"pop","In The Zone",2003-11-13,77,2,3,92,10,20,-4,F Minor,4,6I9VzXrHxO9rA9A5euc8Ak,USJI10301005
4,"Mary On A Cross","Ghost",130,1B,90,2023-04-30,04:04,6,"metal, hard rock","Seven Inches Of Satanic Panic",2019-09-13,47,0,0,56,0,10,-4,B Major,4,2HZLXBOnaSRhXStMLrq9fD,USC4R1902750
5,"Hayloft","Mother Mother",96,8A,92,2023-04-30,03:01,3,"","O My Heart",2008-09-23,53,0,0,49,0,40,-3,A Minor,4,2kS6td1yvmpNgZTt1q5pQq,CAL450882108
6,"Superman","Eminem,Dina Rae",130,9A,76,2023-04-30,05:50,84,"rap, hip hop, ","The Eminem Show",2002-05-26,80,2,0,58,0,30,-3,E Minor,4,4woTEX1wYOTGDqNXuavlRC,USIR10211062
7,"Bang Bang Bang Bang","Sohodolls",94,3A,58,2023-04-30,03:01,64,"","Ribbed Music For The Numb Generation",2007-09-24,73,52,0,37,0,10,-7,A#/B♭ Minor,4,1MPMUZopRX9DFx3HXToTKG,GBHGV0700025
8,"Boyfriend","Dove Cameron",180,6A,61,2023-04-30,02:33,73,"","Boyfriend",2022-02-11,35,23,0,23,0,10,-7,G Minor,3,59CfNbkERJ3NoTXDvoURjj,USQX92200693
9,"Under The Influence","Chris Brown",117,8A,56,2023-04-30,03:04,84,"r&b","Indigo (Extended)",2019-10-04,76,2,0,37,0,10,-9,A Minor,4,5IgjP7X4th6nMNDh4akUHb,USRC11902743
10,"The Cult of Dionysus","The Orion Experience,ORION,Linda XO",138,12A,84,2023-04-30,03:07,65,"","Cosmicandy",2006-01-01,66,1,0,80,0,0,-4,C♯/D♭ Minor,4,08KTQSs3ickNki7FFTb6fY,USCGH0714735
11,"LoveGame","Lady Gaga",105,11A,68,2023-04-30,03:36,77,"art pop, pop","The Fame",2008-01-01,89,1,0,84,0,30,-6,F#/G♭ Minor,4,0eH2eHURaXUP15D8gQlfjx,USUM70824404
12,"Cpr","cupcakKe",103,9B,75,2023-04-30,03:28,65,"","Queen Elizabitch",2017-03-31,81,3,0,53,10,10,-8,G Major,4,35mBYyB61qTcGGj7MXIRM1,TCACZ1762108
13,"Billie Jean","Michael Jackson",117,10A,65,2023-04-30,04:53,81,"","Thriller 25 Super Deluxe Edition",2008-02-08,92,2,2,85,0,0,-3,B Minor,4,5ChkMS8OtdzJeqyybCc9R5,USSM19902991
14,"How You Like That","BLACKPINK",130,1B,76,2023-04-30,03:02,76,"k-pop","THE ALBUM",2020-10-02,81,5,0,34,0,0,-5,B Major,4,4SFknyjLcyTLJFPKD2m96o,KRA402000111
15,"Girls","MARINA",114,8A,87,2023-04-30,03:28,55,"","The Family Jewels",2009-07-15,66,3,0,93,0,0,-5,A Minor,4,3MNeq4nPxnPK1lsGGXZeRU,GBFFS0900115
16,"Bad Girls","M.I.A.",143,3B,91,2023-04-30,03:47,75,"","Matangi",2013-01-01,64,0,0,34,0,10,-3,C♯/D♭ Major,4,6nzXkCBOhb2mxctNihOqbb,USUG11200143
17,"Material Girl","Madonna",137,8B,88,2023-04-30,04:00,51,"","Celebration (double disc version)",2009-09-18,74,34,0,98,0,10,-3,C Major,4,22sLuJYcvZOSoLLRYev1s5,USWB10903617
18,"KICK BACK","Kenshi Yonezu",102,3B,94,2023-04-30,03:13,75,"j-pop, anime, j-rock","KICK BACK",2022-10-12,58,0,0,29,10,0,-5,C♯/D♭ Major,4,3khEEPRyBeOUabbmOPJzAG,JPU902203702
