#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"MAMMAMIA","Måneskin",142,12A,68,2022-01-03,03:06,63,"","MAMMAMIA",2021-10-08,77,0,0,79,0,10,-3,C♯/D♭ Minor,4,78SCmQ8A7KQSMdkem2SwBP,ITB002100961
2,"Oxytocin","Billie Eilish",125,1B,60,2022-01-03,03:30,71,"","Happier Than Ever",2021-07-30,76,9,55,18,0,10,-8,B Major,4,4t2OeILB07eMGTXSUbMPEu,USUM72104675
3,"Cpr","cupcakKe",103,9B,75,2022-01-03,03:28,65,"","Queen Elizabitch",2017-03-31,81,3,0,53,10,10,-8,G Major,4,35mBYyB61qTcGGj7MXIRM1,TCACZ1762108
4,"Rules","Doja Cat",144,9B,72,2022-01-03,03:07,73,"","Hot Pink",2019-11-07,65,17,0,69,10,10,-5,G Major,4,1TMWcbxL5YF8rKsFHv5hAP,USRC11902867
5,"Girls","MARINA",114,8A,87,2022-01-03,03:28,55,"","The Family Jewels",2009-07-15,66,3,0,93,0,0,-5,A Minor,4,3MNeq4nPxnPK1lsGGXZeRU,GBFFS0900115
6,"Tia Tamera (feat. Rico Nasty)","Doja Cat,Rico Nasty",120,8B,65,2022-01-03,03:31,73,"","Amala (Deluxe Version)",2019-03-01,82,2,0,42,10,20,-5,C Major,4,1uNePI826aqh9uC9pgbeHU,USRC11803908
7,"Smack A Bitch","Rico Nasty",170,10B,70,2022-01-03,02:18,55,"","Nightmare Vacation",2020-12-03,71,1,0,33,20,10,-2,D Major,4,3Zm27XyCDoAqHMGte5ydxQ,USAT22007434
8,"Dangerous Woman","Ariana Grande",134,9A,60,2022-01-03,03:55,81,"pop","Dangerous Woman",2016-04-01,66,5,0,29,0,30,-5,E Minor,3,3nef5W8jTkXrOKgCu4kmq7,USUM71601826
9,"Animals","Maroon 5",190,9A,74,2022-01-03,03:51,85,"pop","V",2014-09-02,28,0,0,33,0,50,-6,E Minor,4,2bL2gyO6kBdLkNSkxXNh6x,USUM71409576
10,"Yummy","Ayesha Erotica",99,1B,81,2022-01-03,02:28,0,"hyperpop","Yummy",2021-04-08,71,0,0,45,30,60,-8,B Major,4,5A51Zkwr3AXiljtBr73PnP,QZES82131569
11,"My Shot","Lin-Manuel Miranda,Daveed Diggs,Okieriete Onaodowan,Leslie Odom Jr.,Original Broadway Cast of Hamilton",180,4B,65,2022-01-03,05:33,72,"musicals","Hamilton (Original Broadway Cast Recording)",2015-09-25,70,15,0,57,40,0,-7,G#/A♭ Major,4,4cxvludVmQxryrnx1m9FqL,USAT21502598
12,"Black Sheep","Metric",124,10A,65,2022-01-03,04:57,68,"","Black Sheep",2010-08-10,51,0,0,14,0,10,-6,B Minor,4,72hSmnleYTiiOo23q8ZJIS,CARB70905801
