#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"DJ Turn It Up - Single","Misz the Groove Producer",128,6A,62,2026-03-19,03:45,16,"smooth jazz","DJ Turn It Up - Single",2013-02-19,82,1,0,64,10,0,-9,G Minor,4,5YhvIm0bbHI6lNn5hejy4o,QMVUG1100014
2,"That Girl","SuitU Studio",115,6A,66,2026-03-19,03:20,26,"","That Girl",2024-01-07,77,15,0,80,0,10,-8,G Minor,4,5gvYyzHnHkBaHhDKUD6lmz,QZFZ22447969
3,"Cyberqueen","SuitU Studio",122,3A,70,2026-03-19,02:32,27,"","Cyberqueen",2026-01-09,65,1,0,26,0,10,-6,A#/B♭ Minor,4,0wG0JryNy7geSm1eFtc5su,QZFYZ2685080
4,"Dress-up Doll","SuitU Studio",124,12A,92,2026-03-19,02:45,20,"","Dress-up Doll",2025-01-09,64,27,0,68,0,10,-4,C♯/D♭ Minor,4,6RMIHuFSK7Gm3fVy6mKaHJ,QZFYZ2554140
5,"Yummy - Righteous Remix","Ayesha Erotica,Mo Beats",82,4A,58,2026-03-19,02:44,76,"hyperpop, ","Yummy (Righteous Remix)",2023-12-01,59,0,87,30,0,10,-10,F Minor,4,4UQijskfH7GRycjz77buzW,QZTAU2357385
6,"Love Potions Instrumental","BJ Lips,princess paparazzi",122,1B,83,2026-03-19,02:36,58,"","Love Potions",2024-09-27,56,0,15,51,0,30,-8,B Major,4,60BOOum4ofwslLei94YU3K,QZZ8A2423834
7,"Summer Lover","BJ Lips,princess paparazzi",128,1B,80,2026-03-19,02:24,47,"","Summer Lover",2024-07-31,60,0,0,46,0,10,-8,B Major,4,3RcrfhOw7TYoYAQsBRKxqE,QZWV32411360
8,"I'll Do It - Sped Up Version","Heidi Montag",121,10A,90,2026-03-19,03:17,61,"","I'll Do It",2023-05-12,81,1,78,63,0,0,-4,B Minor,4,4fXFb1WdpPVU6Yup1F5a5K,ZZOPM2343650
9,"Stiletto Death (Remastered)","princess paparazzi",123,8A,84,2026-03-19,03:39,38,"","Stiletto Death (Remastered)",2024-03-25,62,0,0,28,0,40,-5,A Minor,4,2gp5GqYyxWrMBr4EPXXHnC,QZHN92406441
10,"TIPSY (BONUS TRACK)","MISS LUXURY",130,2B,94,2026-03-19,03:52,64,"hyperpop","THE BIMBO DIARIES (BONUS TRACK EDITION)",2021-02-11,65,10,0,64,0,60,-5,F#/G♭ Major,4,1hRXRsPiLGnSnUDNpNA8qZ,QZMWW2109203
