#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Emperor's New Clothes","Panic! At The Disco",94,3B,90,2021-03-24,02:38,69,"emo","Death of a Bachelor",2016-01-15,56,0,0,65,0,0,-5,C♯/D♭ Major,4,3px2rAPu74ltbkf9eZsZ8h,USAT21503476
2,"Ghosting","Mother Mother",92,1B,62,2021-03-24,04:45,0,"","O My Heart",2008-09-23,61,33,0,24,0,10,-5,B Major,4,3vZUC1m6QVm7urnN6lcF64,CAL450882107
3,"Lotta True Crime","Penelope Scott",159,4B,41,2021-03-24,03:22,0,"","Public Void",2020-09-25,52,33,7,40,20,10,-14,G#/A♭ Major,4,6Dqs6JddZc16yl27MDzIWY,QZK6F2019391
4,"Power & Control","MARINA",120,8A,90,2021-03-24,03:46,24,"","Electra Heart (Deluxe)",2012-04-27,53,1,0,48,0,10,-5,A Minor,4,5IixEDnbG6pZOy38vkkuvr,GBFFS1200014
5,"Whatever It Takes","Imagine Dragons",135,3A,66,2021-03-24,03:21,84,"","Evolve",2017-06-23,67,4,0,56,0,10,-5,A#/B♭ Minor,4,6Qn5zhYkTa37e91HC1D7lb,USUM71703515
6,"What's the Use of Feeling (Blue)? [feat. Patti LuPone & Deedee Magno Hall]","Steven Universe,Deedee Magno Hall,Patti LuPone",58,8A,39,2021-03-24,02:26,53,"musicals","Steven Universe, Vol. 1 (Original Soundtrack)",2017-06-02,37,43,0,14,0,30,-9,A Minor,4,4i1aLZ3ndlI6Z2z2vmfHpz,TCADA1768018
7,"Almost There","Anika Noni Rose",79,8B,50,2021-03-24,02:24,66,"","The Princess and the Frog (Original Motion Picture Soundtrack)",2009-11-23,51,81,0,51,0,20,-6,C Major,4,2GLyruWagsv8o7aGNXboH1,USWD10936987
8,"Body","Mother Mother",148,3A,63,2021-03-24,03:33,1,"","O My Heart",2008-09-23,60,13,0,47,0,30,-4,A#/B♭ Minor,4,0VmREvheUiN0xgM5fJYQqp,CAL450882106
9,"Big Girls Cry","Sia",162,7B,59,2021-03-24,03:30,60,"","1000 Forms Of Fear",2014-07-04,47,4,0,9,0,10,-5,F Major,4,75xgoXAGed7jiNDdV8TNOe,USRC11400980
10,"Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit,Anne-Marie,Sean Paul",102,8A,76,2021-03-24,04:11,73,"dancehall","Rockabye (feat. Sean Paul & Anne-Marie)",2016-10-21,72,41,0,74,0,10,-4,A Minor,4,5knuzwU65gJK7IF5yJsuaW,GBAHS1600363
11,"DICTATOR","REI AMI",130,3B,63,2021-03-24,03:01,48,"","DICTATOR",2019-11-11,56,52,0,52,30,30,-7,C♯/D♭ Major,4,1i5fRXLDQmiNf878YdAUjk,FRX201900530
12,"Johnny Fontane, the band kept playing (Abbey Road Session)","Ben Tansing",124,8B,51,2026-02-23,04:28,34,"","Johnny Fontane, the band kept playing (Abbey Road Session)",2026-02-06,45,35,0,15,0,20,-9,C Major,4,0HbeahliyoRWUlIGWvM0O7,QZHN42626521
13,"My Way","Calvin Harris",120,9A,91,2021-03-24,03:39,77,"edm","My Way",2016-09-16,82,9,0,54,0,10,-3,E Minor,4,1vvNmPOiUuyCbgWmtc6yfm,GBARL1601358
14,"Hit and Run","LOLO",98,10A,82,2021-03-25,03:04,52,"","Hit and Run",2014-08-12,68,0,0,67,0,20,-5,B Minor,4,5NyA9sbbbRbjBeoJqFw1th,USA2P1431247
15,"Little Game","Benny",130,12A,54,2021-03-25,03:58,55,"","Little Game",2014-10-25,61,8,0,30,0,10,-5,C♯/D♭ Minor,4,0ODyahnUlK9G5bT4dA5NCI,ushm91448208
16,"Mad Hatter","Melanie Martinez",92,4B,69,2021-03-25,03:21,71,"","Cry Baby (Deluxe Edition)",2015-08-14,57,2,0,58,0,10,-5,G#/A♭ Major,4,5gWtkdgdyt5bZt9i6n3Kqd,USAT21501943
17,"Savages","MARINA",120,8A,76,2021-03-25,04:16,56,"","Froot",2015-03-13,76,8,0,73,0,0,-7,A Minor,4,4sT2hi5bgnG2ApK7Oq06QW,GBAHS1400463
18,"Control","Halsey",120,9A,68,2021-03-25,03:34,71,"","BADLANDS (Deluxe)",2015-08-28,55,40,0,21,0,10,-6,E Minor,4,3SKzTIl9mW0DadTys9SFo3,USUM71507636
19,"House of Memories","Panic! At The Disco",110,10A,82,2021-03-25,03:28,81,"emo","Death of a Bachelor",2016-01-15,51,0,0,51,0,0,-5,B Minor,4,2DgdHcjWmO3qd50RzuBLgZ,USAT21503701
20,"Wolf in Sheep's Clothing","Set It Off,William Beckett",165,10A,91,2021-03-25,03:07,63,"","Duality",2014-10-14,45,0,0,71,0,40,-4,B Minor,4,55Fpeuuc2sbQiy74eA1gTt,ITH711400134
21,"Killer In The Mirror","Set It Off",90,12A,95,2021-03-25,03:35,58,"","Midnight",2019-02-01,55,1,0,69,10,40,-4,C♯/D♭ Minor,4,0x2TYePnFyfZ9ajY2WMkby,US5261822941
22,"Nightmare","Set It Off",170,1A,95,2021-03-25,03:23,51,"","Cinematics (Deluxe)",2012-09-18,44,0,0,70,10,30,-3,G#/A♭ Minor,4,2FxfCsAdtZDqoqjWqiib5X,US3X51222502
23,"No Place Like Home","Todrick Hall",103,4A,69,2021-03-25,03:11,0,"ballroom vogue","Straight Outta Oz",2016-06-23,34,54,0,34,10,0,-7,F Minor,4,1rG4dAAarH5E8XHPzbaBxG,USB251682551
24,"The Zombie Song","Stephanie Mabey",92,9A,44,2021-03-25,02:52,65,"","Wake Up Dreaming",2012-06-22,74,14,0,83,0,10,-9,E Minor,4,2bfNnO1OpLCxaDR73phdMk,ushm21215369
25,"Sorry About Your Parents","Icon For Hire",162,1A,95,2021-03-25,03:17,41,"christian rock","Icon for Hire",2013-10-15,43,0,0,39,10,10,-5,G#/A♭ Minor,4,65TtqCvMUIU95GDPlwQUA2,GMGVJ1300122
26,"Kiss the Girl","Chase Holfelder",122,4A,69,2021-03-25,02:31,33,"","Major to Minor, Vol. 2",2018-10-24,44,10,0,36,10,30,-5,F Minor,4,47Hig18yE1dZJRui4EJ0GW,UST8K1846355
27,"Crazy = Genius","Panic! At The Disco",114,10B,91,2021-03-25,03:18,63,"emo","Death of a Bachelor",2016-01-15,46,0,0,45,10,10,-4,D Major,4,6V68ItawQkQlZhYIf1S86C,USAT21503697
28,"Parasite Eve","Bring Me The Horizon",102,11B,80,2021-03-25,04:51,68,"metalcore, emo, rock, screamo, post-hardcore","POST HUMAN: SURVIVAL HORROR",2020-10-30,59,3,0,23,10,30,-5,A Major,4,36xBFaVGjqm7le8CTHytUj,GBARL2000489
29,"Bisexual","GRLwood",133,10A,93,2021-03-25,02:00,0,"riot grrrl, queercore","Daddy",2018-06-15,60,1,1,64,0,0,-6,B Minor,4,1w47gZOFLLt9voDEyK7fGd,USGAC1800081
30,"The Plan (Fuck Jobs)","The Front Bottoms",101,8B,87,2021-03-25,03:38,48,"midwest emo, folk punk, emo","Back on Top",2015-09-18,41,0,0,80,0,10,-5,C Major,4,2UJ2JvrxU5Ue1y08o5TzqJ,USAT21502134
31,"all over","Kara Cold",105,6B,37,2023-05-11,03:25,0,"","adaptations",2023-04-26,84,52,87,32,0,10,-12,A#/B♭ Major,4,2UcmIJgl2X4MgnDzFxCquJ,QZES82363073
32,"Bust Your Knee Caps - Johnny Don't Leave Me","Pomplamoose",119,8A,56,2021-03-25,03:05,0,"","Hey It's Pomplamoose",2014-06-21,41,5,0,56,0,0,-6,A Minor,3,1uRKeDUiD4fDUEAjXbmYr6,USE830926084
33,"Benz","Frequency77",146,10A,76,2026-01-06,03:17,8,"","Benz",2026-01-05,47,0,77,74,0,10,-11,B Minor,4,5F7VWs4XkCJ4OfO6yDcIeN,QT3TB2557290
34,"Free Yourself - Live","12 Monkeys",141,4B,69,2025-11-19,04:23,0,"","Free Yourself (Live)",2025-06-04,22,61,0,44,0,90,-9,G#/A♭ Major,4,4Xtg7fAKTfFWAta9Eu1V3M,QZPLS2568080
35,"Back In Black","AC/DC",188,11B,70,2021-03-25,04:16,87,"rock, hard rock, classic rock, rock and roll","Back In Black",1980-07-25,31,1,1,76,0,0,-6,A Major,4,08mG3Y1vljYA6bvDt4Wqkj,AUAP08000046
36,"Brown Eyed Girl","Van Morrison",151,9B,58,2021-03-25,03:03,20,"","Blowin' Your Mind!",1967-09,49,19,0,91,0,40,-11,G Major,4,3yrSvpt2l1xhsV9Em88Pul,USSM16700357
