#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Choice","Jack Stauber's Micropop",126,9A,65,2025-09-23,00:39,64,"","Micropop",2019-05-30,53,16,17,76,20,20,-7,E Minor,4,57YgVR1hxgSVPMhI3ckK92,QMEZE1935906
2,"Harder, Better, Faster, Stronger","Daft Punk",123,11A,72,2025-09-26,03:46,77,"french house, electronic, electro","Discovery",2001-03-12,82,4,0,69,10,30,-9,F#/G♭ Minor,4,5W3cjX2J3tjhG8zb6u0qHn,GBDUW0000059
3,"Heart Attack","Demi Lovato",174,4B,79,2025-09-26,03:30,83,"","Demi",2013-01-01,50,7,0,50,10,20,-5,G#/A♭ Major,4,1V6gIisPpYqgFeWbMLI0bA,USHR11334249
4,"Run No More","KALEO",108,8A,50,2025-10-12,05:48,55,"","MIXED EMOTIONS",2025-05-09,47,38,0,19,0,10,-10,A Minor,4,4M5BOn53S0p9wTRHzNARWA,USAT22500957
5,"Break My Stride","Matthew Wilder",110,6B,59,2025-10-12,03:04,76,"","I Don't Speak The Language",1983-03-19,92,20,0,83,0,0,-11,A#/B♭ Major,4,1mCsF9Tw4AkIZOjvZbZZdT,USSM18300576
6,"It's Oh So Quiet","Björk",124,5B,14,2025-10-18,03:37,52,"art pop, trip hop","Post",1995-06-13,47,63,0,20,0,0,-14,D#/E♭ Major,3,0OMNQyneWmmZtTQpULYJcl,GBBTF0200247
7,"DIVIDE","石元 丈晴",125,8B,86,2025-10-18,05:29,20,"japanese vgm","NEO: The World Ends with You - Original Soundtrack",2021-08-04,53,0,11,13,0,10,-4,C Major,4,6vO9dyMZkcfY19Qv72pJ7W,JPA842100338
8,"Blood Sweat & Tears (from the series Arcane League of Legends)","Arcane,Sheryl Lee Ralph",148,10B,82,2025-10-21,03:42,62,"score, ","Arcane League of Legends: Season 2 (Soundtrack from the Animated Series)",2024-11-23,46,11,0,22,10,10,-7,D Major,4,4yb2x8ZxKSszH0TX4rJI8M,USA2P2459605
9,"BURY ME ALIVE","Neoni",120,11B,80,2025-10-22,03:07,42,"","ALL MY FAVORITE MONSTERS",2022-10-28,49,1,0,26,10,30,-6,A Major,4,6J8QLoPTNP1pSsse6ULaVV,QZNWX2298558
10,"Walk on Water","Thirty Seconds To Mars",140,3A,78,2025-11-01,03:05,63,"","America",2018-04-06,49,0,0,41,0,10,-7,A#/B♭ Minor,4,3TpzgwcbhrZWW9Qrj6MmKd,USUG11700409
11,"BATTLE OF THE LARYNX","Melanie Martinez",94,10A,75,2025-11-01,05:28,55,"","PORTALS",2023-03-31,59,14,0,32,0,30,-9,B Minor,4,3jBJbxZSaVkaHRrUqEZ1eb,USAT22220424
12,"MILK OF THE SIREN","Melanie Martinez",122,1A,60,2025-11-01,04:25,61,"","PORTALS (Deluxe)",2023-04-05,63,17,0,37,0,40,-6,G#/A♭ Minor,3,1AUyzuh7CIr1yDYPTOgQQL,USAT22303674
