#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"SLOW DANCING IN THE DARK","Joji",89,5B,48,2022-10-16,03:29,5,"","BALLADS 1",2018-10-26,52,54,1,28,0,10,-7,D#/E♭ Major,4,0rKtyWc8bvkriBthvHKY8d,ZZOPM1800452
2,"Sweater Weather","The Neighbourhood",124,6B,81,2022-10-16,04:00,93,"","I Love You.",2013-04-22,61,5,2,40,0,10,-3,A#/B♭ Major,4,2QjOHCTQ1Jl3zawyYOpxh6,USSM11300080
3,"Are You Bored Yet? (feat. Clairo)","Wallows,Clairo",120,1A,68,2022-10-16,02:58,79,"indie, bedroom pop","Nothing Happens",2019-03-22,68,16,0,64,0,20,-6,G#/A♭ Minor,4,57RA3JGafJm5zRtKJiKPIm,USAT21812258
4,"Softcore","The Neighbourhood",94,8A,57,2022-10-16,03:26,87,"","Hard To Imagine The Neighbourhood Ever Changing",2018-11-02,57,5,0,37,0,20,-6,A Minor,4,2K7xn816oNHJZ0aVqdQsha,USSM11800523
5,"Lana","kamaitachi",121,1A,47,2022-10-16,02:51,61,"","Lana",2020-10-23,87,74,0,79,0,20,-9,G#/A♭ Minor,4,6njzueGON26Kj3dy0wQUxs,BXK182000005
6,"Daddy Issues","The Neighbourhood",85,6B,52,2022-10-16,04:20,86,"","Wiped Out!",2015-10-30,59,7,15,34,0,10,-9,A#/B♭ Major,4,5E30LdtzQTGqRvNd7l6kG5,USSM11506747
7,"Runaway","AURORA",114,1B,30,2022-10-16,04:08,80,"norwegian pop, art pop","All My Demons Greeting Me As A Friend (Deluxe)",2016-03-11,42,63,0,12,0,10,-9,B Major,4,1v1oIWf2Xgh54kIWuKsDf6,GBUM71500527
8,"The Beach","The Neighbourhood",136,7A,64,2022-10-16,04:15,78,"","Wiped Out!",2015-10-30,25,13,0,11,0,0,-7,D Minor,4,2u0CelO5c81XS7z3dGpHbS,USSM11506746
9,"This Side of Paradise","Coyote Theory",158,11B,66,2022-10-16,04:02,79,"","Color",2011-06-20,31,43,0,32,0,10,-6,A Major,4,79EkGysjP2dL5GdpeQjRxT,QMW9F1100003
10,"Boys Will Be Bugs","Cavetown",179,3B,53,2022-10-16,05:29,68,"bedroom pop","Animal Kingdom",2019-04-12,49,0,0,45,0,10,-12,C♯/D♭ Major,4,6suYoN4gFkanqOBn5yRnJC,USL4Q1849675
11,"Afraid","The Neighbourhood",84,11A,70,2022-10-16,04:11,80,"","I Love You.",2013-04-22,46,1,31,36,0,30,-6,F#/G♭ Minor,4,7brQHA2CgQpcMBiOlfiXYb,USSM11300889
12,"I Wanna Be Yours","Arctic Monkeys",68,5A,42,2022-10-16,03:03,92,"indie, garage rock","AM",2013-09-09,46,14,2,48,0,10,-9,C Minor,4,5XeFesFbtLpXzIVDNQP22n,GBCEL1300373
13,"You Get Me So High","The Neighbourhood",88,6A,88,2022-10-16,02:33,82,"","Hard To Imagine The Neighbourhood Ever Changing",2018-11-02,55,19,8,39,0,10,-6,G Minor,4,7zwn1eykZtZ5LODrf7c0tS,USSM11707131
14,"Juliet","Cavetown",132,2B,59,2022-10-16,04:38,71,"bedroom pop","Animal Kingdom",2019-04-12,55,0,0,36,0,0,-8,F#/G♭ Major,4,45ROR8UMn60YEVQnDy0uVF,USHM91882113
15,"brutal","Olivia Rodrigo",124,12B,53,2022-10-16,02:23,79,"","SOUR",2021-05-21,67,3,0,28,0,20,-6,E Major,4,6SRsiMl7w1USE4mFqrOhHC,USUG12101242
16,"overwhelmed","Royal & the Serpent",87,5A,32,2022-10-16,02:39,66,"","Overwhelmed",2020-06-26,80,31,0,46,30,10,-11,C Minor,4,5jjZikDrEd0by1o7V3fO4y,USAT22002973
17,"City of Angels","Em Beihold",75,12B,37,2022-10-16,03:14,0,"","City of Angels",2020-08-14,68,79,0,34,0,30,-7,E Major,4,5amAJIEdIVtWYEi4wGp7Fn,QZK6P2075238
18,"print( i'm so tired )","jenny nuo",90,4B,31,2022-10-16,03:53,0,"","print( i'm so tired )",2021-02-12,68,21,0,33,0,10,-12,G#/A♭ Major,4,5sGYM1kE1NS44pbZJ57uNw,QZFYZ2120985
19,"valedictorian","jenny nuo",120,8B,22,2022-10-16,03:23,0,"","bound by expectations",2021-05-28,68,86,0,45,0,90,-14,C Major,4,77SpZjyFyZFZHhVERCUDb1,QZES92132975
20,"505","Arctic Monkeys",140,8B,87,2022-10-16,04:13,88,"indie, garage rock","Favourite Worst Nightmare",2007-04-22,53,0,0,25,0,0,-6,C Major,4,0BxE4FqsDD1Ot4YuBXwAPp,GBCEL0700074
21,"Summertime Sadness","Lana Del Rey",112,12A,65,2022-10-16,04:25,86,"","Born To Die - The Paradise Edition",2012-01-01,56,5,0,24,0,10,-7,C♯/D♭ Minor,4,3BJe4B8zGnqEdQPMvfVjuS,GBUM71111565
22,"Sex, Drugs, Etc.","Beach Weather",144,9A,84,2022-10-16,03:16,75,"","Chit Chat",2016-11-04,57,1,1,47,0,50,-5,E Minor,4,7DbdUf8aHSYoliSjO6LZv6,TCACS1642138
23,"Ultraviolence","Lana Del Rey",79,8B,54,2022-10-16,04:11,81,"","Ultraviolence (Deluxe)",2014-01-01,14,28,0,9,0,10,-7,C Major,3,1y3r6RXiJZNBV1EI0NggpS,GBUM71402015
24,"Pretty When You Cry","Lana Del Rey",109,3A,55,2022-10-16,03:54,78,"","Ultraviolence (Deluxe)",2014-01-01,51,40,0,20,0,20,-7,A#/B♭ Minor,4,6PnluwP0fjGnpIBsqTdUTq,GBUM71402191
25,"Sad Girl","Lana Del Rey",119,7B,59,2022-10-16,05:17,81,"","Ultraviolence (Deluxe)",2014-01-01,35,54,7,26,0,10,-8,F Major,4,11MyiSGZSYSmhhqwGUTtAq,GBUM71402107
26,"Cruel World","Lana Del Rey",122,4A,51,2022-10-16,06:39,65,"","Ultraviolence (Deluxe)",2014-01-01,33,27,0,18,0,10,-6,F Minor,4,6ayKgleoMF26lvU1Z7wVm7,GBUM71402167
27,"踊り子","Vaundy",157,9B,48,2022-10-16,03:50,2,"j-pop, japanese indie, j-rock, anime","踊り子",2021-11-17,72,85,80,68,0,10,-11,G Major,4,4xk70Qur2QeRmWIzWPC63V,JPR652100061
28,"Wings","So!YoON!,Phum Viphurit",100,2B,49,2022-10-16,03:15,0,"bedroom pop","Wings",2020-10-20,66,17,0,54,0,0,-8,F#/G♭ Major,4,4XQnhcwRPRmGG4E6PakLMb,KRF252000117
29,"Bad example","takayan",120,11A,66,2022-10-16,01:44,50,"j-pop, j-rap, japanese indie","2019 - 2021",2021-07-08,77,42,0,81,0,20,-6,F#/G♭ Minor,4,1ji3cJU0sobtsiNEZRvNVz,TCJPP2115472
30,"THE SHADE","Rex Orange County",120,7B,51,2022-10-16,03:01,75,"bedroom pop","WHO CARES?",2022-03-11,90,39,0,73,0,0,-8,F Major,4,1gH1h30wkQdd9zhY3j7a8T,USRC12102927
31,"Every Time Around","Vansire",111,12A,56,2022-10-16,03:36,51,"bedroom pop","After Fillmore County",2020-10-16,74,23,73,72,0,10,-8,C♯/D♭ Minor,4,0PFvVZVRLMAN3hUntwUHeG,QZMEM2059262
32,"warm","Junggigo",82,1A,31,2022-10-16,03:08,0,"","warm",2020-06-18,82,72,7,52,0,10,-7,G#/A♭ Minor,4,21IXdEIY4Y3Kld3WHNbSlD,KRMIM2015204
33,"Sunflower","Peach Luffe",126,7B,81,2022-10-16,02:35,0,"","Sunflower",2021-11-19,74,56,0,91,0,20,-6,F Major,4,4xN6YLczJPjEDu1FEIb9Bz,UKYGK2100055
34,"See you","amin,Dept",89,2B,51,2022-10-16,03:06,44,"","See you",2020-09-27,64,79,0,65,0,0,-7,F#/G♭ Major,4,2uzK4GdJ63xhirHwt91FMq,KRMIM2026696
35,"Enough (prod. APRO)","Colde,정유미,APRO",119,5A,59,2022-10-16,03:03,46,"","Enough",2021-12-02,78,54,0,62,0,0,-7,C Minor,4,1JB8Y5r1Pee8E8b7J1Kf1q,KRMIM2176673
36,"Old Love","yuji,putri dahlia",142,1B,37,2022-10-16,04:09,72,"","Old Love",2022-08-19,48,72,0,36,0,10,-11,B Major,3,3W4U7TEgILGpq0EmquurtH,SE6XW2261728
37,"Come Inside Of My Heart","IV OF SPADES",113,6B,56,2022-10-16,04:06,6,"opm, pinoy indie, harana, p-pop, parang, kundiman","CLAPCLAPCLAP!",2019-01-18,68,0,0,69,0,20,-9,A#/B♭ Major,4,3Eb5sztvEMa0Mqnb8DUAlU,PHW011900008
38,"Asmalibrasi","Soegi Bornean",140,12B,56,2022-10-16,04:14,67,"indonesian indie, indonesian pop","Asmalibrasi",2019-07-26,72,86,0,79,0,10,-6,E Major,4,3TFdXrYIubXABQh0CxIiSs,FR59R1979379
39,"IT'S YOU (feat. keshi)","MAX,keshi",90,10B,33,2022-10-16,02:53,0,"","IT'S YOU (feat. keshi)",2022-09-09,66,85,0,45,0,10,-12,D Major,4,5SMCxRA6hB2jEhroaYfw6N,USWB12201015
40,"Sunsets With You","Cliff,Yden",115,3B,36,2022-10-16,04:13,58,"opm, harana, parang","Sunsets With You",2022-02-04,45,92,0,13,0,10,-10,C♯/D♭ Major,3,43t6oyPWJ67nifk7JgDgoI,QZFZ32277239
41,"Cry Baby","The Neighbourhood",108,9A,66,2022-10-16,03:55,78,"","Wiped Out!",2015-10-30,58,0,0,34,0,10,-5,E Minor,4,0EfsDEYaSjGYd66Pr881nq,USSM11506744
42,"Reflections","The Neighbourhood",114,10A,59,2022-10-17,04:04,88,"","Hard To Imagine The Neighbourhood Ever Changing",2018-11-02,65,11,5,54,0,10,-7,B Minor,4,2xql0pid3EUwW38AsywxhV,USSM11800527
43,"Astronomy","Conan Gray",145,9A,34,2022-10-17,04:03,73,"","Superache",2022-06-24,47,58,0,15,0,30,-9,E Minor,3,2JN3ugW1cEahbYw0I5mw5U,USUM72106337
44,"Moonlight","Chase Atlantic",135,1B,59,2022-10-17,04:12,0,"","Paradise EP",2016-12-20,44,0,0,13,0,10,-6,B Major,4,1rWzYSHyZ5BiI4DnDRCwy7,AUBEC1933729
45,"Pretty Boy","The Neighbourhood",155,2B,39,2022-10-17,03:54,77,"","Chip Chrome & The Mono-Tones",2020-09-25,58,21,5,57,0,30,-11,F#/G♭ Major,4,7IL8PSVwLOJxqYne6azxQv,USSM12003780
46,"People Watching","Conan Gray",126,7B,59,2022-10-17,02:38,73,"","Superache",2022-06-24,53,38,0,54,0,20,-7,F Major,4,3TFoEJe5zNuHZStRboWPxg,USUM72109491
47,"Memories","Conan Gray",113,1B,68,2022-10-17,04:08,79,"","Superache",2022-06-24,34,1,0,56,0,30,-6,B Major,4,5UXJzLFdBn6u9FJTCnoHrH,USUM72204111
48,"Friends","Chase Atlantic",107,10A,61,2022-10-17,03:50,3,"","Nostalgia",2015-02-21,42,1,0,9,0,10,-6,B Minor,3,2jQiSYrwJehQAcuaaQrXnS,GBLFP1508173
49,"Wish You Were Sober","Conan Gray",91,10B,73,2022-10-17,02:48,71,"","Kid Krow",2020-03-20,70,2,0,70,0,10,-5,D Major,4,0kn2gu8Pd03DiYHzRvX2Xk,USUM71924258
50,"Atlantis","Seafret",166,1A,48,2022-10-17,03:49,82,"","Tell Me It's Real (Expanded Edition)",2016-01-29,40,5,0,21,0,10,-8,G#/A♭ Minor,4,1Fid2jjqsHViMX6xNH70hE,GBARL1500316
51,"Into It","Chase Atlantic",130,3A,57,2022-10-17,03:16,83,"","Chase Atlantic",2017-10-04,52,5,0,29,0,10,-7,A#/B♭ Minor,4,4HwDCXsMBC7SUdp2WT4MZP,USWB11602565
52,"Swim","Chase Atlantic",120,4B,54,2022-10-17,03:48,86,"","Chase Atlantic",2017-10-04,67,27,0,8,0,0,-6,G#/A♭ Major,4,3M0lSi5WW79CXQamgSBIjx,USWB11701711
53,"Okay","Chase Atlantic",130,8B,82,2022-10-17,03:32,69,"","Chase Atlantic",2017-10-04,61,11,0,43,10,10,-7,C Major,4,492PZFHvGTm3RZZYeeUVWT,USWB11701714
54,"DEVILISH","Chase Atlantic",145,8A,74,2022-10-17,02:52,0,"","DON'T TRY THIS",2019-01-25,50,2,0,54,50,20,-6,A Minor,4,2yi1xYIc58dUibi3iMvqWl,QMRSZ1802757
55,"Why'd You Only Call Me When You're High?","Arctic Monkeys",92,10B,63,2022-10-18,02:41,87,"indie, garage rock","AM",2013-09-09,69,5,0,80,0,10,-6,D Major,4,086myS9r57YsLbJpU0TgK9,GBCEL1300370
56,"死ぬのがいいわ","Fujii Kaze",158,11A,76,2022-10-18,03:05,67,"j-pop","HELP EVER HURT NEVER",2020-05-20,60,17,0,52,0,10,-6,F#/G♭ Minor,4,0HYAsQwJIO6FLqpyTeD3l6,JPPO02000610
57,"Affection","Fiji Blue",113,3A,49,2022-10-18,02:54,51,"","Affection",2020-10-22,83,32,0,84,0,10,-8,A#/B♭ Minor,4,5eLjgK8JT276Xs8500KdEn,TCAFD2050485
58,"まつり","Fujii Kaze",97,3B,73,2022-10-18,03:45,64,"j-pop","LOVE ALL SERVE ALL",2022-03-23,66,1,5,36,0,20,-7,C♯/D♭ Major,4,3OdkC5pG8vc26S26qHyBo8,JPPO02200420
59,"東京フラッシュ","Vaundy",98,10B,63,2022-10-18,04:18,0,"j-pop, japanese indie, j-rock, anime","strobo",2020-05-27,63,0,0,61,0,0,-6,D Major,4,3vXdK7DCzJyp1MIh10TJFS,JPR651900334
60,"HWAA","i-dle",95,11A,87,2022-10-18,03:17,61,"k-pop","I burn",2021-01-11,38,5,0,23,0,0,-3,F#/G♭ Minor,4,5FiXhM80sP4yg6tEnHkZZn,KRA392000074
61,"Pacify Her","Melanie Martinez",158,8A,59,2022-10-18,03:40,76,"","Cry Baby (Deluxe Edition)",2015-08-14,58,5,0,37,0,20,-6,A Minor,4,360Wr96ywrCQq4kTAJ8Pq6,USAT21501941
62,"Over 85","Hojean",100,5A,52,2022-10-18,03:24,0,"","Over 85",2020-03-04,64,8,0,48,0,10,-8,C Minor,4,6KhT7CK6FL0BnI3nVPqv4F,QZ93L2006878
63,"LAST DANCE","BIGBANG",144,12A,67,2022-10-18,04:39,64,"k-pop","MADE",2016-12-13,61,46,0,30,0,20,-3,C♯/D♭ Minor,4,7ijWcf4FsoxoyPK4B9WGp6,KRA401600294
64,"You Feel Like","Hojean",102,6A,49,2022-10-18,03:15,0,"","You Feel Like",2019-11-21,72,24,0,18,0,0,-8,G Minor,4,1EGtfMlDM9qOb0C0vQYz8H,QZ93L1969508
65,"maybe we need a break","slchld",80,11B,41,2022-10-18,03:04,0,"","modern breakups",2019-12-20,45,77,0,35,0,0,-5,A Major,5,2P2r0647uy5pKUikGZ7q9B,QZK6Q1900675
66,"breeze","lullaboy",76,12B,37,2022-10-18,02:47,35,"","breeze",2018-07-12,65,41,0,21,20,20,-10,E Major,4,3AqBM4BqWDDC6QUg20wPhV,USHM21887490
67,"Green Tea & Honey","Dane Amar,Jereena Montemayor",95,7A,24,2022-10-18,03:42,58,"","East Daygo Popstar",2021-06-25,85,51,0,80,0,0,-11,D Minor,4,25kxJg4ykcvM1wphY0yIwt,CA5KR2011183
68,"Feeling Blue","Milky Day,frad,Hayne",128,3B,40,2022-10-18,02:50,0,"lo-fi, ","Feeling Blue",2020-09-11,72,54,0,34,0,10,-11,C♯/D♭ Major,4,5FRmwsdluvsB7MBAs9LECw,QZK6M2088473
69,"Love & City Lights","YAØ",170,12A,41,2022-10-18,03:04,43,"","Love & City Lights",2019-10-25,56,44,0,33,0,0,-9,C♯/D♭ Minor,4,2lGQJuNsRG289zdlZmDHR2,FR96X1976001
70,"Jasmine","DPR LIVE",138,4B,49,2022-10-18,03:21,63,"k-rap","Jasmine",2017-10-08,60,33,0,40,10,10,-6,G#/A♭ Major,4,2IgbYlOlFpiSFYnsqB39lM,KRA381702312
71,"Whenever it rains (feat. Nason & amin)","Dept,Nason,amin",139,10B,53,2022-10-18,03:05,0,"tribal house, latin house, ","whenever it rains",2020-04-12,66,82,0,42,0,10,-6,D Major,4,6eQtDU7frMlvQp3jSUqInu,KRMIM2007441
