#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"INTJ (Hive Mind)","Greg McLeod",149,8A,73,-,02:30,13,"","MB-LP",2015-01-15,70,44,0,93,10,30,-9,A Minor,4,5n4wTZUsZqdt5TKNZgQkez,CA9OT1400023
2,"Hoofdstuk 1 - Heer ridder Louis en de vreselijke vrouwe","Myles McLeod,Greg McLeod,Mariella Manfré",90,2B,32,-,03:04,0,"","Heer ridder Louis en de vreselijke vrouwe (Onverkort)",2021-10-06,70,27,0,34,90,20,-18,F#/G♭ Major,3,41vNCxUcXPgXJjTrLRuFKh,DEXO42284616
3,"Be Gay, Do Drugs, Hail Satan","Super Cassette",80,10B,67,-,02:57,47,"queercore","Be Gay, Do Drugs, Hail Satan",2020-08-21,38,1,0,39,0,30,-8,D Major,4,780FG6uMy30vT4DrNLAO3W,QZHNC2030752
4,"Choke - Acoustic","I DONT KNOW HOW BUT THEY FOUND ME",120,10B,69,-,03:21,39,"","Choke (Acoustic)",2019-04-26,56,14,0,66,0,0,-3,D Major,4,7DAUTcJYMybdyEC033uT9e,US5261923148
5,"Sometimes","Nick Lutsko",150,4B,92,-,03:48,50,"","Swords",2019-10-25,56,2,0,75,0,20,-8,G#/A♭ Major,4,6oLgJATx3ECZ7Pcghmz38L,ushm81947331
6,"Positive","Greg McLeod",95,2A,52,-,02:43,0,"","Extinct!",2016-11-17,79,36,0,90,10,0,-9,D#/E♭ Minor,4,43OO7z2eq66WITgEi7MedV,ushm81678934
7,"Saint Bernard 2","Lincoln",107,8B,48,-,02:29,38,"midwest emo","Saint Bernard",2020-09-18,27,13,0,30,0,10,-7,C Major,3,1UZJp6VKN3gFg6sGB5KgWn,USBAL2000002
8,"Hoofdstuk 46 - Heer ridder Louis en de vreselijke vrouwe","Myles McLeod,Greg McLeod,Mariella Manfré",121,2B,36,-,03:04,0,"","Heer ridder Louis en de vreselijke vrouwe (Onverkort)",2021-10-06,72,42,0,50,90,40,-16,F#/G♭ Major,5,7DFD6rNvZUm5GTMUXQQtOa,DEXO42284661
9,"Burn Him Down!","Kitsch Club",161,8B,45,-,01:52,35,"","Burn Him Down!",2020-08-24,52,19,0,70,0,20,-13,C Major,4,33XJCfa8yUvlFOid9wXJlz,QZK6L2032856
10,"She Doesn't Sleep","Anthony Amorim",117,8B,45,-,03:29,48,"","Sad Forever (Deluxe)",2020-12-18,73,55,0,11,0,20,-9,C Major,4,0uiCSUKTCwP4VFoELcjPcI,USL4Q1904170
