#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Have a nice day","imase",94,7B,57,2023-09-08,02:55,54,"j-pop","POP CUBE",2022-11-09,85,36,0,58,0,10,-6,F Major,4,5SWxyVd5Q5c1jzPpdL9olt,JPPO02104846
2,"fake face dance music","Masanori Otoda",117,3B,64,2023-10-07,02:31,60,"j-pop","fake face dance music",2023-07-11,81,9,0,89,0,40,-8,C♯/D♭ Major,4,4ayU74yaWEgHHpaf1WJ313,JPU902302536
3,"貴方の恋人になりたい","ChoQMay",124,1B,74,2023-12-01,03:54,64,"j-pop","するどいささくれ",2022-06-01,83,19,0,96,0,0,-5,B Major,4,5O7dUqcxMUVPFL9YAE9e7q,USA2P2224322
4,"幻の命","SEKAI NO OWARI",105,11B,67,2023-12-01,05:10,48,"j-pop, anime","EARTH",2010-04-07,64,5,0,56,0,10,-6,A Major,4,2Xfp3HgPpAeHjvmZviOrTI,JPC840902201
5,"名前は片想い","indigo la End",122,11B,85,2024-01-26,03:36,57,"japanese indie, j-pop, j-rock","名前は片想い",2023-01-25,71,9,0,84,0,10,-5,A Major,4,0o3zVVGJkb1QIOMF9xySiu,JPWP02202392
6,"napori","Vaundy",130,1B,36,2024-01-29,03:23,0,"j-pop, japanese indie, j-rock, anime","strobo",2020-05-27,88,42,0,47,30,10,-8,B Major,4,7LPL74iMxXZ4hEjCwmLMae,JPR652000114
7,"本当はね、","yangskinny",102,1B,75,2024-02-05,03:21,58,"j-pop","本当はね、",2022-10-05,59,18,0,87,0,0,-5,B Major,4,5MqZFxSAGTKqnUbBVLlkM5,JPVI02202936
8,"パンにはジャムと少量の愛を","さゆに!",92,3B,71,2024-03-18,04:05,19,"","神戸の街",2023-02-15,67,8,0,96,0,40,-5,C♯/D♭ Major,4,5XmrqvUUu2DE7yACwl93sP,TCJPU2355122
9,"この恋はスクープされない","Koresawa",84,4B,58,2024-07-16,05:25,56,"j-pop","純愛クローゼット",2021-03-10,63,39,0,37,0,20,-8,G#/A♭ Major,4,6d2AAgZbFFDe3TSX5dGOEi,JPKI02016690
10,"melt bitter","satomoka",96,2B,58,2024-07-16,05:09,63,"japanese indie, j-pop, city pop, j-r&b","melt bitter",2020-01-22,69,5,0,63,0,30,-5,F#/G♭ Major,4,6uSe3ACORUIVrAyiP84RZi,QZHZ51917755
11,"栞","Creep Hyp",100,2B,88,2024-07-26,04:21,66,"j-pop, j-rock","泣きたくなるほど嬉しい日々に",2018-09-26,51,1,0,67,0,0,-3,F#/G♭ Major,4,2Bsg6EfrmEx0x0eC8v4vuG,JPPO01803632
12,"君と地球で","Hayato Yoshida",161,4B,73,2024-07-26,03:10,0,"j-rap","ボク",2023-04-27,61,13,0,42,0,10,-7,G#/A♭ Major,4,5OQ2VeSotSZorUfO5QWr2h,TCJPV2355722
13,"SNS","sympathy",132,12B,88,2024-07-26,04:02,31,"japanese indie","海鳴りと絶景",2017-02-22,65,5,0,88,0,20,-3,E Major,4,560s01Lq6be4kPUCLnVd0G,JPVI01638220
14,"関係のない人","Kaneyorimasaru",136,9B,73,2024-07-29,03:33,54,"japanese indie, j-rock, j-pop","関係のない人",2022-04-13,65,3,1,82,0,10,-3,G Major,4,3WlAqL1Vaei9e84PDNh5FH,JPVI02200567
15,"O&O","RADWIMPS",164,8B,53,2024-07-29,04:38,52,"anime, j-pop, j-rock","人間開花",2016-11-23,66,30,0,72,0,0,-6,C Major,4,3ZNA1cHS4kdG3u51x7tbzB,JPPO01621598
16,"Overdose","natori",118,9A,60,2024-07-29,03:17,67,"j-pop, anime","Overdose",2022-09-07,73,3,0,83,0,20,-9,E Minor,4,2Dzzhb1oV5ckgOjWZLraIB,JPU902203154
