#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"用背脊唱情歌","Gareth.T",76,3B,28,2025-10-11,03:30,64,"cantopop, chinese r&b","用背脊唱情歌",2025-06-09,62,56,0,36,0,0,-9,C♯/D♭ Major,4,1jQp4mCBDmXr8NMqsMpH8E,HKI492550205
2,"寂寞寂寞不好","Gary Chaw",132,8B,49,2025-10-11,04:04,52,"mandopop, taiwanese pop, c-pop","曹小格",2019-05-31,69,53,0,30,0,10,-10,C Major,4,4t2RcEgKqcrmqM3IDD65th,TWA451906402
3,"于是","郑润泽",134,11B,10,2025-10-11,03:52,60,"chinese r&b, c-pop, mandopop","于是",2018-08-21,51,97,0,28,0,10,-21,A Major,4,3xZVtWA92XhPZlwc6IO7Zk,ESA012517426
4,"愚人節快樂","Crowd Lu",119,12B,28,2025-10-11,04:18,62,"mandopop, taiwanese pop, taiwanese indie, c-pop, chinese indie","HeartBreakFast 傷心早餐店",2025-09-17,44,80,0,19,0,10,-10,E Major,4,3bQeHxH1x4pVUfsRpuLAlH,TWK012500001
5,"愛錯","Leehom Wang",146,4B,53,2025-10-11,03:58,65,"mandopop, c-pop, taiwanese pop, chinese r&b","心中的日月",2004-12-01,39,42,0,17,0,10,-7,G#/A♭ Major,4,4vdX5mQE0oXkflFqsqQkUP,TWA470473010
6,"第57次取消发送","菲菲公主",172,11B,48,2025-10-11,03:00,64,"chinese r&b, c-pop, mandopop","第57次取消发送",2025-02-10,49,69,0,29,0,10,-10,A Major,4,2xYrGeWUjwGvB0KMAfUFSd,FR59R2502214
7,"云和雨","WiFi歪歪",116,6B,50,2025-10-11,03:42,54,"chinese r&b, c-pop, mandopop","云和雨",2024-03-25,66,51,0,32,0,20,-8,A#/B♭ Major,4,5Gpvwk8G5EENc4OsFhA96U,FRX202486661
8,"碎碎念","隊長",132,8B,57,2025-10-11,02:12,57,"chinese r&b, mandopop, c-pop, chinese hip hop","碎碎念",2023-11-15,57,1,0,48,0,10,-7,C Major,4,2GkmTd0KELxPbSeK3pHTDs,CNZ632301062
9,"緊急聯絡人","Gareth.T",134,7B,37,2025-10-11,03:42,61,"cantopop, chinese r&b","緊急聯絡人",2023-11-30,51,60,0,34,0,10,-11,F Major,4,1sb71AvysPMJlsx4qYtTpG,HKI492350205
10,"情歌","Fish Leong",140,2B,41,2025-10-11,04:20,60,"mandopop, taiwanese pop, c-pop","別再為他流淚",2009-01-16,49,75,0,36,0,30,-6,F#/G♭ Major,4,5oL7vOxCz2eJKAX6G4Yluh,TWK230901805
11,"太陽與地球","Crowd Lu",132,9B,43,2025-10-16,04:22,71,"mandopop, taiwanese pop, taiwanese indie, c-pop, chinese indie","HeartBreakFast 傷心早餐店",2025-09-17,47,81,0,11,0,10,-8,G Major,4,0bQSWXtpau3VkNI1ZcXTQA,TWK012500019
12,"幾分之幾 - 電影<花甲大人轉男孩>主題曲","Crowd Lu",144,3B,34,2025-10-16,03:48,68,"mandopop, taiwanese pop, taiwanese indie, c-pop, chinese indie","幾分之幾",2018-02-02,52,64,0,43,0,10,-6,C♯/D♭ Major,4,4F7ZAsndEIJXyFzJUHNlRu,TWK011700047
13,"畢竟深愛過","六哲",132,3B,47,2025-10-23,04:44,0,"mandopop, c-pop","畢竟深愛過",2019-03-17,63,48,0,17,0,0,-9,C♯/D♭ Major,4,1P6lrCrV6CDxmkSuYreqc7,TCAED1959231
