mbti,playlist_name,track_count,genres_text,tracks_json,danceability_mean,danceability_stdev,energy_mean,energy_stdev,acousticness_mean,acousticness_stdev,instrumentalness_mean,instrumentalness_stdev,valence_mean,valence_stdev,speechiness_mean,speechiness_stdev,liveness_mean,liveness_stdev,loudness_mean,loudness_stdev,tempo_mean,tempo_stdev
ENFJ,ENFJ (PDB),85,"vocaloid norwegian pop, art pop pop k-pop k-pop pop soft pop indie k-pop edm,  k-pop k-pop k-pop, noise music rap pop k-pop k-pop k-pop k-pop k-pop pop k-pop k-pop k-pop pop k-pop pop,  k-pop k-pop k-ballad k-pop pop pop vocaloid, anime bubblegum pop, k-pop comedy art pop k-pop bubblegum pop, k-pop","[{""song"": ""Pacify Her"", ""artist"": ""Melanie Martinez""}, {""song"": ""I Will"", ""artist"": ""Mitski""}, {""song"": ""Golden"", ""artist"": ""Harry Styles""}, {""song"": ""Blank Space"", ""artist"": ""Taylor Swift""}, {""song"": ""Cake"", ""artist"": ""Melanie Martinez""}, {""song"": ""\u611b\u3057\u3066 \u611b\u3057\u3066 \u611b\u3057\u3066"", ""artist"": ""Kikuo""}, {""song"": ""I Went Too Far"", ""artist"": ""AURORA""}, {""song"": ""Stereo Hearts (feat. Adam Levine)"", ""artist"": ""Gym Class Heroes""}, {""song"": ""Goodbye, My Danish Sweetheart"", ""artist"": ""Mitski""}, {""song"": ""God is a woman"", ""artist"": ""Ariana Grande""}, {""song"": ""Lover"", ""artist"": ""Taylor Swift""}, {""song"": ""Cigarette Daydreams"", ""artist"": ""Cage The Elephant""}, {""song"": ""Don\u2019t Blame Me"", ""artist"": ""Taylor Swift""}, {""song"": ""All For Us - from the HBO Original Series Euphoria"", ""artist"": ""Labrinth""}, {""song"": ""Mrs. Potato Head"", ""artist"": ""Melanie Martinez""}, {""song"": ""How to Be a Heartbreaker"", ""artist"": ""MARINA""}, {""song"": ""Two"", ""artist"": ""Sleeping At Last""}, {""song"": ""Sweet but Psycho"", ""artist"": ""Ava Max""}, {""song"": ""Getaway Car"", ""artist"": ""Taylor Swift""}, {""song"": ""Remember My Name"", ""artist"": ""Mitski""}, {""song"": ""Froot"", ""artist"": ""MARINA""}, {""song"": ""Treat People With Kindness"", ""artist"": ""Harry Styles""}, {""song"": ""DNA"", ""artist"": ""BTS""}, {""song"": ""Butterfly"", ""artist"": ""LOONA""}, {""song"": ""Firework"", ""artist"": ""Katy Perry""}, {""song"": ""Puppy Princess"", ""artist"": ""Hot Freaks""}, {""song"": ""Adore You"", ""artist"": ""Harry Styles""}, {""song"": ""Rolling in the Deep"", ""artist"": ""Adele""}, {""song"": ""Kurage-P  My R  \u308f\u305f\u3057\u306e\u30a2\u30fc\u30eb"", ""artist"": ""Amaya""}, {""song"": ""This Is America"", ""artist"": ""Childish Gambino""}, {""song"": ""Real Friends"", ""artist"": ""Camila Cabello""}, {""song"": ""Strawberry Shortcake"", ""artist"": ""Melanie Martinez""}, {""song"": ""OK"", ""artist"": ""Wallows""}, {""song"": ""California"", ""artist"": ""Lana Del Rey""}, {""song"": ""The King"", ""artist"": ""Conan Gray""}, {""song"": ""Intro: Serendipity"", ""artist"": ""BTS""}, {""song"": ""Be Kind"", ""artist"": ""Marshmello""}, {""song"": ""Long Live"", ""artist"": ""Taylor Swift""}, {""song"": ""All You Had To Do Was Stay"", ""artist"": ""Taylor Swift""}, {""song"": ""Pied Piper"", ""artist"": ""BTS""}, {""song"": ""RAINBOW"", ""artist"": ""TWICE""}, {""song"": ""Die For You"", ""artist"": ""The Weeknd""}, {""song"": ""I am YOU"", ""artist"": ""Stray Kids""}, {""song"": ""brutal"", ""artist"": ""Olivia Rodrigo""}, {""song"": ""Donda"", ""artist"": ""Kanye West""}, {""song"": ""gold rush"", ""artist"": ""Taylor Swift""}, {""song"": ""positions"", ""artist"": ""Ariana Grande""}, {""song"": ""Love Me More"", ""artist"": ""Mitski""}, {""song"": ""Forever Winter (Taylor's Version) (From The Vault)"", ""artist"": ""Taylor Swift""}, {""song"": ""Mr. Perfectly Fine (Taylor\u2019s Version) (From The Vault)"", ""artist"": ""Taylor Swift""}, {""song"": ""Filter"", ""artist"": ""BTS""}, {""song"": ""STEREOTYPE"", ""artist"": ""STAYC""}, {""song"": ""This Side of Paradise"", ""artist"": ""Coyote Theory""}, {""song"": ""Should've Been Me"", ""artist"": ""Mitski""}, {""song"": ""Renegade (feat. Taylor Swift)"", ""artist"": ""Big Red Machine""}, {""song"": ""Everyone"", ""artist"": ""Mitski""}, {""song"": ""Fanfare"", ""artist"": ""TWICE""}, {""song"": ""ESPRESSO"", ""artist"": ""TWICE""}, {""song"": ""Dealer"", ""artist"": ""Lana Del Rey""}, {""song"": ""Trust Me (MIDZY)"", ""artist"": ""ITZY""}, {""song"": ""Graceland Too"", ""artist"": ""Phoebe Bridgers""}, {""song"": ""just like magic"", ""artist"": ""Ariana Grande""}, {""song"": ""Friends"", ""artist"": ""BTS""}, {""song"": ""Stay Gold"", ""artist"": ""BTS""}, {""song"": ""Beautiful"", ""artist"": ""NCT 2021""}, {""song"": ""I Don't Do Drugs (feat. Ariana Grande)"", ""artist"": ""Doja Cat""}, {""song"": ""DUMB DUMB"", ""artist"": ""JEON SOMI""}, {""song"": ""Shy Away"", ""artist"": ""Twenty One Pilots""}, {""song"": ""Perfume"", ""artist"": ""Lovejoy""}, {""song"": ""Stuck with U (with Justin Bieber)"", ""artist"": ""Ariana Grande""}, {""song"": ""Babe (Taylor's Version) (From The Vault)"", ""artist"": ""Taylor Swift""}, {""song"": ""Panorama"", ""artist"": ""IZ*ONE""}, {""song"": ""Stay Tonight"", ""artist"": ""CHUNG HA""}, {""song"": ""Like Water"", ""artist"": ""WENDY""}, {""song"": ""Scorpion"", ""artist"": ""TWICE""}, {""song"": ""Boys Will Be Boys"", ""artist"": ""Dua Lipa""}, {""song"": ""skinny dipping"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""\u30ad\u30e5\u30fc\u30c8\u306a\u30ab\u30ce\u30b8\u30e7"", ""artist"": ""syudou""}, {""song"": ""Hmph!"", ""artist"": ""WJSN Chocome""}, {""song"": ""Don't Wanna Know"", ""artist"": ""Bo Burnham""}, {""song"": ""RUSSIAN WOMAN"", ""artist"": ""Manizha""}, {""song"": ""I Want You To Love Me"", ""artist"": ""Fiona Apple""}, {""song"": ""LIKE THIS"", ""artist"": ""STAYC""}, {""song"": ""Super Yuppers!"", ""artist"": ""WJSN Chocome""}, {""song"": ""Valentine, Texas"", ""artist"": ""Mitski""}]",60.4,12.586084530525122,67.15294117647059,16.65368962576343,20.294117647058822,24.25402447185276,2.7529411764705882,11.172783558136924,52.64705882352941,21.51505889147509,2.4705882352941178,6.153953888304962,10.705882352941176,10.777869222902755,-5.776470588235294,2.4022631719565894,125.67058823529412,28.457733167468074
ENFJ,enfj based on PDB (2026),129,"pop pop pop k-pop k-pop k-pop latin k-pop pop pop k-pop pop hyperpop, art pop k-pop bedroom pop soul jazz, smooth jazz, soul pop latin pop hi-nrg, italo disco, freestyle pop r&b pop bedroom pop vocaloid pop punk edm hip hop, west coast hip hop funk variété française edm,  hyperpop, art pop j-pop, anime electro swing art pop, pop vocaloid vocaloid synthwave, chillwave, vaporwave art pop, trip hop pop pop pop pop pop pop pop glam rock, art rock eurodance, europop k-pop anime, j-pop city pop, anime vocaloid, j-pop pop k-pop, noise music, anime, j-pop, j-rock k-pop k-pop, noise music pop pop comedy","[{""song"": ""Tears"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""House Tour"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""Never Getting Laid"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""THIS IS FOR"", ""artist"": ""TWICE""}, {""song"": ""Fame is a Gun"", ""artist"": ""Addison Rae""}, {""song"": ""Get Up"", ""artist"": ""NewJeans""}, {""song"": ""Mean Girls"", ""artist"": ""KATSEYE""}, {""song"": ""LLYLM"", ""artist"": ""ROSAL\u00cdA""}, {""song"": ""Your Idol"", ""artist"": ""Saja Boys""}, {""song"": ""the boy is mine"", ""artist"": ""Ariana Grande""}, {""song"": ""Good Luck, Babe!"", ""artist"": ""Chappell Roan""}, {""song"": ""Please Please Please"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""BIRDS OF A FEATHER"", ""artist"": ""Billie Eilish""}, {""song"": ""number one girl"", ""artist"": ""ROS\u00c9""}, {""song"": ""California"", ""artist"": ""Lana Del Rey""}, {""song"": ""Good Graces"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""vampire"", ""artist"": ""Olivia Rodrigo""}, {""song"": ""Sweet"", ""artist"": ""Lana Del Rey""}, {""song"": ""Sunflower - Spider-Man: Into the Spider-Verse"", ""artist"": ""Post Malone""}, {""song"": ""Using You"", ""artist"": ""Mars Argo""}, {""song"": ""Von dutch"", ""artist"": ""Charli xcx""}, {""song"": ""Tick-Tack"", ""artist"": ""ILLIT""}, {""song"": ""Boy's a Liar"", ""artist"": ""PinkPantheress""}, {""song"": ""ARE WE STILL FRIENDS?"", ""artist"": ""Tyler""}, {""song"": ""I Can Fix Him (No Really I Can)"", ""artist"": ""Taylor Swift""}, {""song"": ""Just the Two of Us"", ""artist"": ""Grover Washington""}, {""song"": ""Stalker's Tango"", ""artist"": ""Autoheart""}, {""song"": ""positions"", ""artist"": ""Ariana Grande""}, {""song"": ""Getaway Car"", ""artist"": ""Taylor Swift""}, {""song"": ""Five Nights at Freddy's"", ""artist"": ""The Living Tombstone""}, {""song"": ""Hola"", ""artist"": ""Miranda!""}, {""song"": ""Goodbye, My Danish Sweetheart"", ""artist"": ""Mitski""}, {""song"": ""Two of Hearts"", ""artist"": ""Stacey Q""}, {""song"": ""because i liked a boy"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""Blind"", ""artist"": ""SZA""}, {""song"": ""I'm a Ruin"", ""artist"": ""MARINA""}, {""song"": ""I Don't Do Drugs (feat. Ariana Grande)"", ""artist"": ""Doja Cat""}, {""song"": ""Super Psycho Love"", ""artist"": ""Simon Curtis""}, {""song"": ""New Friends"", ""artist"": ""Maty Noyes""}, {""song"": ""Honeypie"", ""artist"": ""JAWNY""}, {""song"": ""Your Reality"", ""artist"": ""Dan Salvato""}, {""song"": ""Miku"", ""artist"": ""Anamanaguchi""}, {""song"": ""Legends Never Die"", ""artist"": ""League of Legends""}, {""song"": ""Angel With a Shotgun"", ""artist"": ""The Cab""}, {""song"": ""Goodbye Yellow Brick Road - Remastered 2014"", ""artist"": ""Elton John""}, {""song"": ""Mastermind"", ""artist"": ""Taylor Swift""}, {""song"": ""Locked out of Heaven"", ""artist"": ""Bruno Mars""}, {""song"": ""Hey Brother"", ""artist"": ""Avicii""}, {""song"": ""This Is America"", ""artist"": ""Childish Gambino""}, {""song"": ""PRIDE."", ""artist"": ""Kendrick Lamar""}, {""song"": ""After The Storm (feat. Tyler, The Creator & Bootsy Collins)"", ""artist"": ""Kali Uchis""}, {""song"": ""Stronger Than You (feat. Estelle)"", ""artist"": ""Steven Universe""}, {""song"": ""My Heart Will Go On - Love Theme from  Titanic"", ""artist"": ""C\u00e9line Dion""}, {""song"": ""This Side of Paradise"", ""artist"": ""Coyote Theory""}, {""song"": ""Karma"", ""artist"": ""AJR""}, {""song"": ""Cigarette Daydreams"", ""artist"": ""Cage The Elephant""}, {""song"": ""Dealer"", ""artist"": ""Lana Del Rey""}, {""song"": ""Yellow"", ""artist"": ""Coldplay""}, {""song"": ""All For Us - from the HBO Original Series Euphoria"", ""artist"": ""Labrinth""}, {""song"": ""Safe and Sound"", ""artist"": ""Capital Cities""}, {""song"": ""Radio"", ""artist"": ""Lana Del Rey""}, {""song"": ""Scars To Your Beautiful"", ""artist"": ""Alessia Cara""}, {""song"": ""Say Yes To Heaven"", ""artist"": ""Lana Del Rey""}, {""song"": ""Say So"", ""artist"": ""Doja Cat""}, {""song"": ""Happier"", ""artist"": ""Marshmello""}, {""song"": ""Hall of Fame"", ""artist"": ""The Script""}, {""song"": ""You\u2019re Losing Me (From The Vault)"", ""artist"": ""Taylor Swift""}, {""song"": ""Talk talk"", ""artist"": ""Charli xcx""}, {""song"": ""Puppy Princess"", ""artist"": ""Hot Freaks""}, {""song"": ""Die For You"", ""artist"": ""The Weeknd""}, {""song"": ""\u30a2\u30a4\u30c9\u30eb"", ""artist"": ""YOASOBI""}, {""song"": ""All Eyes on Me"", ""artist"": ""OR3O""}, {""song"": ""You're On Your Own, Kid"", ""artist"": ""Taylor Swift""}, {""song"": ""Government Hooker"", ""artist"": ""Lady Gaga""}, {""song"": ""Don\u2019t Blame Me"", ""artist"": ""Taylor Swift""}, {""song"": ""Remember My Name"", ""artist"": ""Mitski""}, {""song"": ""I Will"", ""artist"": ""Mitski""}, {""song"": ""Sweet but Psycho"", ""artist"": ""Ava Max""}, {""song"": ""Love Me More"", ""artist"": ""Mitski""}, {""song"": ""Copycat"", ""artist"": ""CircusP""}, {""song"": ""Careless Whisper"", ""artist"": ""George Michael""}, {""song"": ""brutal"", ""artist"": ""Olivia Rodrigo""}, {""song"": ""mirrorball"", ""artist"": ""Taylor Swift""}, {""song"": ""\u611b\u3057\u3066 \u611b\u3057\u3066 \u611b\u3057\u3066"", ""artist"": ""Kikuo""}, {""song"": ""Blank Space (Taylor's Version)"", ""artist"": ""Taylor Swift""}, {""song"": ""4 Morant (Better Luck Next Time)"", ""artist"": ""Com Truise""}, {""song"": ""Venus As A Boy"", ""artist"": ""Bj\u00f6rk""}, {""song"": ""GOLDWING"", ""artist"": ""Billie Eilish""}, {""song"": ""Pacify Her"", ""artist"": ""Melanie Martinez""}, {""song"": ""Wishful Thinking"", ""artist"": ""Gracie Abrams""}, {""song"": ""I Can Do It With a Broken Heart"", ""artist"": ""Taylor Swift""}, {""song"": ""Should've Been Me"", ""artist"": ""Mitski""}, {""song"": ""Matilda"", ""artist"": ""Harry Styles""}, {""song"": ""Shy Away"", ""artist"": ""Twenty One Pilots""}, {""song"": ""They Don't Care About Us"", ""artist"": ""Michael Jackson""}, {""song"": ""Love You Like A Love Song"", ""artist"": ""Selena Gomez & The Scene""}, {""song"": ""God is a woman"", ""artist"": ""Ariana Grande""}, {""song"": ""All For Us"", ""artist"": ""Labrinth""}, {""song"": ""Goodbye"", ""artist"": ""MARINA""}, {""song"": ""skinny dipping"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""Vicious"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""emails i can\u2019t send"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""Coincidence"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""A Nonsense Christmas"", ""artist"": ""Sabrina Carpenter""}, {""song"": ""LIGHT SHOWER"", ""artist"": ""Melanie Martinez""}, {""song"": ""Firework"", ""artist"": ""Katy Perry""}, {""song"": ""Nervous"", ""artist"": ""The Neighbourhood""}, {""song"": ""Starman - 2012 Remaster"", ""artist"": ""David Bowie""}, {""song"": ""Happy Nation"", ""artist"": ""Ace of Base""}, {""song"": ""Froot"", ""artist"": ""MARINA""}, {""song"": ""SIGNAL"", ""artist"": ""TWICE""}, {""song"": ""The Cruel Angel's Thesis"", ""artist"": ""Yoko Takahashi""}, {""song"": ""The Cruel Angel's Thesis (Director's Edit Version)"", ""artist"": ""\u9ad8\u6a4b\u3000\u6d0b\u5b50""}, {""song"": ""\u30e2\u30cb\u30bf\u30ea\u30f3\u30b0"", ""artist"": ""DECO*27""}, {""song"": ""The Life of a Showgirl (feat. Sabrina Carpenter)"", ""artist"": ""Taylor Swift""}, {""song"": ""Social Path"", ""artist"": ""Stray Kids""}, {""song"": ""\uc12c\ucc1f (Hypnosis)"", ""artist"": ""IVE""}, {""song"": ""Answer"", ""artist"": ""ATEEZ""}, {""song"": ""Die For You (with Ariana Grande) - Remix"", ""artist"": ""The Weeknd""}, {""song"": ""One Of Your Girls"", ""artist"": ""Troye Sivan""}, {""song"": ""she's all i wanna be"", ""artist"": ""Tate McRae""}, {""song"": ""Arcadia"", ""artist"": ""Lana Del Rey""}, {""song"": ""PRINCESS OF POWER"", ""artist"": ""MARINA""}, {""song"": ""Sweet Carolina"", ""artist"": ""Lana Del Rey""}, {""song"": ""HEATED"", ""artist"": ""Beyonc\u00e9""}, {""song"": ""My Sister's Crown"", ""artist"": ""Vesna""}, {""song"": ""Boys Will Be Boys"", ""artist"": ""Dua Lipa""}, {""song"": ""CUPID'S GIRL"", ""artist"": ""MARINA""}, {""song"": ""Don't Wanna Know"", ""artist"": ""Bo Burnham""}]",60.63565891472868,13.712983118481256,61.883720930232556,19.294035634011657,24.0,25.974446577357526,1.744186046511628,6.591043958669694,48.651162790697676,22.38535066552688,3.0232558139534884,6.915183832831955,14.108527131782946,12.412972240561938,-7.0,2.883140648667699,123.86821705426357,27.959619276333495
