danceability,energy,valence,acousticness,instrumentalness,speechiness,loudness,tempo,liveness
0.6292442401413311,-0.7171479241461048,0.9293058574933091,-0.8502015064957404,-0.5041086077741079,0.5518475250575274,0.30082834199365605,-1.1418627850425846,0.7587432680905878
-0.8459079807897053,-1.889979737473205,-0.7986896901238627,1.831732404316296,-0.5040939091835996,-0.07899330500671095,-1.7847441191438882,-1.4897171194758734,-0.5912106844171355
-0.7421863402554918,-1.122669432482933,-1.3656882291857473,-0.31549882726005973,-0.5041118705381548,-0.2738257052964159,-0.29328840067761686,-1.5283120048747338,-0.5071668585800788
-1.7333042386935316,-2.312994330483386,-1.2769741720536156,1.774593197873788,-0.5038834770548722,-0.45730864537507,-2.039251960716589,1.9878588508928257,-0.42837577185783815
0.2950300650866429,-0.7887105432643686,-1.1844029820026956,0.46339877635097115,-0.5041118705381548,-0.3031451441749637,-0.2827501853624971,-0.07334820501121656,-0.686285262395306
0.6983920004974727,-0.6376339029035897,0.7403063444726812,-0.077920021525421,-0.5041118705381548,0.19244795170758652,-0.10896904978863767,-0.8049497837215053,-0.12896964231332364
-0.9208180545088596,-1.9655180576535944,-1.5334735111530395,1.6302415184400834,-0.5041025345103375,-0.4648749521824372,-0.11195156355706752,0.6383388131259348,-0.6421622538308511
0.7848267009426507,-0.7847348422022429,0.917734458736944,0.7340581752891675,-0.5041118705381548,-0.40623607442534154,-0.2131581974324618,0.9611081399361101,-0.6106458191419549
0.33536625862772595,-0.9040058740660158,0.7518777432290461,-0.06288338825107677,-0.5041118705381548,-0.4516339152695446,-0.0876937849071695,0.26486574750308284,-0.3285737286763334
-0.7191370868034442,-0.03730304252259935,-1.072546127357834,0.33408373019161086,-0.490576245432725,-0.5216222532376911,0.2960563199641681,-1.4426827301825347,-0.7356610100745768
0.3468908853537497,-1.1067666282344297,-0.6675471708850595,-0.10799328807410932,-0.5041118705381548,-0.5254054066413746,0.026238241046859477,-0.7419704028804954,-0.6342831451586272
-0.48288223891995813,-1.3453086919619757,-1.2924027037287689,1.1400472736964613,-0.5041118705381548,-0.3948866142142908,-0.35771069807570666,0.3755466720954933,-0.5176723368097109
-0.44830835874188696,-1.3015759802785922,0.5127355022641694,1.305450239714248,-0.5041118705381548,-0.48757387260453877,-0.19605845182679593,0.06958963762846904,-0.528177815039343
0.7156789405865084,-1.6196320652486533,-1.022403399413586,1.3896553860505758,-0.5041118705381548,-0.5310801367469,0.3614727886184012,-1.1690159714856896,-0.4914086412356307
1.0844669958192676,0.5511007146720137,-0.33583373986926307,-0.5741289195787804,-0.5040204485356528,-0.4913570260082223,0.4324566163070373,-0.07151353025154708,-0.4861559021208147
-0.44830835874188696,-0.31957781793352835,-0.9105465447687243,-0.34557209380874815,-0.5039645615871268,-0.5414838086070298,0.06481208578522207,-1.2906382291903091,-0.18149703346148413
0.8021136410316864,-2.1046675948279963,-0.2316911510619783,1.540021718794018,-0.5040988517865618,-0.43082657154928483,-1.9563380779542323,-0.40008710084685756,-0.4651449456615505
1.3149595303397423,-2.215589654461305,0.5204497681017461,1.284398953130166,-0.5040740741625621,-0.36462138698482205,-1.954747403944403,-1.012234673841227,-0.6736786885197474
0.33536625862772595,-0.9040058740660158,0.7518777432290461,-0.06288338825107677,-0.5041118705381548,-0.4516339152695446,-0.0876937849071695,0.26486574750308284,-0.3285737286763334
0.8654990880248169,-1.2777217739058375,-0.5865473795905045,1.5490436987586242,-0.5041118705381548,-0.5329717134487418,-0.026651669779967375,-0.47374095301685193,-0.5596942497282393
0.7848267009426507,-0.7847348422022429,0.917734458736944,0.7340581752891675,-0.5041118705381548,-0.40623607442534154,-0.2131581974324618,0.9611081399361101,-0.6106458191419549
0.6407688668673548,-1.154475040979939,0.36616445135021275,1.2994355864045104,-0.5041118705381548,-0.5490501154143971,-0.0785474093506507,-1.0713112011025765,0.7429850507461396
-0.9208180545088596,-1.9655180576535944,-1.5334735111530395,1.6302415184400834,-0.5041025345103375,-0.4648749521824372,-0.11195156355706752,0.6383388131259348,-0.6421622538308511
0.02996365038809715,-0.7449778315809852,0.1578792737356432,0.48745738958992196,-0.5040676132436573,-0.5566164222217642,-0.4030449073558439,0.6015786024867437,-0.6101205452304733
1.3207218437027541,0.1018464946518025,1.079734041326054,0.19875403072251285,-0.5041118705381548,-0.429880783198364,0.6815959330965636,-0.8059171576856944,0.03911800936078977
1.0844669958192676,-0.7449778315809852,-0.5556903162401979,1.3295088529531989,-0.5041118705381548,-0.46771231723519985,-0.2684341192740328,-0.06964549776897484,0.11790909608303035
0.30655469181266665,-1.321454485589221,0.7325920786351044,1.422735979254133,-0.5041118705381548,-0.3324645830535115,-0.1889004187825638,0.7744049648475869,-0.3548374242504136
0.3814647655318209,-0.8443703581341294,0.17716493832958485,-0.8135121213063405,-0.5041118705381548,-0.44028445505849384,0.2932726404469666,0.7220333398897559,-0.42837577185783815
0.30655469181266665,-1.321454485589221,0.7325920786351044,1.422735979254133,-0.5041118705381548,-0.3324645830535115,-0.1889004187825638,0.7744049648475869,-0.3548374242504136
0.30655469181266665,-1.321454485589221,0.7325920786351044,1.422735979254133,-0.5041118705381548,-0.3324645830535115,-0.1889004187825638,0.7744049648475869,-0.3548374242504136
0.30655469181266665,-1.321454485589221,0.7325920786351044,1.422735979254133,-0.5041118705381548,-0.3324645830535115,-0.1889004187825638,0.7744049648475869,-0.3548374242504136
0.30655469181266665,-1.321454485589221,0.7325920786351044,1.422735979254133,-0.5041118705381548,-0.3324645830535115,-0.1889004187825638,0.7744049648475869,-0.3548374242504136
0.1509722310113463,-0.7410021305188594,0.3468787867562711,0.15364413089948015,-0.5041118705381548,-0.43366393660204755,0.013314014716995871,2.6643201136443277,-0.6416369799193696
