track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,BMajor_count,Fminor_count,F#/GbMajor_count,A#/Bbminor_count,Bminor_count,mbti
0.05559928302613023,-0.18571025455256296,-0.5178720624770173,-0.33453417418832315,1.270684449750031,-0.2833299606180497,-0.3167643363153315,0.363790505933184,0.17277184950531557,-0.04452255121228916,1.0225433905668628,0.2426813227875502,0.9538194044615433,-0.8549414387739038,0.42054586273979233,-0.5386798861183741,0.5680688787593215,0.0830974251422198,0.3128419780512392,-0.43728582664538446,-0.4431902058963548,-0.16263255051993672,1.0957206935633825,-0.2895106987123525,-0.7943347752609827,0.1965962484373614,0.14929943996944808,2.1447038735459714,2.9941894115893732,0.6421975343400346,0.2979904843949955,1.1903474435869301,1.118819451017991,-0.06073427833480768,-0.39322303057638663,0.14720853604304382,-0.6633141832291845,-0.4988735543258621,-0.6845488140121786,0.551279864956001,-0.21035352652431602,-1.11298193928232,-1.1136633479736087,-0.9524782008294094,-1.1567437214557577,ENFJ
-0.1675592405338431,-0.5703110596959242,0.8110677969172391,0.3836222552108361,0.5035180717764274,-0.24153045986367694,1.345823130019378,0.8906231278101389,-0.3596492777054223,-0.5388589585090319,-0.4886703097252467,-0.12865955632309367,0.7683480449700354,-0.14557251605232124,-0.6170749838331049,0.29898890552795093,1.8481441720350724,0.3321230061898675,0.4558957727079769,0.2780873351815685,0.8203243992152567,0.6903254329185826,0.6692687171264945,-1.0402727019781504,-0.2995978752059214,-0.7773434210029158,-0.8672434243930339,-0.5942841102712123,1.090649805341347,0.05249877111326181,1.6462489926808073,-1.148317170236848,0.3780534126056064,-0.06073427833480768,-0.39322303057638663,-0.8375415593659165,-0.6633141832291845,-0.4988735543258621,2.0096516428598115,1.3071306197471761,-0.21035352652431602,0.2585748594636543,-0.3899974972640758,-0.9524782008294094,-1.1567437214557577,ENFJ
0.7250748537060502,-0.3916669795551041,-0.8256616872712406,-0.23185252461431097,0.8020129710008719,-0.293410736204907,0.3890841947363901,0.37363623279055086,0.14801277812363275,-0.5494346886896706,-0.39141971352371036,0.1258245465533851,1.0257415834559471,-1.3737147123582811,-1.1118820528808793,-0.4137519746832913,-0.05330412502988225,0.2366870662150569,-0.6076534297534751,-0.14602974403671795,0.17480294702261642,0.6903254329185826,-0.18363523574728183,-0.2895106987123525,-0.2995978752059214,1.1705359178776384,1.674113736513171,-0.5942841102712123,-0.812889800906679,0.05249877111326181,0.9721197385379013,0.6056812901309856,-1.1034786642191627,0.834510294593358,1.1549774862477935,-0.8375415593659165,-0.6633141832291845,0.11989461860680597,2.0096516428598115,0.551279864956001,-0.21035352652431602,0.2585748594636543,-0.3899974972640758,-0.24564885589311738,0.6039375734122272,ENFJ
0.7250748537060502,-0.7751642932930226,-0.5891470167412561,-0.30669756901340495,0.08523080686967614,0.06666599148047232,-0.22278868426419782,-0.2991549342650471,0.5085154318679865,-0.5721131261358529,-0.49129635910246805,-0.15321908645470922,0.3143876035617986,-0.628313776166195,-0.8679825122684945,-0.9666491636950345,0.319272412460167,1.310431594331921,0.35703915257812635,-0.4510849737096001,-0.28367439879084505,-0.16263255051993672,-0.61008721218417,-1.0402727019781504,-0.2995978752059214,-0.7773434210029158,-1.3755148565742747,-0.5942841102712123,1.090649805341347,1.2318962975668073,-0.37613876974791044,-0.5636510167809035,0.3780534126056064,1.7297548675215237,1.6710443251891867,0.14720853604304382,1.1611617336711675,2.594967310337478,-0.1457087226377806,2.062981374538351,0.568919105687899,-1.11298193928232,0.3336683534454572,0.46118048904317466,0.6039375734122272,ENFJ
0.7250748537060502,-0.8857384848388957,-0.5393149424038466,1.5038971801711463,-1.8453846681303208,0.9395984303595297,-1.2159192834546229,0.6427526996127896,-0.09760661611775408,-0.6960244888405548,-1.0806091782985787,-1.4525640560431272,-2.450193748474881,0.07035473726773463,0.5953530261249953,0.3596575859823448,0.3918652763934569,1.0435956523746708,-1.455020024901145,-0.08526014661240644,0.39942319251779995,-1.015590533958456,0.6692687171264945,0.4612513045534454,-0.2995978752059214,-0.7773434210029158,0.6575708721506891,-0.5942841102712123,1.090649805341347,-0.537199992113511,-0.37613876974791044,1.1903474435869301,1.8595854894303754,-0.06073427833480768,0.12284380836500672,-0.8375415593659165,2.3774790116047355,-1.1176417272585302,-0.1457087226377806,2.818832129329526,-0.21035352652431602,-1.11298193928232,-1.1136633479736087,-0.24564885589311738,2.364618868280212,ENFJ
0.7250748537060502,-0.10911739833435673,1.1417211936435339,0.2541229019217471,0.12254907889361155,0.15977227068270178,0.15123416740948326,0.5081944662016705,0.03303972506042679,-0.3634262578654967,-0.032337835163971596,-0.37179867336495775,0.420296227432417,0.6084666829682149,-0.6289012609853416,0.6788007561550442,1.312715518281937,0.8039384007785493,0.5303531232473483,0.3002122045130779,0.9894870846791902,-0.16263255051993672,1.0957206935633825,-1.0402727019781504,-0.2995978752059214,-0.7773434210029158,0.6575708721506891,0.7752098816373796,0.138880002217334,-0.537199992113511,1.6462489926808073,0.6056812901309856,1.118819451017991,0.834510294593358,-0.90928986951778,1.1319586314520043,-0.05515554426240045,0.11989461860680597,3.626171916983006,-0.2045708898351741,-0.21035352652431602,0.2585748594636543,-1.1136633479736087,-0.24564885589311738,-0.5698499564997627,ENFJ
0.7250748537060502,0.6331606451488749,0.36456535229270576,-0.48484257100479866,-0.3419661647925172,0.1001187260184069,-0.40253637899544115,-0.4337131676761668,0.540475046642038,0.5209196931219171,1.1499746113573608,-0.04215457795516798,0.42856423705894003,-0.9784937268606867,-0.9387414192247486,0.41163105118406107,0.8736831296438505,0.9560313387079418,0.8710891808690419,-0.6099904740422358,-1.1566303618109233,0.6903254329185826,1.0957206935633825,-0.2895106987123525,0.6898759249042014,-0.7773434210029158,-0.3589719922117929,0.7752098816373796,-0.812889800906679,1.2318962975668073,-0.37613876974791044,1.1903474435869301,1.8595854894303754,-0.06073427833480768,-0.90928986951778,0.14720853604304382,-1.2714728221959686,-1.1176417272585302,0.9319714601110155,0.551279864956001,-0.21035352652431602,0.9443532588366415,0.3336683534454572,1.1680098339794667,0.6039375734122272,ENFJ
0.7250748537060502,0.033718439686075734,-1.1040351756625162,0.19462626524504723,-0.5765058341569953,0.5200310149649369,-0.7762722931585706,0.7773109330239093,-0.24478688505504442,-0.2708462027547724,0.07741040767902349,-0.28301034382730345,0.3667818119094452,-0.9969110623712737,-1.126070586803425,0.20809914474406765,0.07657476598393226,0.26646079545026546,-0.16676482714185767,-0.4874727607651106,-0.5708188578520051,-1.015590533958456,-0.18363523574728183,1.9627753110850412,0.6898759249042014,0.1965962484373614,0.6575708721506891,-0.5942841102712123,1.090649805341347,-0.537199992113511,0.9721197385379013,1.7750135970428746,-1.1034786642191627,0.834510294593358,0.6389106473064,-0.8375415593659165,2.3774790116047355,0.738662791539474,-0.1457087226377806,-0.2045708898351741,0.568919105687899,-1.11298193928232,-1.1136633479736087,-0.9524782008294094,0.6039375734122272,ENFJ
-1.357738032853701,-0.2852082813661981,-0.7966510984941545,-0.4411803519678345,-0.8160514599632843,-0.050127701073818344,-1.0212615209872684,1.4378695321825128,-1.1698895401032914,-0.7132788209076202,-1.0427829067068302,0.22675880948421678,-0.034803616980154446,-0.8287517997458548,-0.38364060472021955,-0.7677943238788999,-1.7933906693517303,-0.2586644625925639,-1.065442023787036,-0.24482964431344245,0.24789707883817624,-0.16263255051993672,-0.61008721218417,-1.0402727019781504,-1.289071675316044,0.1965962484373614,-0.3589719922117929,-0.5942841102712123,0.138880002217334,-1.1268987553402838,2.3203782468237133,0.021015136675041065,-0.3627126258067782,-0.9559788512629734,-0.39322303057638663,-0.8375415593659165,-0.6633141832291845,-1.1176417272585302,-0.6845488140121786,-0.9604216446263492,-0.989626158736531,-1.11298193928232,0.3336683534454572,-0.9524782008294094,-0.5698499564997627,ENFJ
-0.01878689149386088,0.9055634182042349,0.09625031381925155,0.1700515674872798,-0.8683204360766005,0.21635787770788623,-1.1052942033417308,0.8109504913766892,-0.26610665535527867,-0.08133138010600192,-0.10537933821681085,-0.5450183990998594,-0.8859066959712875,1.520312722737271,1.0328186497022978,1.3059485344564639,-0.2663598750219033,-0.7742164938613244,-0.1682892935932298,-0.3966134656362062,0.05873759155231328,-1.015590533958456,0.24281674068960632,-0.2895106987123525,-0.7943347752609827,0.1965962484373614,-0.3589719922117929,-0.5942841102712123,1.090649805341347,-1.1268987553402838,0.2979904843949955,1.1903474435869301,-0.3627126258067782,-0.06073427833480768,0.12284380836500672,-0.8375415593659165,1.1611617336711675,0.11989461860680597,1.4708115514854134,-0.9604216446263492,0.568919105687899,0.2585748594636543,-1.1136633479736087,-0.24564885589311738,0.017043808456232216,ENFJ
