#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Chop Suey!","System Of A Down",127,6A,93,2025-03-07,03:30,87,"nu metal, metal, alternative metal, rap metal, rock","Toxicity",2001-09-04,42,0,0,29,10,10,-4,G Minor,4,2DlHlPMa4M17kufBvI2lEN,USSM10107256
2,"Toxicity","System Of A Down",117,4B,87,2025-03-07,03:38,86,"nu metal, metal, alternative metal, rap metal, rock","Toxicity",2001-09-04,41,0,0,48,0,20,-4,G#/A♭ Major,3,0snQkGI5qnAmohLE7jTsTn,USSM10107262
3,"Vicinity Of Obscenity","System Of A Down",110,3B,96,2025-03-07,02:51,71,"nu metal, metal, alternative metal, rap metal, rock","Hypnotize",2005-11-22,55,5,0,51,10,60,-3,C♯/D♭ Major,4,5uMTA9SIe0sE4dnHHSHaYz,USSM10505338
4,"Violent Pornography","System Of A Down",143,2B,96,2025-09-04,03:31,72,"nu metal, metal, alternative metal, rap metal, rock","Mezmerize",2005-05-17,46,3,0,59,0,10,-2,F#/G♭ Major,4,249Z7XT6mf8B2zuI0RaeS0,USSM10501583
5,"Chic 'N' Stu","System Of A Down",96,2B,80,2025-09-05,02:23,67,"nu metal, metal, alternative metal, rap metal, rock","Steal This Album!",2002-11-26,61,2,0,38,0,10,-3,F#/G♭ Major,4,11i33j50Gsr90pRoDJBrEA,USSM10213322
6,"Bohemian Rhapsody - Remastered 2011","Queen",143,5A,40,2025-03-07,05:55,55,"classic rock, rock, glam rock","Greatest Hits (Remastered)",1981-10-26,39,26,0,24,0,20,-10,C Minor,4,2OBofMJx94NryV2SK8p8Zf,GBUM71029604
7,"Killer Queen","Queen",117,6B,64,2025-03-07,02:59,65,"classic rock, rock, glam rock","Bohemian Rhapsody (The Original Soundtrack)",2018-10-19,53,37,0,62,0,10,-6,A#/B♭ Major,4,300YN8ebGB90nDuzgz0f3O,GBUM71029606
8,"Don't Stop Me Now","Queen",156,8B,86,2025-03-07,03:29,65,"classic rock, rock, glam rock","Discover More Classic Rock",2020-08-10,47,2,2,60,20,60,-6,C Major,4,0DrDcqWpokMlhKYJSwoT4B,GBCEG9400014
9,"Another One Bites The Dust - Remastered 2011","Queen",110,4A,53,2025-03-07,03:34,83,"classic rock, rock, glam rock","The Game (2011 Remaster)",1980-06-27,93,11,31,75,10,10,-6,F Minor,4,5vdp5UmvTsnMEMESIF2Ym7,GBUM71029605
10,"Clint Eastwood","Gorillaz,Del The Funky Homosapien",168,3A,69,2025-03-07,05:40,82,"","Gorillaz",2001-03-26,66,3,0,53,10,0,-9,A#/B♭ Minor,4,1RKUoGiLEbcXN4GY4spQDx,GBAYE0001408
