#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Swing Lynn","Harmless",165,10B,95,2022-05-18,05:21,75,"","I'm Sure",2012-08-14,46,5,76,45,0,10,-2,D Major,4,3VCXx37jNGNOMns6z2OnvJ,TCACS1610798
2,"Nobody","Mitski",117,8B,72,2022-05-18,03:13,76,"","Be the Cowboy",2018-08-17,40,7,0,49,0,0,-5,C Major,4,2P5yIMu2DNeMXTyOANKS6k,USJ5G1815009
3,"Arms Tonite","Mother Mother",140,12B,65,2022-05-18,03:36,1,"","O My Heart",2008-09-23,69,10,0,32,0,10,-4,E Major,4,1rRwwqteLePmi70PGaC8ah,CAL450882110
4,"I Can't Handle Change","Roar",186,7B,44,2022-05-18,03:18,3,"","I Can't Handle Change",2010-03-14,25,4,0,39,0,10,-8,F Major,3,0I1eFRytp4XRhLCjT6tZm7,USHM81020595
5,"Hentai","Cigarettes After Sex",126,4A,23,2022-05-18,04:45,38,"dream pop","Cry",2019-10-25,45,70,45,16,0,10,-12,F Minor,4,4SjEdGI6Otmo5DRxAXKS9o,USBQU1900120
6,"traitor","Olivia Rodrigo",101,5B,34,2022-05-18,03:49,88,"","SOUR",2021-05-21,38,69,0,8,0,10,-8,D#/E♭ Major,4,5CZ40GBx1sQ9agT82CLQCT,USUG12101243
7,"Not Allowed","TV Girl",105,3B,91,2022-05-18,02:47,1,"","Who Really Cares",2016-02-25,67,67,0,56,10,30,-7,C♯/D♭ Major,4,0jA4h2SD50Oak4C3Vn905a,uscgh1682131
8,"Cherry Flavoured","The Neighbourhood",92,2B,57,2022-05-18,03:28,70,"","Chip Chrome & The Mono-Tones",2020-09-25,62,23,1,40,0,10,-10,F#/G♭ Major,4,40iocOzytrqaRn5RbGPDNp,USSM12003783
9,"Cloud 9","Beach Bunny",81,12B,93,2022-05-18,02:27,2,"","Honeymoon",2020-02-14,64,0,0,90,0,30,-4,E Major,4,6vFsBXYczYsP0H3lgunZOm,USQE91600054
10,"Cinnamon Girl","Lana Del Rey",92,11A,34,2022-05-18,05:00,89,"","Norman Fucking Rockwell!",2019-08-30,29,81,41,14,0,10,-11,F#/G♭ Minor,5,2mdEsXPu8ZmkHRRtAdC09e,GBUM71903147
11,"Jenny (I Wanna Ruin Our Friendship)","Studio Killers",134,1B,80,2022-05-18,03:35,74,"","Jenny (I Wanna Ruin Our Friendship)",2020-12-04,67,0,1,57,0,20,-6,B Major,4,4JLBDUYSaOMPYND0iWeSWQ,GBX2M1300001
12,"Cry Baby","The Neighbourhood",108,9A,66,2022-05-18,03:55,78,"","Wiped Out!",2015-10-30,58,0,0,34,0,10,-5,E Minor,4,0EfsDEYaSjGYd66Pr881nq,USSM11506744
13,"Born To Die","Lana Del Rey",86,9A,63,2022-05-18,04:45,80,"","Born To Die - The Paradise Edition",2012-01-01,43,22,0,38,0,20,-7,E Minor,4,4Ouhoi2lAhrLJKFzUqEzwl,GBUM71111120
14,"Happiness is a butterfly","Lana Del Rey",70,10B,12,2022-05-18,04:32,75,"","Norman Fucking Rockwell!",2019-08-30,47,97,0,16,0,10,-11,D Major,4,3lG6OtGDsYAOALxEmubQQm,GBUM71903150
15,"Do I Wanna Know?","Arctic Monkeys",85,7B,53,2022-05-18,04:32,89,"indie, garage rock","AM",2013-09-09,55,19,0,41,0,20,-8,F Major,4,5FVd6KXrgO9B3JPmC8OPst,GBCEL1300362
16,"Wiped Out!","The Neighbourhood",128,8A,74,2022-05-18,06:13,60,"","Wiped Out!",2015-10-30,57,1,0,7,0,30,-7,A Minor,4,4Tp4gRuDo1sIMP6gH9LwuH,USSM11506745
17,"Cry Baby","Melanie Martinez",95,4A,69,2022-05-18,03:59,69,"","Cry Baby (Deluxe Edition)",2015-08-14,69,26,0,48,0,10,-5,F Minor,4,052vSBPxqdmYRDlkSPiavc,USAT21501936
18,"Rhinestone Eyes","Gorillaz",93,1A,70,2022-05-18,03:20,78,"","Plastic Beach",2010-03-05,68,9,0,85,0,0,-6,G#/A♭ Minor,4,1foMv2HQwfQ2vntFf9HFeG,GBAYE1000017
19,"Stressed Out","Twenty One Pilots",170,9A,64,2022-05-18,03:22,88,"","Blurryface",2015-05-15,73,5,0,65,10,0,-6,E Minor,4,3CRDbSIZ4r5MsZ0YwxuEkn,USAT21500597
20,"good 4 u","Olivia Rodrigo",167,11B,66,2022-05-18,02:58,85,"","SOUR",2021-05-21,56,34,0,69,10,0,-5,A Major,4,4ZtFanR9U6ndgddUvNcjcG,USUG12101245
21,"Somebody That I Used To Know","Gotye,Kimbra",129,8B,52,2022-05-18,04:04,83,"","Making Mirrors",2011-01-01,87,55,0,75,0,10,-7,C Major,4,1qDrWA6lyx8cLECdZE7TV7,AUZS21100040
22,"Boys Will Be Bugs","Cavetown",179,3B,53,2022-05-18,05:29,68,"bedroom pop","Animal Kingdom",2019-04-12,49,0,0,45,0,10,-12,C♯/D♭ Major,4,6suYoN4gFkanqOBn5yRnJC,USL4Q1849675
23,"idontwannabeyouanymore","Billie Eilish",170,9B,41,2022-05-18,03:23,80,"","dont smile at me",2017-12-22,48,74,0,25,0,10,-8,G Major,3,41zXlQxzTi6cGAjpOXyLYH,USUM71707712
24,"all I want is you","Rebzyyx,hoshie star",146,1B,100,2022-05-18,02:31,78,"hyperpop","all I want is you",2021-02-09,46,11,0,78,30,20,-1,B Major,4,7lOvJBqH38ZY59eLU7bioq,QZDA72122180
25,"Mr. Loverman","Ricky Montgomery",130,8B,53,2022-05-18,03:36,81,"","Montgomery Ricky",2016-04-01,64,25,0,49,0,20,-7,C Major,3,2IVsRhKrx8hlQBOWy4qebo,USA2P1624702
26,"Treehouse","Alex G,Emily Yacina",73,6A,20,2022-05-18,02:38,78,"lo-fi indie","Treehouse",2011-01-17,61,71,32,14,0,10,-19,G Minor,4,7fyG2MquxykO3Ufiku1Dj2,TCAFZ2296401
27,"Sparks","Coldplay",103,3B,27,2022-05-18,03:47,90,"","Parachutes",2000-07-10,37,75,5,17,0,10,-11,C♯/D♭ Major,3,7D0RhFcb3CrfPuTJ0obrod,GBAYE0000569
28,"Lemon Boy","Cavetown",140,12B,48,2022-05-18,04:32,63,"bedroom pop","Lemon Boy",2018-01-01,51,19,0,32,0,0,-10,E Major,4,3Yvk0ZLxMlt6ioasvdN6vB,USCGH1805100
29,"Lemon Tree","Fools Garden",143,3B,48,2022-05-18,03:11,2,"","Dish Of The Day",1995-01-01,66,64,0,64,0,10,-9,C♯/D♭ Major,4,4fXGWiVhlOLdhwRDP6pIFG,DEAF70927221
30,"Freaks","Surf Curse",180,11B,94,2022-05-18,02:27,87,"indie","Freaks",2021-05-15,35,0,63,41,0,0,-10,A Major,4,7EkWXAI1wn8Ii883ecd9xr,USAT22102269
31,"The State of Dreaming","MARINA",124,8A,73,2022-05-18,03:36,48,"","Electra Heart (Deluxe)",2012-04-27,52,0,0,8,0,0,-5,A Minor,4,1gPmtfOz51efjpH8j79FHO,GBFFS1200013
32,"Fairytale","Alexander Rybak",108,7A,73,2022-05-18,03:03,51,"","Fairytales",2009-00-00,56,42,0,60,0,30,-7,D Minor,4,5MHJfk2EAZtJGrpioarm95,NO23B0900016
33,"Prom Queen","Beach Bunny",144,12B,80,2022-05-18,02:16,3,"","Prom Queen",2018-08-10,53,0,1,75,0,10,-7,E Major,4,6MpCaSIOfqBqbMED4kXgNY,QZDA71885746
34,"Juliet","Cavetown",132,2B,59,2022-05-18,04:38,71,"bedroom pop","Animal Kingdom",2019-04-12,55,0,0,36,0,0,-8,F#/G♭ Major,4,45ROR8UMn60YEVQnDy0uVF,USHM91882113
35,"Silly Girl","chloe moriondo",79,8B,4,2022-05-18,03:18,53,"bedroom pop, indie pop","Rabbit Hearted.",2018-07-31,48,94,0,13,0,10,-23,C Major,1,0ZP3E9L1I0C6rmD0CAKqDc,USAT22002716
36,"Cool Kids","Echosmith",130,4B,67,2022-05-18,03:57,73,"","Talking Dreams (Deluxe Edition)",2013-10-04,72,4,0,79,0,10,-6,G#/A♭ Major,4,13P5rwmk2EsoFRIz9UCeh9,USWB11301764
37,"Space Song","Beach House",147,5A,79,2022-05-18,05:20,76,"dream pop","Depression Cherry",2015-08-28,51,23,14,61,0,10,-7,C Minor,4,1ZgMsA55GIY7ICkQh5MILA,USSUB1512203
38,"On Melancholy Hill","Gorillaz",120,10B,74,2022-05-18,03:53,83,"","Plastic Beach",2010-03-05,69,0,51,58,0,0,-6,D Major,4,0q6LuUqGLUiCPP1cbdwFs3,GBAYE1000010
39,"Breezeblocks","alt-J",75,7B,64,2022-05-18,03:47,0,"indie, indie rock","An Awesome Wave",2012-05-28,61,12,0,26,0,10,-7,F Major,4,3Wu6MhnZuLuzfH5wFC2g9i,GBZUZ1200067
40,"Midnight City","M83",105,10A,73,2022-05-18,04:03,82,"","Hurry up, We're Dreaming",2011-10-17,51,2,0,27,0,0,-5,B Minor,4,6GyFP1nfCDB8lbD2bG0Hq9,GB55H1100002
41,"Hayloft II","Mother Mother",178,8A,87,2022-05-18,03:35,75,"","Inside (Deluxe)",2022-01-28,33,0,0,17,10,0,-5,A Minor,4,0kYMwaQWABTkFff8AZjmYI,CAW112100716
42,"Working for the Knife","Mitski",83,1B,63,2022-05-18,02:38,58,"","Laurel Hell",2022-02-04,47,17,0,33,0,10,-8,B Major,4,2ORVHijyYA8bAOCVaIbmdS,USJ5G2125002
43,"Feel Better","Penelope Scott",87,9A,34,2022-05-18,04:12,66,"","Public Void",2020-09-25,59,75,1,34,0,10,-13,E Minor,4,0mfHN9LcAPidSI3JCPqYml,QZK6F2019393
44,"Heather","Conan Gray",102,7B,43,2022-05-18,03:18,85,"","Kid Krow",2020-03-20,36,58,0,27,0,30,-7,F Major,3,4xqrdfXkTW4T0RauPLv3WA,USUM71924264
45,"Trust Fund Baby","TOMORROW X TOGETHER",67,7B,41,2022-05-18,02:36,54,"k-pop","minisode 2: Thursday's Child",2022-05-09,47,72,0,35,0,0,-8,F Major,3,20pl0RVGT7P6L1Jr9p51nw,USA2P2146797
46,"Opening Sequence","TOMORROW X TOGETHER",145,2A,64,2022-05-18,02:57,64,"k-pop","minisode 2: Thursday's Child",2022-05-09,61,17,0,44,0,10,-6,D#/E♭ Minor,4,1exxGxUMlJWD1h9YcE9YZH,USA2P2146795
47,"Sour Grapes","LE SSERAFIM",140,11A,80,2022-05-18,03:16,69,"k-pop","FEARLESS",2022-05-02,78,40,0,72,0,10,-6,F#/G♭ Minor,4,6wBpO4Xc4YgShnENGSFA1M,USA2P2219221
48,"0X1=LOVESONG (I Know I Love You) feat. Seori","TOMORROW X TOGETHER,Seori",105,8B,84,2022-05-18,03:22,70,"k-pop, ","The Chaos Chapter: FREEZE",2021-05-31,58,6,0,48,0,0,-5,C Major,4,1Z8TPHiKeCUyClxV6WTTIf,USA2P2108442
49,"Not The Same","Sheldon Riley",128,3A,43,2022-05-18,02:58,42,"","Not The Same",2022-02-15,36,66,0,38,0,10,-10,A#/B♭ Minor,4,27ThQIsofXro6xEz3SzQWi,QZFZ22226126
50,"Lost In Yesterday","Tame Impala",183,3B,84,2022-05-18,04:09,73,"neo-psychedelic, indie","The Slow Rush",2020-02-14,57,3,0,75,10,10,-4,C♯/D♭ Major,3,5JWPUEov2wlX7c0jhYZpeB,AUUM71900932
51,"Je te laisserai des mots","Patrick Watson",133,10B,19,2022-05-18,02:40,6,"","Je te laisserai des mots",2010-09-10,30,99,50,21,0,10,-17,D Major,4,0V5cvmTKsYmF5FmGGEAfmS,CA0RZ1000020
52,"Fourth of July","Sufjan Stevens",120,11A,10,2022-05-18,04:39,80,"baroque pop","Carrie & Lowell",2015-03-31,44,97,33,16,0,10,-22,F#/G♭ Minor,4,5Qnrgqy1pAm9GyNQOgyVFz,US64G1509906
53,"Lights Are On","Tom Rosenthal",136,5B,4,2022-05-18,03:13,77,"","Z-Sides",2018-10-26,44,98,47,25,0,10,-17,D#/E♭ Major,4,4IhTXiZLKATmwhMZIb1GQN,GBVHN1800009
54,"It's Ok","Tom Rosenthal",148,1A,11,2022-05-18,03:11,0,"","The Pleasant Trees",2014-09-01,56,87,21,6,0,10,-15,G#/A♭ Minor,4,2Iyfw8YfKruAagJwGc4G07,GBFFM1430001
55,"Pope Is a Rockstar","SALES",90,9A,45,2022-05-18,03:07,72,"bedroom pop","SALES LP",2016-04-20,73,85,24,31,0,10,-9,E Minor,4,0So2sgVa8aJiARPl2P29u2,TCACN1687807
56,"Washing Machine Heart","Mitski",106,11B,82,2022-05-18,02:08,83,"","Be the Cowboy",2018-08-17,61,1,51,57,0,40,-4,A Major,4,3jjsRKEsF42ccXf8kWR3nu,USJ5G1815012
57,"Another Love","Tom Odell",123,9A,54,2022-05-18,04:04,88,"","Long Way Down (Deluxe)",2013-06-24,45,70,0,13,0,0,-9,E Minor,4,3JvKfv6T31zO0ini8iNItO,GBARL1300107
58,"YKWIM?","Yot Club",124,11B,54,2022-05-18,03:32,78,"bedroom pop","Bipolar",2019-05-31,37,94,87,23,0,20,-8,A Major,3,2vWBUC9djv6BtiGlmKiQaH,CAGOO1966522
59,"Ghosting","Mother Mother",92,1B,62,2022-05-18,04:45,0,"","O My Heart",2008-09-23,61,33,0,24,0,10,-5,B Major,4,3vZUC1m6QVm7urnN6lcF64,CAL450882107
60,"Mrs Magic","Strawberry Guy",133,4B,63,2022-05-18,03:28,81,"bedroom pop","Mrs Magic",2019-07-24,47,16,37,37,0,30,-7,G#/A♭ Major,4,0TZejo18HlJ86OrWNsXKnw,GBJGV1900102
61,"Chamber Of Reflection","Mac DeMarco",131,1B,56,2022-05-18,03:51,84,"indie, lo-fi indie","Salad Days",2014-04-01,54,26,91,51,0,10,-9,B Major,4,7H7NyZ3G075GqPx2evsfeb,QMMZN1300568
62,"Moral of the Story","Ashe",120,6B,41,2022-05-18,03:21,20,"","Moral of the Story",2019-02-14,57,59,0,27,0,10,-9,A#/B♭ Major,4,2nC3QhMI9reBIOWutbU3Tj,USQE91500820
63,"I'm Going Down Like the Titanic","Javi That's Me",80,6A,14,2022-05-18,03:12,33,"","Lover Boy",2020-08-01,78,35,39,46,40,10,-18,G Minor,4,0X6Tf1ZcTQjnqWq2mKFTy1,QZHN82057040
64,"Buttercup","Jack Stauber",120,9B,37,2022-05-18,03:28,70,"","Pop Food",2017-03-25,71,72,81,55,0,20,-9,G Major,4,2mlGPkAx4kwF8Df0GlScsC,QMPKX1703669
65,"Honeypie","JAWNY",115,4A,69,2022-05-18,02:15,80,"bedroom pop","For Abby",2020-10-27,74,6,0,94,0,10,-4,F Minor,4,6FfLg6FFqhCsrFOaHIGkg0,GBKPL1946902
66,"Young","Vacations",80,9B,81,2022-05-18,03:09,80,"","Vibes",2016-00-00,50,0,1,59,0,0,-4,G Major,4,1KIJclzEbNhSVw8tiHPWwE,SEYOK1669274
67,"Training Wheels","Melanie Martinez",114,11B,48,2022-05-18,03:25,70,"","Cry Baby (Deluxe Edition)",2015-08-14,57,70,0,8,0,0,-7,A Major,4,3EGW6TGGbdk6Ys1Y3HU3lj,USAT21501938
68,"Play Date","Melanie Martinez",124,7B,73,2022-05-18,02:59,80,"","Cry Baby (Deluxe Edition)",2015-08-14,68,61,0,45,0,20,-5,F Major,4,4DpNNXFMMxQEKl7r0ykkWA,USAT21502465
69,"When Will I See You Again","Shakka",150,2B,89,2022-05-18,03:37,6,"","When Will I See You Again",2014-10-19,59,30,0,63,10,10,-6,F#/G♭ Major,4,5FSt6K70gANsecaAtXFVbR,GBV841400001
70,"Riptide","Vance Joy",102,3B,73,2022-05-18,03:24,83,"folk pop","Dream Your Life Away",2014-09-08,48,43,0,51,0,10,-7,C♯/D♭ Major,4,7yq4Qj7cqayVTp3FF9CWbm,AULI01385760
71,"Adventure of a Lifetime","Coldplay",112,9B,92,2022-05-18,04:23,88,"","A Head Full of Dreams",2015-12-04,64,0,0,53,0,10,-4,G Major,4,69uxyAqqPIsUyTO8txoP2M,GBAYE1500981
72,"Maniac","Conan Gray",108,4B,64,2022-05-18,03:05,76,"","Kid Krow",2020-03-20,63,0,0,49,0,30,-5,G#/A♭ Major,4,6KfoDhO4XUWSbnyKjNp9c4,USUM71920712
73,"This Side of Paradise","Coyote Theory",158,11B,66,2022-05-19,04:02,79,"","Color",2011-06-20,31,43,0,32,0,10,-6,A Major,4,79EkGysjP2dL5GdpeQjRxT,QMW9F1100003
