#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"DONTTRUSTME","3OH!3",130,4A,71,2025-08-05,03:12,77,"","WANT",2008-07-07,79,2,0,51,20,10,-4,F Minor,4,5jzX4dWVQeBTtfBaXnMRt5,USAT20802554
2,"Supermassive Black Hole","Muse",120,9B,92,2025-08-05,03:32,84,"alternative rock, rock","Black Holes and Revelations",2006-06-28,67,5,1,78,0,0,-4,G Major,4,3lPr8ghNDBLc2uZovNyLs9,GBAHT0500593
3,"Snap Out Of It","Arctic Monkeys",130,4A,64,2025-08-05,03:13,81,"indie, garage rock","AM",2013-09-09,73,25,0,87,0,10,-6,F Minor,4,0NdTUS4UiNYCNn5FgVqKQY,GBCEL1300371
4,"R U Mine?","Arctic Monkeys",97,11A,76,2025-08-05,03:21,83,"indie, garage rock","AM",2013-09-09,29,1,0,62,0,30,-6,F#/G♭ Minor,4,2AT8iROs4FQueDv2c8q2KE,GBCEL1300363
5,"Arabella","Arctic Monkeys",180,10B,56,2025-08-05,03:27,77,"indie, garage rock","AM",2013-09-09,58,2,0,51,0,20,-7,D Major,4,7nzsY8vlnKdvGOEE0rjAXZ,GBCEL1300365
6,"Womanizer","Britney Spears",139,1B,70,2025-08-05,03:44,83,"pop","Circus (Deluxe Version)",2008-12-02,72,7,0,24,0,0,-5,B Major,4,4fixebDZAVToLbUCuEloa2,USJI10800838
7,"If U Seek Amy","Britney Spears",130,9A,59,2025-08-05,03:36,76,"pop","Circus (Deluxe Version)",2008-12-02,72,2,0,54,0,0,-7,E Minor,4,2hdy9Wt9qp7M7d0U3ossu2,USJI10801329
8,"California Love - Original Version","2Pac,Roger,Dr. Dre",92,9B,85,2025-08-05,04:44,83,"old school hip hop, west coast hip hop, gangster rap, g-funk, hip hop, funk, post-disco, rap","Greatest Hits",1998-01-01,76,3,0,76,0,30,-3,G Major,4,3ia3dJETSOllPsv3LJkE35,USUG10702628
9,"Toxic","Britney Spears",143,4A,84,2025-08-05,03:18,87,"pop","In The Zone",2003-11-13,77,2,3,92,10,20,-4,F Minor,4,6I9VzXrHxO9rA9A5euc8Ak,USJI10301005
10,"Oops!...I Did It Again","Britney Spears",95,12A,83,2025-08-05,03:31,84,"pop","Oops!... I Did It Again",2000-05-16,75,30,0,89,0,30,-5,C♯/D♭ Minor,4,6naxalmIoLFWR0siv8dnQQ,USJI10000100
11,"Boyfriend","Dove Cameron",180,6A,61,2025-08-05,02:33,68,"","Alchemical: Volume 1",2023-12-01,35,23,0,23,0,10,-7,G Minor,3,23eLvOQ3JxtdhRi9YyxRKQ,USQX92200693
12,"Don’t Blame Me","Taylor Swift",136,8A,53,2025-08-05,03:56,83,"","reputation",2017-11-10,62,11,0,19,0,0,-7,A Minor,4,1R0a2iXumgCiFb7HEZ7gUE,USCJY1750006
13,"10 Things I Hate About You","Leah Kate",154,4B,79,2025-08-05,02:37,70,"","Alive and Unwell",2022-10-28,54,1,0,45,0,10,-3,G#/A♭ Major,4,7I4XALvCb2VEmOCtGUe5uY,QZES62254244
