#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"K.","Cigarettes After Sex",94,5B,40,2025-08-17,05:19,85,"dream pop","Cigarettes After Sex",2017-06-09,45,15,82,31,0,10,-10,D#/E♭ Major,4,2xGjfbXZnI8uQDhukoQURQ,USBQU1700031
2,"See You Again (feat. Charlie Puth)","Wiz Khalifa,Charlie Puth",80,6B,48,2025-08-17,03:49,85,"soft pop","See You Again (feat. Charlie Puth)",2015-00-00,69,37,0,28,0,0,-8,A#/B♭ Major,4,2JzZzZUQj3Qff7wapcbKjc,USAT21703595
3,"好きだから。","Yuika",165,8B,50,2025-08-17,04:58,68,"j-pop","好きだから。",2021-06-27,61,24,0,71,0,30,-6,C Major,4,02xwA3Ej9NPetftp9V7VZ3,JPPO02101687
4,"Evergreen","Richy Mitch & The Coal Miners",79,5B,22,2025-08-17,01:27,83,"","RMCM",2017-05-17,56,56,0,50,0,10,-12,D#/E♭ Major,3,6me7F0aaZjwDo6RJ5MrfBD,SEYOK1732035
5,"seasons","wave to earth",60,9B,27,2025-08-17,04:15,22,"","summer flows 0.02",2020-08-04,37,78,5,17,0,20,-11,G Major,4,5VBjyOQzqlPNgdRPMM6prF,KRMIM2021578
6,"Night Changes","One Direction",120,4B,52,2025-08-17,03:46,88,"","FOUR (Deluxe)",2014-11-17,67,86,0,37,0,10,-8,G#/A♭ Major,4,5O2P9iiztwhomNh8xkR9lJ,GBHMU1400165
7,"Bertaut","Nadin Amizah",119,2B,13,2025-08-17,05:15,82,"indonesian indie, indonesian pop","Selamat Ulang Tahun",2020-05-28,47,93,0,12,0,10,-13,F#/G♭ Major,3,630DpnzdfjdVqv2yLfPbAX,FR59R2049829
8,"December","Neck Deep",145,10B,44,2025-08-17,03:38,70,"pop punk, punk, emo","Life's Not Out To Get You",2015-08-14,54,63,0,47,0,10,-8,D Major,4,4oVdhvxZrKQTM9ZsUIZa3S,USHR21579009
9,"Sailor Song","Gigi Perez",95,1B,39,2025-08-17,03:31,89,"","At The Beach, In Every Life",2025-04-25,50,63,0,27,0,10,-10,B Major,4,21IYMdzTrzSe191Cy5eMap,USHM92438095
10,"Payphone","Maroon 5,Wiz Khalifa",110,12B,75,2025-08-17,03:51,87,"pop, ","Overexposed Track By Track",2012-01-01,74,2,0,55,0,20,-5,E Major,4,1XGmzt0PVuFgQYYnV2It7A,USUM71203347
11,"Hall of Fame (feat. will.i.am)","The Script,will.i.am",85,6B,87,2025-08-17,03:22,83,"","#3 Deluxe Version",2012-09-10,42,7,0,63,0,10,-4,A#/B♭ Major,4,7wMq5n8mYSKlQIGECKUgTX,GBARL1201055
12,"lowkey","NIKI",118,8B,49,2025-08-17,02:51,2,"indonesian r&b","lowkey",2019-04-24,75,43,0,23,0,0,-8,C Major,4,5TTXEcfsYLh6fTarLaevTi,ZZOPM1900990
13,"Sparkle - Original Version","RADWIMPS",124,1B,51,2025-08-17,06:50,59,"anime, j-pop, j-rock","Human Bloom",2016-11-23,63,73,0,24,0,10,-6,B Major,4,1HNvADmPBGAExeyIHkcJtd,JPPO01621596
14,"Fix You","Coldplay",138,5B,42,2025-08-17,04:55,86,"","X&Y",2005-06-07,21,16,0,12,0,10,-9,D#/E♭ Major,4,7LVHVU3tWfcxj5aiPFEW4Q,GBAYE0500605
15,"Cry","Cigarettes After Sex",143,9B,40,2025-08-17,04:16,87,"dream pop","Cry",2019-10-25,41,76,67,16,0,10,-10,G Major,4,7mDTvYD2ieE4Q28XFziMfJ,USBQU1900121
16,"Line Without a Hook","Ricky Montgomery",190,4B,65,2025-08-17,04:09,81,"","Montgomery Ricky",2016-04-01,43,26,0,51,0,20,-5,G#/A♭ Major,3,5NvOZCjZaGGGL597exlQWv,USA2P1624696
17,"not a lot, just forever","Adrianne Lenker",92,3B,27,2025-08-17,04:10,79,"","songs",2020-10-23,35,89,0,30,0,0,-13,C♯/D♭ Major,4,11hEwcy9LMEvzAlOYAFhkK,GBAFL2000258
18,"Romantic Homicide","d4vd",132,2B,54,2025-08-17,02:12,85,"","Romantic Homicide",2022-07-20,57,45,1,22,0,30,-11,F#/G♭ Major,4,1xK59OXxi2TAAAbmZK0kBL,QZMEM2232831
19,"Apocalypse","Cigarettes After Sex",94,7B,47,2025-08-17,04:50,89,"dream pop","Cigarettes After Sex",2017-06-09,37,2,46,17,0,10,-9,F Major,4,1oAwsWBovWRIp7qLMGPIet,USBQU1700034
20,"Scott Street","Phoebe Bridgers",135,6B,42,2025-08-17,05:05,78,"","Stranger in the Alps",2017-09-22,51,77,9,48,0,0,-10,A#/B♭ Major,4,6Uwi2Qk3H7fM4b4W4ExrAp,USJ5G1714205
21,"Mr. Loverman","Ricky Montgomery",130,8B,53,2025-08-17,03:36,81,"","Montgomery Ricky",2016-04-01,64,25,0,49,0,20,-7,C Major,3,2IVsRhKrx8hlQBOWy4qebo,USA2P1624702
22,"Space Song","Beach House",147,5A,79,2025-08-17,05:20,75,"dream pop","Depression Cherry",2015-08-28,51,22,13,63,0,10,-7,C Minor,4,1ujxjsoNvh4XgS2fUNwkZ2,USSUB1512203
23,"anything","Adrianne Lenker",84,5B,29,2025-08-17,03:22,80,"","songs",2020-10-23,39,77,0,51,0,0,-13,D#/E♭ Major,4,4PwWESSlTwzvw9B7bmtTLS,GBAFL2000252
24,"back to friends","sombr",93,3B,72,2025-08-17,03:19,91,"","back to friends",2024-12-27,44,0,0,24,0,0,-2,C♯/D♭ Major,4,0FTmksd2dxiE5e3rWyJXs6,USWB12405502
25,"Where'd All the Time Go?","Dr. Dog",166,10B,82,2025-08-17,03:54,82,"","Shame, Shame (Deluxe Edition)",2010-11-02,45,13,0,57,0,10,-4,D Major,4,0UV5zxRMz6AO4ZwUOZNIKI,USEP40937005
26,"Sunsetz","Cigarettes After Sex",75,8A,48,2025-08-17,03:34,85,"dream pop","Cigarettes After Sex",2017-06-09,41,5,80,14,0,10,-9,A Minor,4,0yuAWlxq59xT3agQ965OxE,USBQU1700033
27,"My Love Mine All Mine","Mitski",114,11B,31,2025-08-17,02:17,87,"","The Land Is Inhospitable and So Are We",2023-09-15,50,87,14,12,0,10,-15,A Major,4,3vkCueOmm7xQDoJ17W1Pm3,USJ5G2335007
28,"Sweet","Cigarettes After Sex",96,2B,51,2025-08-17,04:51,84,"dream pop","Cigarettes After Sex",2017-06-09,45,36,82,11,0,10,-9,F#/G♭ Major,4,2KhrPRV0V1FS2l4eQMJUWt,USBQU1700036
