#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
30,"Affection","Cigarettes After Sex",90,9B,41,2022-06-07,05:11,0,"dream pop","Affection",2015-01-01,41,50,91,28,0,10,-11,G Major,4,1lusH0zFDRV1ThaFYsUgfi,TCACJ1596829
31,"Video Killed The Radio Star","The Buggles",131,3B,68,2022-06-07,04:12,74,"","The Age Of Plastic",1980-01-10,68,10,1,25,0,20,-12,C♯/D♭ Major,4,7o7E1nrHWncYY7PY94gCiX,GBAAN7900013
32,"I Found","Amber Run",125,6A,30,2022-06-07,04:33,74,"","5AM (Expanded Edition)",2015-04-20,57,86,1,25,0,10,-12,G Minor,4,5zT5cMnMKoyruPj13TQXGx,GBARL1400303
33,"Even tears withered","TUYU",102,3B,97,2022-06-07,04:09,45,"j-pop, j-rock, vocaloid","It's Raining After All",2020-02-19,61,35,0,85,0,0,-2,C♯/D♭ Major,4,1Jj5r9yLJ4tQEtLrCNOhd8,TCJPK2068822
34,"changes","XXXTENTACION",65,1B,31,2022-06-07,02:01,75,"emo rap","?",2018-03-16,67,88,0,52,0,10,-10,B Major,4,7AFASza1mXqntmGtbxXprO,USUG11800211
35,"Charlie's Inferno","That Handsome Devil",146,8A,90,2022-06-07,03:44,0,"","The Heart Goes to Heaven, the Head Goes to Hell",2011-08-09,73,34,0,97,0,20,-5,A Minor,4,1ONC00cKNdFgKiATMtcxEc,TCAAZ1184323
36,"All The Things She Said","Poppy",90,3B,83,2022-06-07,03:41,0,"","All The Things She Said",2020-06-03,56,0,0,51,0,10,-5,C♯/D♭ Major,4,0je6JQMhrkDF8aPSHcQ1r2,USYFZ2035201
37,"The Aeroplane Flies High (Turns Left, Looks Right)","The Smashing Pumpkins",92,3B,59,2022-06-07,08:32,34,"alternative rock, rock","Mellon Collie And The Infinite Sadness (Deluxe Edition)",1995-00-00,26,0,74,11,0,10,-7,C♯/D♭ Major,4,6YY8r6D5kiQ4baGEkz0M2G,USVI21200941
38,"Cat's in the Cradle","Harry Chapin",78,6B,58,2022-06-07,03:42,70,"singer-songwriter","Verities & Balderdash",1974-00-00,49,23,0,51,0,10,-10,A#/B♭ Major,4,2obblQ6tcePeOEVJV6nEGD,USEE10180356
39,"Going Crazy","EXO",150,6A,78,2022-06-07,03:46,47,"k-pop","THE WAR - The 4th Album",2017-07-18,59,13,0,71,0,10,-5,G Minor,4,64EJgeHPkqJThnr7RDppo3,KRA301700311
40,"For What It's Worth","Buffalo Springfield",99,10B,52,2022-06-07,02:33,81,"folk rock, country rock","Buffalo Springfield",1966-12-05,65,41,2,82,0,10,-10,D Major,4,1qRA5BS78u3gME0loMl9AA,USEE10170607
41,"Pinwheel","SEVENTEEN",174,1B,68,2022-06-07,03:39,55,"k-pop","SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",2017-11-06,46,11,0,37,0,10,-5,B Major,4,2NvrIHgujKttUQyx2uUMY9,KRA381702573
42,"Spiral of Ants","Lemon Demon",178,6B,56,2022-06-07,06:00,37,"","Spirit Phone",2016-02-29,49,0,3,32,0,10,-8,A#/B♭ Major,4,77hzctaLvLRLAh71LwNPE3,TCACM1645319
43,"Every Day Is Exactly The Same","Nine Inch Nails",144,8B,94,2022-06-07,04:54,59,"industrial rock, industrial, industrial metal, alternative metal, nu metal","With Teeth (Bonus Tracks)",2005-05-03,61,2,7,41,0,10,-6,C Major,4,11sSvwrDX5BBUhbBZRKUxy,USIR10500485
44,"Hey, That's No Way to Say Goodbye","Leonard Cohen",139,6B,25,2022-06-07,02:56,0,"singer-songwriter","Songs Of Leonard Cohen",1967-12-27,44,89,0,28,0,10,-13,A#/B♭ Major,4,0wiwCdb8sWzz9ETztz8taE,USSM10013407
45,"I Threw It All Away","Bob Dylan",146,8B,19,2022-06-07,02:26,47,"folk rock, folk, singer-songwriter, roots rock","Nashville Skyline",1969-04-09,48,60,1,37,0,20,-20,C Major,4,2HXnjMxrO4QccqE3Grwmd0,USSM16900825
46,"Misery - Remastered 2009","The Beatles",133,8B,61,2022-06-07,01:48,54,"classic rock, psychedelic rock","Please Please Me (Remastered)",1963-03-22,59,71,0,88,0,30,-11,C Major,4,40qXGg5nRbcWzcFb26KWkQ,GBAYE0601411
47,"No More","Dreamcatcher",95,3A,96,2022-06-07,03:15,31,"k-rock, k-pop","No More",2020-11-20,47,0,0,32,10,20,-4,A#/B♭ Minor,4,2hlLKf7meSIz1q7N303Gz8,JPPC02001434
48,"No One","Alicia Keys",90,12A,55,2022-06-07,04:13,73,"r&b, neo soul","As I Am (Expanded Edition)",2007-11-09,64,2,0,17,0,10,-5,C♯/D♭ Minor,4,6IwKcFdiRQZOWeYNhUiWIv,USJAY0700190
49,"Over the Influence","The Neighbourhood",189,9B,49,2022-10-20,03:40,58,"","Chip Chrome & The Mono-Tones (Deluxe)",2020-12-11,33,15,8,16,0,0,-8,G Major,3,5VoBizwMwcd2D68EfqxDbO,USSM12006845
50,"The Zone","The Weeknd,Drake",140,2A,52,2022-10-20,06:58,56,"rap","Trilogy",2012-11-13,44,26,0,25,10,10,-8,D#/E♭ Minor,4,46X8c9qJzpBLYcos3OX0CE,USUM71212052
