#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Teen Idle","MARINA",121,7B,65,2023-06-14,04:14,67,"","Electra Heart (Deluxe)",2012-04-27,57,24,0,37,0,0,-6,F Major,4,5B8N5rPOmTVVGpuBMK2Vby,GBFFS1200016
2,"High Hopes","Panic! At The Disco",82,7B,90,2023-06-14,03:10,84,"emo","Pray for the Wicked",2018-06-22,58,19,0,68,0,0,-3,F Major,4,1rqqCSm0Qe4I9rUvWncaom,USAT21801174
3,"GUY.exe","Superfruit",110,9A,73,2023-06-14,03:42,69,"","Future Friends",2017-09-15,77,3,0,89,0,10,-5,E Minor,4,3JTjLyrnevl9ASw3ayGO2P,USRC11701437
4,"Pity Party","Melanie Martinez",136,11A,73,2023-06-14,03:24,71,"","Cry Baby (Deluxe Edition)",2015-08-14,72,6,0,34,0,10,-4,F#/G♭ Minor,4,3fo6DYGktjENCiagUeU9yH,USAT21501170
5,"World's Smallest Violin","AJR",116,7B,70,2023-06-14,03:00,70,"","OK ORCHESTRA",2021-03-26,68,12,0,68,0,60,-7,F Major,4,68EkhVWIeULhHxcbi1QhzK,QMRSZ2003324
6,"All The Things She Said","t.A.T.u.",180,4A,83,2023-06-14,03:34,86,"","200 KM/H In The Wrong Lane (10th Anniversary Edition)",2002-00-00,53,4,1,38,0,10,-6,F Minor,4,4bJygwUKrRgq1stlNXcgMg,RUA110100098
7,"100 Bad Days","AJR",144,6B,64,2023-06-14,03:30,56,"","Neotheater",2019-04-26,63,5,0,64,0,20,-6,A#/B♭ Major,4,0WmH9fXWCQ51RQi1kWPJrI,QMRSZ1900001
8,"Counting Stars","OneRepublic",122,12A,71,2023-06-14,04:17,89,"soft pop","Native",2013-01-01,66,7,0,47,0,10,-5,C♯/D♭ Minor,4,2tpWsVSb9UEmDRxAl1zhX1,USUM71301306
9,"Call Me Maybe","Carly Rae Jepsen",120,9B,58,2023-06-14,03:13,85,"","Kiss",2012-01-01,78,1,0,66,0,10,-7,G Major,4,20I6sIOMTCkB6w7ryavxtO,CAB391100615
10,"Classic","MKTO",102,3B,79,2023-06-14,02:55,81,"","MKTO",2012-00-00,72,4,0,76,10,10,-5,C♯/D♭ Major,4,6FE2iI43OZnszFLuLtvvmg,USSM11301446
11,"Dandelions","Ruth B.",117,3B,69,2023-06-14,03:53,86,"","Safe Haven",2017-05-05,61,2,0,45,0,0,-3,C♯/D♭ Major,3,2eAvDnpXP5W0cVtiI0PUxV,USSM11703468
