#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Doin' Time","Lana Del Rey",145,6A,56,2022-09-27,03:22,79,"","Norman Fucking Rockwell!",2019-08-30,64,40,0,52,0,0,-11,G Minor,4,0Oqc0kKFsQ6MhFOLBNZIGX,GBUM71903894
2,"Dark Paradise","Lana Del Rey",120,12A,65,2022-10-04,04:03,74,"","Born To Die - The Paradise Edition",2012-01-01,60,10,0,43,0,10,-8,C♯/D♭ Minor,4,6qqdFWe7C4LsBjWbXQdsHA,GBUM71111561
3,"Do I Wanna Know?","Arctic Monkeys",85,7B,53,2022-10-04,04:32,89,"indie, garage rock","AM",2013-09-09,55,19,0,41,0,20,-8,F Major,4,5FVd6KXrgO9B3JPmC8OPst,GBCEL1300362
4,"Summertime Sadness","Lana Del Rey",112,12A,65,2022-10-04,04:25,86,"","Born To Die - The Paradise Edition",2012-01-01,56,5,0,24,0,10,-7,C♯/D♭ Minor,4,3BJe4B8zGnqEdQPMvfVjuS,GBUM71111565
5,"I Wanna Be Yours","Arctic Monkeys",68,5A,42,2022-10-04,03:03,92,"indie, garage rock","AM",2013-09-09,46,14,2,48,0,10,-9,C Minor,4,5XeFesFbtLpXzIVDNQP22n,GBCEL1300373
6,"Snow On The Beach (feat. Lana Del Rey)","Taylor Swift,Lana Del Rey",110,11B,32,2022-10-23,04:16,68,"","Midnights",2022-10-21,66,70,0,15,0,10,-14,A Major,4,1wtOxkiel43cVs0Yux5Q4h,USUG12205737
7,"505","Arctic Monkeys",140,8B,87,2022-12-20,04:13,88,"indie, garage rock","Favourite Worst Nightmare",2007-04-22,53,0,0,25,0,0,-6,C Major,4,0BxE4FqsDD1Ot4YuBXwAPp,GBCEL0700074
8,"Memories","Conan Gray",113,1B,68,2023-01-08,04:08,80,"","Superache",2022-06-24,34,1,0,56,0,30,-6,B Major,4,5UXJzLFdBn6u9FJTCnoHrH,USUM72204111
9,"Young And Beautiful","Lana Del Rey",114,10A,42,2023-01-08,03:56,89,"","Young And Beautiful",2013-01-01,32,26,0,15,0,10,-9,B Minor,4,2nMeu6UenVvwUktBCpLMK9,GBUM71301823
10,"Born To Die","Lana Del Rey",86,9A,63,2023-01-08,04:45,80,"","Born To Die - The Paradise Edition",2012-01-01,43,22,0,38,0,20,-7,E Minor,4,4Ouhoi2lAhrLJKFzUqEzwl,GBUM71111120
11,"MONTERO (Call Me By Your Name)","Lil Nas X",179,1A,51,2023-02-27,02:17,72,"","MONTERO (Call Me By Your Name)",2021-03-31,61,30,0,76,10,30,-7,G#/A♭ Minor,4,67BtfxlNbhBmCDR2L2l8qd,USSM12100531
12,"happy","Skinnyfabs",88,5B,43,2023-03-17,02:53,0,"indonesian indie","happy",2019-07-05,73,51,1,69,0,10,-12,D#/E♭ Major,4,6YTmsdqH5LZzCGIY0lqloD,QZFYZ1963558
13,"Sweater Weather","The Neighbourhood",124,6B,81,2023-03-18,04:00,93,"","I Love You.",2013-04-22,61,5,2,40,0,10,-3,A#/B♭ Major,4,2QjOHCTQ1Jl3zawyYOpxh6,USSM11300080
14,"Those Eyes","New West",120,12B,35,2023-03-19,03:40,79,"","Those Eyes",2019-05-10,59,71,0,25,0,30,-8,E Major,3,50x1Ic8CaXkYNvjmxe3WXy,TCAEE1990215
15,"A Little Piece of Heaven","Avenged Sevenfold",145,7A,88,2023-04-22,08:00,75,"metal, alternative metal","Avenged Sevenfold",2007-10-26,49,2,0,67,0,40,-6,D Minor,4,1BLfQ6dPXmuDrFmbdfW7Jl,USWB10704000
16,"Heathens","Twenty One Pilots",90,9A,40,2023-04-26,03:15,84,"","Heathens",2016-06-16,73,8,0,55,0,10,-9,E Minor,4,6i0V12jOa3mr6uu4WYhUBr,USAT21601930
17,"Yellow","Coldplay",173,1B,66,2023-05-20,04:26,92,"","Parachutes",2000-07-10,43,0,0,28,0,20,-7,B Major,4,3AJwUDP919kvQ9QcozQPxg,GBAYE0000267
18,"Car's Outside","James Arthur",150,11B,56,2023-05-20,04:09,83,"soft pop","YOU",2019-10-18,34,4,0,26,0,10,-7,A Major,4,0otRX6Z89qKkHkQ9OqJpKt,DEE861903416
