#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Money Power Glory","Lana Del Rey",137,1A,53,2021-01-18,04:30,66,"","Ultraviolence (Deluxe)",2014-01-01,35,58,0,29,0,30,-7,G#/A♭ Minor,5,7Ms58r8G6Y0r1XLtpwoGxN,GBUM71402109
2,"When I R.I.P. (From  Euphoria: Season 1  Soundtrack)","Labrinth",88,1A,55,2021-01-18,02:54,70,"","Euphoria (Original Score from the HBO Series)",2019-10-04,42,73,0,44,10,0,-6,G#/A♭ Minor,4,2t16D9V5FmmRAJjsSpwvZf,USQX91902519
3,"Stronger","Kanye West",104,3A,72,2021-01-18,05:11,13,"rap","Graduation",2007-09-11,62,1,0,49,10,40,-8,A#/B♭ Minor,4,4fzsfWzRhPawzqhX8Qt9F3,USUM70741299
4,"Go Fuck Yourself","Two Feet",75,2B,33,2021-01-18,02:09,72,"","First Steps",2016-07-29,77,57,5,29,20,0,-8,F#/G♭ Major,4,4NZrZgrRoR4GwR7flWOXRI,DEVF11600016
5,"Whip A Tesla","Yung Gravy,bbno$",170,8A,53,2021-01-18,02:33,54,"","Sensational",2019-05-31,81,18,0,54,30,0,-7,A Minor,4,6nsyYPCDUSacgXci9mvWln,USUM71907208
6,"you should see me in a crown","Billie Eilish",150,12B,53,2021-01-18,03:00,77,"","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,68,46,22,32,10,10,-10,E Major,4,3XF5xLJHOQQRbWya6hBp7d,USUM71810049
7,"break up with your girlfriend, i'm bored","Ariana Grande",170,4A,55,2021-01-18,03:10,77,"pop","thank u, next",2019-02-08,73,4,0,34,0,10,-5,F Minor,4,4kV4N9D1iKVxx1KLvtTpjS,USUM71900409
8,"Crown (with Camila Cabello & Grey)","Camila Cabello,Grey",170,6A,61,2021-01-18,03:21,44,"","Crown (with Camila Cabello & Grey) [From Bright: The Album]",2017-12-15,50,22,0,12,0,10,-5,G Minor,4,7qrMWXNwE1aD1o1sBnyIAh,USAT21704830
9,"Daisy","Ashnikko",122,4B,66,2021-01-18,02:26,63,"","Daisy",2020-07-09,83,24,0,77,10,30,-6,G#/A♭ Major,4,0AUvWawuP0ibk4SQ3sIZjk,GBAYE2000596
10,"Run the World (Girls)","Beyoncé",127,8B,90,2021-01-18,03:56,72,"","4",2011-06-24,73,0,0,76,10,30,-4,C Major,4,1uXbwHHfgsXcUKfSZw5ZJ0,USSM11102447
11,"Unstoppable","Sia",174,11B,78,2021-01-18,03:37,80,"","This Is Acting (Deluxe Version)",2016-10-21,47,11,0,26,0,10,-5,A Major,4,1yvMUkIOTeUNtNWlWRgANS,USRC11502934
12,"Whatever It Takes","Imagine Dragons",135,3B,67,2021-01-18,03:21,1,"","Evolve",2017-06-23,68,4,0,57,0,10,-5,C♯/D♭ Major,4,0yt31hMKZMiyIEfiBiLD2N,USUM71703515
13,"Bodak Yellow","Cardi B",125,10A,70,2021-01-18,03:43,76,"","Invasion of Privacy",2018-04-06,93,7,0,49,10,20,-6,B Minor,4,6KBYefIoo7KydImq1uUQlL,USAT21701762
14,"Don't Kill My Vibe","Sigrid",150,6B,76,2021-01-18,03:04,51,"norwegian pop","Sucker Punch",2019-03-08,54,26,0,31,10,30,-5,A#/B♭ Major,4,5DCaAsjQRLYvvdFUzaYnAz,GBUM71700020
15,"Another One Bites The Dust - Remastered 2011","Queen",110,4A,53,2021-01-18,03:34,76,"classic rock, rock, glam rock","The Game (Deluxe Remastered Version)",1980-06-27,93,12,33,76,10,10,-6,F Minor,4,57JVGBtBLCfHw2muk5416J,GBUM71029605
16,"Bills","grandson",105,11B,86,2021-01-18,02:42,41,"","Bills",2016-09-15,59,0,0,62,0,20,-5,A Major,4,5G1lwu6P8F6ZhTk3mPLjtz,USRC11601781
17,"Walls Could Talk","Halsey",95,3B,42,2021-01-18,01:41,1,"","hopeless fountain kingdom (Deluxe)",2017-06-02,63,13,0,57,0,10,-6,C♯/D♭ Major,4,5ln5yQdUywVbf8HhFsOcd6,USUM71702219
18,"The Hills","The Weeknd",113,5A,56,2021-01-19,04:02,88,"","Beauty Behind The Madness",2015-08-28,59,7,0,14,0,10,-7,C Minor,4,7fBv7CLKzipRk6EC6TWHOB,USUG11500737
19,"Bitch Better Have My Money","Rihanna",103,3B,73,2021-01-19,03:39,1,"","Bitch Better Have My Money",2015-03-26,78,5,0,40,0,20,-5,C♯/D♭ Major,4,5lnsCyEKWofnC00U4Ax0ti,QM5FT1500006
20,"Feeling Good","Michael Bublé",115,3B,55,2021-01-20,03:57,65,"christmas","It's Time",2005-02-07,54,53,0,48,0,10,-7,C♯/D♭ Major,3,3I09LQbHS3NSU46Ly3tPpR,USRE10401889
21,"Seven Nation Army","The White Stripes",124,8B,46,2021-01-20,03:51,5,"garage rock, blues rock, rock, alternative rock","Elephant",2003-04-01,73,1,45,32,0,20,-8,C Major,4,7i6r9KotUPQg3ozKKgEPIN,USVT10300001
22,"Titanium (feat. Sia)","David Guetta,Sia",126,5A,79,2021-01-20,04:05,60,"edm, ","Nothing but the Beat",2011-08-31,60,7,15,30,10,10,-4,C Minor,4,77TT8Xvx637TpzV8kKGkUw,GB28K1100036
23,"I Won't Back Down","Tom Petty",114,9B,47,2021-01-20,02:55,0,"classic rock","Full Moon Fever",1989-01-01,77,4,0,96,0,20,-14,G Major,4,0Ir0Esfpcg0EB6Kq8VbbAh,USMC18925675
24,"Born Ready","Zayde Wølf",68,7A,87,2021-01-20,03:49,0,"","Golden Age",2016-11-04,43,8,0,35,0,10,-4,D Minor,4,4Lq2eCJPkusiiLBfoD05d0,TCACR1687208
25,"Icarus","Bastille",135,9A,78,2021-01-20,03:45,48,"","Bad Blood",2013-01-01,58,7,0,67,0,0,-7,E Minor,4,1xasoowGI2N5c4gykxKTlW,GBAAA1200934
26,"Work Bitch","Britney Spears",128,11B,82,2021-01-20,04:07,72,"pop","Britney Jean (Deluxe Version)",2013-11-30,63,16,0,85,10,0,-7,A Major,4,3KliPMvk1EvFZu9cvkj8p1,USRC11301398
27,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande,Miley Cyrus,Lana Del Rey",103,3B,72,2021-01-20,03:10,0,"pop, ","Don’t Call Me Angel (Charlie’s Angels)",2019-09-13,64,0,0,32,0,0,-5,C♯/D♭ Major,4,3NkJNL3WqO1Lqc3uNDxvCN,USUM71912501
