#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Stressed Out","Twenty One Pilots",170,9A,64,2023-10-11,03:22,88,"","Blurryface",2015-05-15,73,5,0,65,10,0,-6,E Minor,4,3CRDbSIZ4r5MsZ0YwxuEkn,USAT21500597
2,"Nobody","Mitski",117,8B,72,2023-10-11,03:13,76,"","Be the Cowboy",2018-08-17,40,7,0,49,0,0,-5,C Major,4,2P5yIMu2DNeMXTyOANKS6k,USJ5G1815009
3,"Cry Baby","Melanie Martinez",95,4A,69,2023-10-11,03:59,69,"","Cry Baby (Deluxe Edition)",2015-08-14,69,26,0,48,0,10,-5,F Minor,4,052vSBPxqdmYRDlkSPiavc,USAT21501936
4,"lovely (with Khalid)","Billie Eilish,Khalid",115,9A,30,2023-10-11,03:20,88,"","lovely (with Khalid)",2018-04-19,35,93,0,12,0,10,-10,E Minor,4,0u2P5u6lvoDfwTYjAADbn4,USUM71804190
5,"seven","Taylor Swift",95,12B,49,2023-10-11,03:28,63,"","folklore (deluxe version)",2020-08-18,60,89,0,37,0,0,-11,E Major,4,76mOLcXOjOEhyY4mMF1l3r,USUG12002841
6,"Believer","Imagine Dragons",125,3A,78,2023-10-11,03:24,88,"","Evolve",2017-06-23,78,6,0,67,10,0,-4,A#/B♭ Minor,4,0pqnGHJpmpxLKifKRmU6WP,USUM71700626
7,"Cinnamon Girl","Lana Del Rey",92,11A,34,2023-10-11,05:00,89,"","Norman Fucking Rockwell!",2019-08-30,29,81,41,14,0,10,-11,F#/G♭ Minor,5,2mdEsXPu8ZmkHRRtAdC09e,GBUM71903147
8,"Space Song","Beach House",147,5A,79,2023-10-11,05:20,76,"dream pop","Depression Cherry",2015-08-28,51,23,14,61,0,10,-7,C Minor,4,1ZgMsA55GIY7ICkQh5MILA,USSUB1512203
9,"Wildest Dreams","Taylor Swift",140,4B,66,2023-10-11,03:40,78,"","1989",2014-01-01,55,7,1,47,0,10,-7,G#/A♭ Major,4,3fVnlF4pGqWI9flVENcT28,USCJY1431379
10,"Dark Paradise","Lana Del Rey",120,12A,64,2023-10-11,04:03,49,"","Born To Die (Deluxe Version)",2012-01-01,59,12,0,40,0,10,-8,C♯/D♭ Minor,4,4TJkBJ9S2YCD6ZvvL0Xxac,GBUM71111561
11,"Heather","Conan Gray",92,7B,43,2023-10-11,03:18,57,"","Kid Krow",2020-03-20,51,59,0,28,0,30,-7,F Major,4,1hgNhooPszJZOZ0gLBU88t,USUM71924264
12,"Boys Will Be Bugs","Cavetown",179,3B,53,2023-10-11,05:29,40,"bedroom pop","Animal Kingdom: Comet",2018-12-11,49,0,0,45,0,10,-12,C♯/D♭ Major,4,2uOQMyAIRb0q0qCf4jIbc6,USL4Q1849675
13,"Somebody That I Used To Know","Gotye,Kimbra",129,8B,52,2023-10-11,04:04,83,"","Making Mirrors",2011-01-01,87,55,0,75,0,10,-7,C Major,4,1qDrWA6lyx8cLECdZE7TV7,AUZS21100040
14,"Another Love","Tom Odell",123,9A,54,2023-10-11,04:04,88,"","Long Way Down (Deluxe)",2013-06-24,45,70,0,13,0,0,-9,E Minor,4,3JvKfv6T31zO0ini8iNItO,GBARL1300107
15,"Love Story (Taylor’s Version)","Taylor Swift",119,10B,79,2023-10-11,03:55,78,"","Love Story (Taylor’s Version)",2021-02-12,63,14,0,42,0,10,-4,D Major,4,3CeCwYWvdfXbZLXFhBrbnf,USUG12100342
16,"Runaway","AURORA",114,1B,30,2023-10-11,04:08,80,"norwegian pop, art pop","All My Demons Greeting Me As A Friend (Deluxe)",2016-03-11,42,63,0,12,0,10,-9,B Major,4,1v1oIWf2Xgh54kIWuKsDf6,GBUM71500527
17,"Treehouse","Alex G,Emily Yacina",73,6A,20,2023-10-11,02:38,78,"lo-fi indie","Treehouse",2011-01-17,61,71,32,14,0,10,-19,G Minor,4,7fyG2MquxykO3Ufiku1Dj2,TCAFZ2296401
18,"Until I Found You (with Em Beihold) - Em Beihold Version","Stephen Sanchez,Em Beihold",101,6B,55,2023-10-11,02:56,79,"","Until I Found You (Em Beihold Version)",2022-04-22,55,78,0,34,0,20,-5,A#/B♭ Major,3,1Y3LN4zO1Edc2EluIoSPJN,USUG12202266
19,"everything i wanted","Billie Eilish",120,11A,23,2023-10-11,04:05,84,"","everything i wanted",2019-11-13,70,90,66,24,10,10,-14,F#/G♭ Minor,4,3ZCTVFBt2Brf31RLEnCkWJ,USUM71922577
20,"we fell in love in october","girl in red",130,9B,37,2023-10-11,03:04,86,"bedroom pop","we fell in love in october / October Passed Me By",2018-11-21,57,11,18,24,0,10,-13,G Major,4,6IPwKM3fUUzlElbvKw2sKl,GBKPL1828677
21,"I Love You So","The Walters",76,6B,65,2023-10-11,02:40,87,"","I Love You So",2014-11-28,57,58,0,47,0,10,-5,A#/B♭ Major,4,4SqWKzw0CbA05TGszDgMlc,TCACC1438995
22,"Until I Found You","Stephen Sanchez",101,6B,51,2023-10-11,02:57,79,"","Until I Found You",2021-09-01,54,73,0,23,0,10,-6,A#/B♭ Major,3,0T5iIrXA4p5GsubkhuBIKV,USUG12103651
23,"VOID","Melanie Martinez",100,11B,66,2023-10-30,04:07,54,"","VOID",2023-03-29,72,18,4,42,0,10,-7,A Major,4,1QvvLc5UihfQ2nOxzhjuek,USAT22220418
24,"Enchanted (Taylor's Version)","Taylor Swift",82,4B,55,2023-10-30,05:53,78,"","Speak Now (Taylor's Version)",2023-07-07,52,2,0,23,0,10,-4,G#/A♭ Major,4,3sW3oSbzsfecv9XoUdGs7h,USUG12302081
25,"Ditto","NewJeans",134,11A,64,2023-10-30,03:05,62,"k-pop","NewJeans 'OMG'",2023-01-02,81,3,0,18,10,10,-6,F#/G♭ Minor,4,5702raF31K9rvD6KZ6sCTo,USA2P2254487
26,"Black Swan","BTS",147,7A,76,2023-10-30,03:18,67,"k-pop","Black Swan",2020-01-17,72,14,0,49,0,10,-5,D Minor,4,6wH3AP7b01vpzKYRJhreMy,QM4TW2013921
27,"Super Shy","NewJeans",150,4A,82,2023-10-30,02:34,60,"k-pop","NewJeans 2nd EP 'Get Up'",2023-07-21,78,18,0,52,0,10,-6,F Minor,4,0kwrPQkiGVE8KTHalH1uMo,USA2P2330068
28,"Spring Day","BTS",107,4B,85,2023-10-30,04:34,77,"k-pop","You Never Walk Alone",2017-02-13,54,1,0,46,0,10,-3,G#/A♭ Major,4,2j1fFjWHCI9KJSwcuYAOyF,KRA381700253
29,"wish you were gay","Billie Eilish",118,9B,35,2023-10-30,03:41,75,"","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,85,39,0,28,20,70,-10,G Major,4,3Fj47GNK2kUF0uaEDgXLaD,USUM71900767
30,"Hurt","NewJeans",180,3A,45,2023-10-30,02:57,73,"k-pop","NewJeans 1st EP 'New Jeans'",2022-08-01,60,73,0,57,0,10,-7,A#/B♭ Minor,4,5expoVGQPvXuwBBFuNGqBd,USA2P2230224
31,"light","wave to earth",80,1B,62,2023-11-11,03:45,0,"","light",2019-11-18,42,25,4,73,0,10,-7,B Major,4,4i2T7Nm4Q72sNnSlGADSm6,KRMIM1921432
32,"Falling Behind","Laufey",166,9B,35,2023-11-11,02:53,82,"","Everything I Know About Love",2022-08-26,45,94,8,55,0,10,-13,G Major,4,4KGGeE7RJsgLNZmnxGFlOj,GBKPL2298396
33,"Glue Song","beabadoobee",114,3B,41,2023-11-11,02:15,81,"bedroom pop","Glue Song",2023-02-14,62,77,5,58,0,10,-10,C♯/D♭ Major,3,3iBgrkexCzVuPy4O9vx7Mf,GBK3W2302568
34,"From The Start","Laufey",81,3B,34,2023-11-11,02:49,88,"","Bewitched",2023-09-08,55,89,0,83,0,10,-10,C♯/D♭ Major,4,43iIQbw5hx986dUEZbr3eN,QMDA62312093
35,"Still Together","Mac DeMarco",97,5B,16,2023-11-15,03:39,50,"indie, lo-fi indie","2",2012-10-16,63,64,0,28,0,0,-14,D#/E♭ Major,4,231b1KZQe8rAhkKwtaHgFT,QMMZN1200056
36,"Boyfriend","Best Coast",115,8B,88,2023-11-15,02:29,45,"","Crazy for You",2010-07-27,26,9,15,61,0,10,-4,C Major,4,37CA2be4dmNBDdf8tbZhv3,USMEX1000101
37,"Help I'm Alive","Metric",118,4A,88,2023-11-15,04:46,70,"","Fantasies",2009-05-02,57,1,0,41,0,30,-5,F Minor,4,0cahtHEywK64NSWqm2SDTi,CARB70901901
38,"3 Libras","A Perfect Circle",144,11B,74,2023-11-15,03:39,66,"alternative metal","Mer De Noms",2000-01-01,52,0,1,21,0,0,-8,A Major,3,5kHkaBN8OEQlmXfQkACxSt,USVI20000049
39,"Alive","Sia",100,11A,76,2023-11-15,04:23,58,"","This Is Acting",2016-01-29,51,25,0,44,0,10,-4,F#/G♭ Minor,4,4E3afPSY5fUEelQS9ppL0e,USRC11502101
40,"Dreams","Fleetwood Mac",120,8B,34,2023-11-15,04:14,69,"yacht rock, classic rock, soft rock","Greatest Hits",1988-11-21,82,14,0,79,0,50,-16,C Major,4,1lbXEepatjRVjoG8pZMtdp,USWB19900178
41,"Exist For Love","AURORA",146,11B,36,2023-11-15,04:12,46,"norwegian pop, art pop","Exist For Love",2020-05-14,43,77,0,27,0,0,-10,A Major,4,2DFo342cqI8tJHDmO0p052,GBUM72001694
42,"Dosed","Red Hot Chili Peppers",104,9A,78,2023-11-15,05:11,49,"funk rock, alternative rock, rock","By the Way",2002-07-09,56,1,0,33,0,10,-4,E Minor,4,2AkjEtum3SrtNW4WHZErTA,USWB10201691
43,"Creep","Radiohead",92,9B,43,2023-11-15,03:58,93,"art rock, alternative rock","Pablo Honey",1993-02-22,52,1,0,10,0,10,-10,G Major,4,70LcF31zb1H0PyJoS1Sx1r,GBAYE9200070
44,"Landslide","Fleetwood Mac",159,6A,16,2023-11-15,03:19,87,"yacht rock, classic rock, soft rock","Fleetwood Mac",1975-07-11,41,88,0,42,0,10,-22,G Minor,4,5ihS6UUlyQAfmp48eSkxuQ,USWB19903197
45,"True Colors","Cyndi Lauper",171,8B,21,2023-11-15,03:47,70,"","True Colors",1986-10-14,40,70,0,27,0,10,-13,C Major,4,2A6yzRGMgSQCUapR2ptm6A,USSM18600632
46,"Living in the Moment","Mason Jennings",125,5B,84,2023-11-15,02:05,0,"","Century Spring",2002-03-04,80,45,0,93,0,0,-7,D#/E♭ Major,4,7jro5hytEyTQxF7iUDAKkN,US37V0212701
47,"The Sound of Silence","Simon & Garfunkel",107,2B,23,2023-11-15,03:04,65,"folk rock, folk","The Singer",2012-08-28,54,87,0,34,0,10,-14,F#/G♭ Major,4,3YfS47QufnLDFA71FUsgCM,USSM16401137
48,"A Night To Remember","beabadoobee,Laufey",115,7A,62,2023-11-21,03:53,77,"bedroom pop, ","A Night To Remember",2023-10-20,73,50,3,57,0,0,-8,D Minor,4,180AbZduI6bYQIzwCHRwu9,GBK3W2302799
49,"Nothing's New","Rio Romeo",96,1B,39,2023-11-23,03:31,80,"","Good God!",2022-09-23,42,86,0,40,0,10,-8,B Major,3,0EF1EE8zusg3Y869e56JFd,UK6KW2200112
50,"Mama's Boy","Dominic Fike",79,11B,35,2023-11-23,02:35,76,"","Sunburn",2023-07-07,81,15,71,60,0,10,-8,A Major,4,0b6xZk9f96N77BfmYWnQNC,USQX92301820
51,"My Love Mine All Mine","Mitski",114,11B,31,2024-05-04,02:17,87,"","The Land Is Inhospitable and So Are We",2023-09-15,50,87,14,12,0,10,-15,A Major,4,3vkCueOmm7xQDoJ17W1Pm3,USJ5G2335007
52,"Abbey","Mitski",76,1B,20,2024-05-04,02:46,70,"","Lush",2012-01-31,29,84,0,24,0,10,-9,B Major,3,1hJXpII24ReABFg8Ig6k7w,USCGH1222961
53,"Goddess","Laufey",79,7B,13,2024-05-04,04:27,65,"","Goddess",2024-03-06,37,97,0,17,0,0,-13,F Major,4,4R3AU2pjv8ge2siX1fVbZs,QM4TW2430375
54,"lucy~","Corbon Amodio",120,8B,38,2024-05-11,01:58,0,"","lucy~",2024-04-12,65,74,8,77,0,10,-11,C Major,4,4TKn4vUnYvdWsxpcFysvcN,QZMZ92418075
