mbti,playlist_id,track_count,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
ESFJ,7CLtAAIQlYtF0tNm6ZnVcd,50,0.56916,0.516598,-8.587959999999999,0.62,0.099268,0.4456460000000001,0.0894039411999999,0.154172,0.365208,110.47042
ESFJ,7u6DHjtW3y4EWTfEsE2AeI,50,0.6570999999999999,0.80094,-5.820119999999999,0.72,0.095908,0.08976788,0.0409441232,0.2105139999999999,0.7425400000000001,130.91111999999998
ESFJ,5S4MX38gEfhTeCZiJTtydq,50,0.63068,0.5848,-6.07304,0.76,0.06848,0.3918121999999999,0.0009895434,0.164092,0.49134,114.90431999999998
ESFJ,7aL7bUAjI9RVKDVQD27rGX,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESFJ,2DUGLMtd67FwSvO2iCfZHk,42,0.5934285714285714,0.5450571428571427,-9.844380952380954,0.7142857142857143,0.0515785714285714,0.4146364285714284,0.1656657207142857,0.1536166666666666,0.5619309523809525,122.44257142857144
ESFJ,5ng1bCMZzaUl7EcM6bR8Du,16,0.5585,0.72275,-5.5346875,0.6875,0.07046875,0.1755116874999999,0.0026255012499999,0.22528125,0.53470625,132.0555625
ESFJ,7BS8bhYbhzUlsWQxESweOY,50,0.56596,0.5897399999999999,-7.552140000000001,0.92,0.049718,0.36277082,0.0072978023999999,0.1274,0.418882,121.13682000000004
ESFJ,3XU0s7eCuJsa56crBAtQFb,30,0.6851666666666666,0.6780333333333334,-6.167466666666667,0.6,0.0787866666666666,0.2286594666666666,0.0004659423333333,0.1621266666666666,0.5700333333333334,119.18746666666668
ESFJ,3LTz5bXOahsSg1X6LKSF6A,47,0.4814255319148937,0.6568085106382978,-6.594446808510638,0.6170212765957447,0.0647914893617021,0.1968223404255319,0.0464310010638297,0.1839872340425531,0.4220531914893617,118.64487234042554
ESFJ,3T42NgckHC8LDkC29I66Po,40,0.638575,0.5948599999999999,-7.328675,0.675,0.079905,0.3391946999999999,0.0776042475,0.1940675,0.5370100000000001,119.119325
ESFJ,0PI7WedVbq1MM6r8uLU8lX,50,0.54572,0.6105,-6.752740000000001,0.5,0.076734,0.31657051,0.0298516836,0.163506,0.3479699999999999,130.74694
ESFJ,1l637Lrl1Jz4OZSppxR35p,32,0.628625,0.6406875000000001,-6.48796875,0.8125,0.0753906249999999,0.2344976875,0.0250646321874999,0.173084375,0.522875,115.63228125
ESFJ,4wi4XSdYTAnbWBIUxLtQlS,28,0.5518214285714286,0.6151785714285712,-7.493749999999999,0.4642857142857143,0.058475,0.1567103928571428,0.0415406025,0.1609321428571428,0.4956142857142857,118.27939285714284
ESFJ,6QgBjGFaypZD5tReS3Vw0p,34,0.6435000000000002,0.6879117647058823,-5.48035294117647,0.5882352941176471,0.0902735294117647,0.2437988529411764,0.0017119729411764,0.1913794117647058,0.5236176470588234,127.45044117647058
ESFJ,4yAxiHPBqEhq21fJTnUBwW,50,0.63616,0.68906,-5.84266,0.7,0.076964,0.198025334,0.0125738834,0.1427999999999999,0.5298,129.1416
ESFJ,5IXn3EvjQtWCLQAFUDc2nx,2,0.406,0.626,-7.6045,0.5,0.04,0.0458,0.0149731999999999,0.0862,0.341,105.617
ESFJ,2zNpn423MANEjmelgiOWq7,50,0.5854,0.4586660000000001,-10.59758,0.78,0.041176,0.53705894,0.1708044052,0.16261,0.443278,120.88906
ESFJ,3yM2bfDSfK6ebXMWlGMzqC,50,0.58148,0.5955400000000001,-6.79736,0.82,0.05019,0.4519954,0.0069655106,0.190918,0.61226,117.47472000000002
ESFJ,4f4byGt7meBONq4h31s5PH,12,0.6529166666666666,0.7678333333333333,-6.808583333333335,0.5,0.0766,0.1754383333333333,0.0769519283333333,0.206075,0.6753333333333332,135.88216666666665
ESFJ,2s0VIe83fznW0cf0xthc04,22,0.5720454545454544,0.6211363636363636,-6.324727272727273,0.6363636363636364,0.1008954545454545,0.2125672727272727,0.0055235463636363,0.1590045454545454,0.4968181818181817,125.41236363636362
ESFJ,6rUnJpPZmx2T7l2JdUAf5T,50,0.6431399999999999,0.7596,-5.331500000000001,0.64,0.090666,0.06729366,0.0033950645999999,0.179094,0.57746,128.35744
ESFJ,64JAgdRyrEIB76WypyQR2N,50,0.6465000000000001,0.7216399999999998,-5.38608,0.46,0.080476,0.16264346,0.025732016,0.18307,0.52868,123.55634000000002
ESFJ,0NObHzrSiLXhHQY7E07VdF,16,0.27625,0.1572124999999999,-19.74275,0.375,0.04355,0.8785624999999999,0.681806709375,0.1308625,0.2090375,106.9456875
ESFJ,5e1hUSQZcuUfwu0O10TzY1,32,0.6239375,0.60746875,-6.703531250000001,0.625,0.05505625,0.2518140625,0.0875171359375,0.15743125,0.39180625,117.354625
