#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Tempest","Huckleberryfinn",104,7A,73,2025-08-30,04:29,31,"k-rock","The Devil Judge (Original Television Soundtrack) Pt. 1",2021-07-17,59,10,0,65,0,10,-5,D Minor,4,2KV4CHWbHR071kBV7Jw19u,KSA012104048
2,"Enemy Of Truth","Jung Se Rin",74,9B,39,2025-08-30,03:20,50,"","The Devil Judge (Original Television Soundtrack)",2021-08-21,15,75,85,5,0,0,-11,G Major,4,0YvFm9rK0SCMLz9g6qzGZv,KSA012116472
3,"Doin' Time","Lana Del Rey",145,6A,56,2025-08-30,03:22,79,"","Norman Fucking Rockwell!",2019-08-30,64,40,0,52,0,0,-11,G Minor,4,0Oqc0kKFsQ6MhFOLBNZIGX,GBUM71903894
4,"Different From The Outside (feat. Dennyiah)","JOO IN RO,Dennyiah",105,7A,48,2025-08-30,03:00,27,"","The Devil Judge (Original Television Soundtrack)",2021-08-21,74,82,0,42,0,0,-11,D Minor,4,1PGZIc1etbGK7vJo1xTcD1,KSA012116475
5,"Who Is She ?","I Monster",153,12A,80,2025-08-30,03:33,71,"","Neveroddoreven",2005-01-27,39,8,1,10,0,0,-4,C♯/D♭ Minor,4,1QxcWlk8PivolUaWcpAoNq,GBDKA0300194
6,"Blood Taste","SONG JAE KYEONG",77,8A,54,2025-08-30,02:30,26,"","마우스 (Original Television Soundtrack)",2021-05-13,9,2,90,4,0,0,-6,A Minor,4,7wNU5xj4IPeXnXyOJeqXq8,QZEKE2039513
7,"Dies Irae","Cho Yoon Jung",150,7A,53,2025-08-30,03:00,32,"","Sweet Home (Music from the Netflix Original Series)",2020-12-25,42,78,62,65,0,10,-7,D Minor,4,1AYEgCUn1sB1Hhzb4O9JYD,KRA492001511
8,"I Am The Abyss","KOO BON CHOON",88,11B,37,2025-08-30,03:56,22,"","The Devil Judge (Original Television Soundtrack)",2021-08-21,27,4,81,4,0,10,-12,A Major,4,5i2iOLW0qwoxRr8zoLUyHE,KSA012116474
9,"Клетка","Molchat Doma",130,10B,75,2025-08-30,04:43,64,"post-punk, darkwave, cold wave, gothic rock","Этажи",2018-09-07,51,63,89,39,0,0,-4,D Major,4,4nvsRb9ypaqqDXcZxjn6ba,AEA0D1846148
10,"1mmortal","Cash!*",120,3B,49,2025-08-30,01:56,51,"","1mmortal",2023-01-13,49,0,85,13,0,20,-11,C♯/D♭ Major,4,2Kh1bNimYKyUI5KQsVTQuE,GX89G2399714
