#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Traingazing","Sam Wills,Honey Mooncie",138,1B,36,2024-05-01,03:34,0,"","Breathe",2021-06-04,85,69,1,56,0,10,-10,B Major,4,49QEJdbU9mf4VUXReOpZ9u,US5ED2000012
2,"Open","Rhye",91,8B,33,2024-05-01,03:36,22,"","Open",2013-01-01,56,89,5,29,0,20,-11,C Major,4,4aCkBXhTBazYk9kDcZkpeM,GBUM71205660
3,"Snooze (Acoustic) (feat. Justin Bieber)","SZA,Justin Bieber",141,8A,33,2024-05-01,03:10,76,"r&b, ","Snooze (Acoustic) (feat. Justin Bieber)",2023-09-15,46,91,0,60,0,10,-9,A Minor,3,5YABYtKx9qa56vBjlXDbmw,USRC12302438
4,"Ride","HYBS",78,7B,39,2024-05-02,03:01,67,"","Making Steak",2022-09-01,76,79,0,72,20,0,-8,F Major,4,37HhnXqIRFSSJXWsysl6B7,FRX452199691
5,"Dance With Me","Alex Blue",95,6A,67,2024-05-02,03:02,42,"","Dance With Me",2023-12-19,76,42,0,69,0,30,-9,G Minor,4,1rH3dyzVZXWzaeQtCdMFWQ,QZAAJ2001068
6,"invisible string","Taylor Swift",83,9A,45,2024-05-02,04:12,74,"","folklore",2020-07-24,65,84,0,45,0,10,-11,E Minor,4,6VsvKPJ4xjVNKpI8VVZ3SV,USUG12002845
7,"End of Beginning","Djo",160,10B,45,2024-05-02,02:39,97,"","DECIDE",2022-09-16,69,4,0,91,0,0,-8,D Major,4,3qhlB30KknSejmIvZZLjOD,GBKPL2205058
8,"Here With Me","d4vd",132,12B,45,2024-05-02,04:02,21,"","Petals to Thorns",2023-05-26,57,53,0,26,0,10,-9,E Major,4,5LrN7yUQAzvthd4QujgPFr,QZMEM2209263
9,"Apocalypse","Cigarettes After Sex",94,7B,47,2024-05-02,04:50,11,"dream pop","Cigarettes After Sex",2017-06-09,37,2,57,18,0,10,-9,F Major,4,0yc6Gst2xkRu0eMLeRMGCX,USBQU1700034
10,"Saturn","SZA",178,3B,62,2024-05-02,03:06,78,"r&b","Saturn",2024-02-22,41,62,0,34,0,10,-7,C♯/D♭ Major,4,1bjeWoagtHmUKputLVyDxQ,USRC12400216
11,"K.","Cigarettes After Sex",94,5B,40,2024-05-02,05:20,7,"dream pop","Cigarettes After Sex",2017-06-09,45,14,84,32,0,10,-10,D#/E♭ Major,4,1FWsomP9StpCcXNWmJk8Cl,USBQU1600214
12,"Sunsetz","Cigarettes After Sex",75,8A,48,2024-05-02,03:35,7,"dream pop","Cigarettes After Sex",2017-06-09,41,6,81,13,0,10,-9,A Minor,4,0SpkyS1Q4MD8GaVcP5YjT4,USBQU1700033
13,"Sweet","Cigarettes After Sex",96,2B,51,2024-05-02,04:52,6,"dream pop","Cigarettes After Sex",2017-06-09,45,35,76,12,0,10,-9,F#/G♭ Major,4,6ilc4vQcwMPlvAHFfsTGng,USBQU1700036
14,"Hentai","Cigarettes After Sex",126,4A,23,2024-05-02,04:45,38,"dream pop","Cry",2019-10-25,45,70,45,16,0,10,-12,F Minor,4,4SjEdGI6Otmo5DRxAXKS9o,USBQU1900120
15,"Falling In Love","Cigarettes After Sex",141,9B,27,2024-05-02,04:05,48,"dream pop","Cry",2019-10-25,48,72,2,36,0,10,-12,G Major,4,0O0bttAxJKKWqAqY2Nq4mC,USBQU1900119
16,"Pure","Cigarettes After Sex",135,12A,21,2024-05-02,04:14,38,"dream pop","Cry",2019-10-25,48,55,86,4,0,10,-13,C♯/D♭ Minor,3,0byw9oyQKnZ1fUWHfLQ9Wq,USBQU1900122
17,"Tejano Blue","Cigarettes After Sex",82,12B,46,2024-05-02,03:54,0,"dream pop","Tejano Blue",2024-02-28,54,55,44,28,0,10,-10,E Major,4,6sQ833YbGp8SbtGcLCBwHw,USBQU2400002
18,"Sesame Syrup","Cigarettes After Sex",94,12B,41,2024-05-02,05:03,1,"dream pop","Crush",2018-07-09,42,4,38,35,0,10,-11,E Major,4,53k1gKFpKrDbktUzrB80f0,USBQU1800094
19,"Sparks","Coldplay",103,3B,27,2024-05-02,03:47,90,"","Parachutes",2000-07-10,37,75,5,17,0,10,-11,C♯/D♭ Major,3,7D0RhFcb3CrfPuTJ0obrod,GBAYE0000569
20,"Those Eyes","New West",120,12B,35,2024-05-02,03:40,79,"","Those Eyes",2019-05-10,59,71,0,25,0,30,-8,E Major,3,50x1Ic8CaXkYNvjmxe3WXy,TCAEE1990215
21,"Fall in Love with You.","Montell Fish",74,12B,4,2024-05-02,02:12,0,"christian lo-fi","Fall in Love with You.",2021-11-05,48,92,1,15,0,10,-20,E Major,4,31MQR9rOHRXyg4J01hRY1h,QZNWR2164926
22,"Glimpse of Us","Joji",170,4B,32,2024-05-02,03:53,9,"","Glimpse of Us",2022-06-10,44,89,0,27,0,10,-9,G#/A♭ Major,3,6xGruZOHLs39ZbVccQTuPZ,USWB12201789
23,"EVERYTHING","The Black Skirts",120,2B,37,2024-05-02,04:53,0,"k-rock","TEAM BABY",2017-05-30,54,65,93,39,0,10,-9,F#/G♭ Major,4,3QjI2bkcaQalyd1k0qvmYj,KRA401600005
24,"Those Eyes","New West",120,12B,35,2024-05-02,03:40,2,"","Those Eyes",2019-05-10,60,73,0,24,0,30,-8,E Major,3,2GThBgzZoZfz0lx1JjBwfe,TCAEE1990215
25,"In My Room","Chance Peña",134,12B,34,2024-05-02,02:57,73,"","In My Room",2022-05-06,41,52,0,10,0,0,-14,E Major,3,7CiDwKE62N6ey3LyG6s7xc,QZHN62258348
26,"Old Pine","Ben Howard",130,7B,36,2024-05-02,05:28,67,"indie folk, folk pop","Every Kingdom",2011-01-01,40,45,5,22,0,10,-11,F Major,4,3CAX47TnPqTujLIQTw8nwI,GBUM71106250
27,"Black Friday","Tom Odell",165,2B,20,2024-05-02,03:41,72,"","Black Friday",2023-09-22,48,93,6,20,0,10,-12,F#/G♭ Major,4,1XTY6rA7XQosc0ynkkE9kN,USA2P2342595
