artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Count Basie,Swingin' the Blues - 1993 Remasterd Version,16IPpd0AQkWMFpnHrIRaSM,3,2004,piano,0.655,0.654,1,-6.763,1,0.092,0.62,0.00618,0.0656,0.859,110.701,197413,4
Tiffany Poon,"Suite bergamasque, L. 75: III. Clair de lune",11KNgFdNYz1LZQ2eKQRDIN,14,2014,piano,0.39,0.00667,1,-31.062,1,0.051,0.991,0.897,0.0709,0.0562,99.999,328680,4
Terri Geisel,Fields Of Grace Instrumental Songs For Medit,06GvtJMO26OP6dg2jqX5Y1,14,2013,piano,0.395,0.138,9,-16.795,0,0.0587,0.994,0.933,0.11,0.087,133.781,309546,3
Sleeperstar,I Was Wrong,45Tw2NZgCTA0CHwrkuakCj,41,2010,piano,0.436,0.32,5,-10.405,1,0.0342,0.528,6.83e-06,0.3,0.113,108.043,152809,4
Benny Martin,Love Me Like You Do - Piano & Cello,2VLiFnaeAMGYLHRaDMUxDc,36,2021,piano,0.335,0.129,0,-16.919,1,0.0376,0.979,0.9,0.0972,0.183,94.932,193879,4
Jack's Mannequin,Miss Delaney,0RPIxoK8LGtBP7oEm0DMRI,12,2005,piano,0.508,0.926,10,-4.089,1,0.04,0.000225,5.5e-05,0.255,0.382,118.766,224040,4
Andy Angel,Losing My Religion - Guitar Version,15VUxCLEh1IQhOANlx5ZHp,37,2022,piano,0.611,0.145,9,-15.574,0,0.0422,0.94,0.892,0.102,0.157,114.97,289393,4
David Huntsinger,Above All,6x6VVtS6aEK1Ok7blhIxEA,7,2006,piano,0.43,0.0236,7,-20.051,1,0.0611,0.988,0.893,0.125,0.352,173.121,192107,3
Wade McNutt,O Come to the Altar,1QFVtr78aaZ3sx5zQKt7Ei,21,2019,piano,0.529,0.0293,11,-17.54,1,0.0804,0.991,0.958,0.103,0.216,131.73,258953,3
Duke Ellington,Cotton Tail,1LSR5k30724AUyngtL1GV7,9,2014,piano,0.35,0.58,8,-11.992,1,0.142,0.257,0.376,0.245,0.549,77.811,174678,4
HalcyonMusic,"Fukashigi no Carte (from ""Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai"") - Piano Arrangement",0nyxgu2aahKMI49R3Wdk9U,27,2020,piano,0.622,0.171,2,-20.758,0,0.038,0.978,0.882,0.136,0.112,96.016,252994,4
Cameron's Bedtime Classics,Hot N Cold,5cKSMue2wgZksp9IZ86p7N,0,2023,piano,0.431,0.249,7,-16.227,1,0.0469,0.98,0.923,0.0889,0.0704,108.909,269444,4
Bud Powell,Mad Bebop,6c76qJRuwdRJxgej165DMJ,3,2004,piano,0.708,0.382,8,-12.456,1,0.038,0.98,0.937,0.294,0.814,113.606,161000,4
Piano Prayer,Run to the Father,5NCrRqsrUR15BT1U5UDWvP,25,2020,piano,0.569,0.256,0,-19.59,1,0.0519,0.982,0.948,0.107,0.175,136.936,313978,3
Benny Martin,Knocking on Heaven's Door,7redEaB7Yd4sFpRe6g6fuY,11,2017,piano,0.481,0.0455,7,-25.899,1,0.0424,0.993,0.904,0.12,0.216,140.643,172545,4
Elliot Ziegler,Saône,6V73myUjnBHXM6Krv1H7UF,35,2018,piano,0.426,0.187,5,-20.09,0,0.0445,0.992,0.848,0.105,0.324,113.248,91250,3
RMaster,Morrowind Theme - From Morrowind,5hUbN9NAyFZHnOKOLFkxDr,10,2011,piano,0.193,0.492,0,-7.289,0,0.0332,0.802,0.702,0.126,0.183,141.629,152181,3
Elton John,Your Song,27WrXmQPPyRYySuPoBgCbG,35,2001,piano,0.434,0.68,3,-5.119,1,0.0359,0.612,0.00348,0.101,0.255,131.237,261093,4
Wade McNutt,Hosanna,3Udp4Tu2FhNih3L3rE1fOb,29,2013,piano,0.419,0.119,4,-13.707,1,0.0578,0.93,0.877,0.124,0.144,69.808,301360,4
Rick Gallagher,Nothing But the Blood,7o5lzu8XFMnIYSwvFtiTOd,5,2012,piano,0.469,0.285,7,-14.767,1,0.0398,0.991,0.92,0.0978,0.322,108.153,261787,4
3 Na Bossa,How High the Moon,1N7f5q0SkycxwFI5bl6lsV,9,2006,piano,0.56,0.628,0,-9.886,1,0.0356,0.545,0.892,0.108,0.375,80.282,232373,4
Kim Bo,"Michi to You All (From ""Naruto Shippuden"") - Lofi Piano Version",0oAeHTmfsd5rMPFQe5DpLN,1,2023,piano,0.58,0.288,5,-18.622,1,0.0312,0.96,0.949,0.264,0.283,74.993,108800,4
Ben Folds,"Fred Jones, Pt. 2 (feat. The West Chester University Of Pennsylvania Gracenotes) - University A Cappella Version",5g7nkxc6MZGZGSAghH4Huj,9,2009,piano,0.328,0.266,11,-8.713,1,0.0301,0.976,2.45e-06,0.0921,0.133,133.925,222560,4
Mugi Piano,"Yamiyo - From ""Dororo""",3pPbsKlyGvuo9hpsuHAth0,33,2019,piano,0.552,0.125,11,-18.657,0,0.0506,0.992,0.942,0.11,0.381,81.012,82547,3
The Harp and the Piano,Fathoms Below,7Fr6N0MJcPDNlzhPT7GIBC,23,2023,piano,0.619,0.0405,0,-26.298,1,0.0599,0.992,0.958,0.0734,0.291,174.83,129440,3
David Andrew,Turn Your Eyes,5KhPiD3IQeFDvdait2HCld,26,2022,piano,0.27,0.00298,5,-32.193,1,0.0631,0.996,0.926,0.0928,0.35,71.926,180000,3
Pontus De Bjorn,Agile,6mib8jl6fASfaAahkDoCr8,46,2020,piano,0.355,0.0117,8,-32.75,0,0.0412,0.995,0.891,0.0999,0.161,124.238,206250,3
Count Basie,H.R.H (Her Royal Highness) - 2003 Remaster,27W6wSrwXIWElTRNDHP0lL,11,2003,piano,0.466,0.276,5,-10.622,0,0.0367,0.683,0.124,0.0611,0.541,96.36,160173,4
Dmytro Morykit,Amelie - Piano Solo,04Zf0I9mfswbp3OGQY4ehC,31,2012,piano,0.294,0.341,4,-12.428,0,0.0369,0.993,0.859,0.105,0.48,170.674,172080,4
Joe Bonner,Well You Needn't,29UH2kEdRSg5WyW8BYjTst,0,2000,piano,0.429,0.288,0,-15.069,1,0.034,0.93,0.921,0.1,0.258,98.793,313467,4
Brielle De Villiers,Chaque seconde,7zE6q0FE26UZxgVt6HfZTK,46,2023,piano,0.462,0.0808,11,-25.954,1,0.0488,0.994,0.936,0.0923,0.527,71.06,126864,3
Norman Dück,How to Save a Life,07ux0nRzdjM1wyN83hTAMe,40,2020,piano,0.273,0.177,10,-21.622,1,0.0462,0.986,0.916,0.085,0.129,73.354,173602,5
Red Garland,Exactly Like You,1s8NHYe0rdcaI5uYNEYCxC,10,2011,piano,0.59,0.166,10,-20.887,1,0.0989,0.913,0.873,0.126,0.617,167.874,430893,4
Umitaro Abe,Moments Musicaux - Choral,1aLsq61Hmtpj1llN5NXUVZ,32,2016,piano,0.157,0.0347,1,-19.46,1,0.0454,0.972,0.117,0.142,0.0548,142.228,69053,1
Ava Decker,Let many flowers grow,6TAdSTLJrVdWjmuvUhTaDd,43,2021,piano,0.264,0.0224,2,-29.738,1,0.0374,0.968,0.887,0.103,0.266,54.356,190750,3
Ben Folds,The Secret Life Of Morgan Davis - Alternate Mix - 2001,4JZwEMWTaiO6BjGDRGiUzt,8,2011,piano,0.635,0.609,4,-5.349,1,0.0434,0.371,0.0,0.535,0.83,130.114,159787,4
Count Basie,Sent For You Yesterday And Here You Come Today - Live (1957/Newport),5Ad92bBhWTQrsfCaAk9bIV,7,2004,piano,0.518,0.639,8,-6.646,1,0.077,0.713,0.000314,0.713,0.677,74.778,244973,4
Tori Amos,Time,0IyorRkG1pPDCQtlrkmfpZ,20,2001,piano,0.406,0.176,11,-17.503,1,0.0399,0.94,0.0931,0.113,0.152,131.999,321573,3
Kenzie Smith Piano,"Misa's Song (From ""Death Note"")",00Lv5zMZQnqoIbTwEg5vO3,21,2019,piano,0.452,0.284,2,-16.512,0,0.0736,0.97,0.878,0.122,0.493,140.887,133097,4
Lloyd Glenn,Chica Boo,7xk4pxGW0oUhYy2XADQFup,11,2005,piano,0.668,0.333,2,-17.758,0,0.0441,0.811,0.9,0.0979,0.842,82.756,143480,4
