artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Wiz Khalifa,Top Floor,7mq3oelIPdpE5ASOlUxHJX,38,2011,dance,0.56,0.722,8,-5.314,1,0.109,0.4,1.62e-05,0.603,0.394,78.489,222467,4
Missy Elliott,On & On,7aJouq94UPaX7yVXd2MQ4k,36,2005,dance,0.629,0.881,0,-4.931,1,0.508,0.453,0.0,0.125,0.554,95.685,285760,4
Years & Years,Starstruck,2WJVFqVQ3ivhAoAQWzEzeL,57,2021,dance,0.555,0.879,9,-2.484,0,0.0983,0.011,0.0,0.298,0.691,113.852,207755,4
Ty Dolla $ign,Zaddy,7n1nLaVnTdMmUY8gj7DMY7,42,2016,dance,0.82,0.543,8,-7.699,0,0.305,0.19,0.0,0.713,0.727,126.95,224646,4
Eric Prydz,Generate,4Dg0FSovv3n8IBS9QMezTp,46,2016,dance,0.64,0.873,11,-5.142,1,0.0267,0.00813,0.0595,0.483,0.201,127.0,431107,4
MKTO,Forever Until Tomorrow,7EaScyD2SKCSvZHqsY0RSK,35,2012,dance,0.519,0.819,1,-4.947,1,0.125,0.0993,0.0,0.0476,0.713,119.998,226733,3
Hilary Duff,Beat Of My Heart,4EFE0Cvf3caqwaM5K3udBR,40,2005,dance,0.598,0.727,6,-5.26,1,0.0719,0.0131,0.0,0.405,0.56,136.992,189760,4
Audien,Way Back Home,2ZpL0ykp4gIyMxHam6vi6G,53,2022,dance,0.634,0.713,9,-3.718,1,0.0357,0.245,0.000169,0.0703,0.218,128.02,164056,4
Eric Prydz,We Are Mirage,6mTnH6xSYwKohtsO9RFzcc,59,2014,dance,0.556,0.792,4,-6.723,0,0.0361,0.000521,0.75,0.494,0.0871,127.956,379500,4
Britney Spears,Outrageous,2vPCRs3g0vdLU8sHlAEytO,50,2003,dance,0.828,0.662,7,-6.419,1,0.0461,0.0394,2.02e-05,0.191,0.847,105.014,201907,4
Ariana Grande,Jason's Song (Gave It Away),0kngSEayfCOjR8w83R7vAT,46,2016,dance,0.65,0.655,7,-4.307,0,0.0631,0.45,3.13e-05,0.073,0.562,105.95,264640,4
Shayne Ward,Until You,2AQ4FMOHnKUmGCW9My4lPk,52,2007,dance,0.598,0.61,10,-4.863,1,0.0244,0.0638,0.0,0.103,0.486,87.005,248120,4
Olivia Holt,Nothing’s Gonna Stop Me Now,2yDmQbe1no8CHP386Oltyl,37,2012,dance,0.613,0.889,4,-3.641,1,0.055,0.0192,0.0,0.0937,0.335,131.936,231293,4
Camila Cabello,Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,78,2018,dance,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4
Norris Man,Bad Road,6RTYadm2LKFgZmXQ7tMxpH,28,2000,dance,0.663,0.668,7,-9.468,1,0.379,0.0946,0.0,0.279,0.827,79.341,207333,4
Ashlee Simpson,Undiscovered,4WQH3cE9jGhIjTMOqKuWKu,23,2004,dance,0.557,0.791,9,-6.208,1,0.0442,0.0782,0.00241,0.0804,0.12,113.986,296680,4
Ima Robot,Greenback Boogie,5rgqT1We3IX8IxF9gYZgWc,47,2010,dance,0.549,0.54,10,-9.913,1,0.0391,0.42,0.0144,0.643,0.284,142.913,297706,4
Ariana Grande,Just Look Up (From Don’t Look Up),3QPBocWfIcOCdFFvmqn60F,64,2021,dance,0.566,0.581,9,-5.181,1,0.043,0.216,0.0,0.0853,0.152,130.043,201668,4
Firebeatz,Remember Who You Are,124I9Ixm0EtFGsBx5vZDr0,51,2018,dance,0.644,0.626,5,-6.527,1,0.0323,0.0233,2.76e-05,0.0448,0.292,129.861,162462,4
Madison Beer,Follow The White Rabbit,2Txj791OlOaNSMpps0gz5K,52,2021,dance,0.65,0.405,2,-6.023,1,0.0329,0.222,0.0,0.0868,0.22,95.005,179712,4
Paulina Rubio,Sexi Dance,2HUMe9s1Sn8ZrpsbmDjEAH,46,2000,dance,0.696,0.866,0,-9.276,1,0.0454,0.024,7.94e-05,0.368,0.715,124.056,303227,4
JoJo,Exceptional,7nqKm8Nj4GXmvknMjjc9vf,29,2006,dance,0.507,0.499,0,-6.163,1,0.0278,0.0279,0.0,0.433,0.14,110.154,223947,4
Wizkid,Longtime (feat. Skepta),1JiR4RJaZlbZ5b3HG8jkeL,52,2020,dance,0.85,0.66,11,-4.846,0,0.169,0.417,5.14e-05,0.209,0.622,101.947,239893,4
112,Dance With Me - Club Mix,5pORAIx1TLwsuc2riiHaM8,43,2001,dance,0.908,0.621,9,-4.213,1,0.207,0.0178,0.0,0.0296,0.623,101.639,234003,4
Megan Thee Stallion,Savage Remix (feat. Beyoncé),5v4GgrXPMghOnBBLmveLac,64,2020,dance,0.822,0.743,10,-4.772,0,0.28,0.016,0.0,0.127,0.636,84.459,242001,4
Pitbull,Get It Started (feat. Shakira),5YrMJScQHZR6624DNnyp5p,29,2012,dance,0.693,0.849,1,-3.259,0,0.189,0.0668,0.0,0.69,0.599,128.971,245920,4
Ludacris,Stand Up - Album Version (Edited),7aSu6LKuIJDUOqb7aBQlBj,28,2003,dance,0.798,0.817,10,-4.889,0,0.345,0.413,0.0,0.114,0.82,99.261,213960,4
Topic,Chain My Heart,67lbzVADsqJJ6tyVk0XCgn,66,2021,dance,0.663,0.849,11,-4.462,0,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,146880,4
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),6CjtS2JZH9RkDz5UVInsa9,76,2012,dance,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,235613,4
Tony Tetuila,My Car,2eFJKElZ98vRvWChxh1niz,30,2001,dance,0.917,0.707,7,-10.512,0,0.0933,0.25,0.00602,0.323,0.928,110.049,248427,4
M.I.A.,Sexodus,7KNjteq2Xfy2LR1uX7urHz,36,2013,dance,0.549,0.84,7,-5.213,0,0.077,0.216,0.000254,0.117,0.382,157.962,291707,4
LVNDSCAPE,Dive With Me (feat. Cathrine Lassen),2DLqygtisuvhIUeV3aKJSe,48,2017,dance,0.68,0.541,2,-5.909,1,0.032,0.341,1.02e-06,0.23,0.447,97.005,220433,4
The Chainsmokers,Don't Let Me Down (feat. Daya) - W&W Remix,4s2rzq6ZpCfg5ODq0z79QG,52,2016,dance,0.431,0.877,8,-5.677,0,0.121,0.041,0.00128,0.126,0.484,159.897,195093,4
Kim Petras,Malibu,7G0tY4ErguYZpP6nQ6Qcnc,53,2020,dance,0.627,0.838,2,-4.352,1,0.183,0.0247,0.000383,0.223,0.536,120.0,191809,4
Julia Michaels,If You Need Me,3dqcHUPGMQD5baOC5Ylp7L,50,2019,dance,0.483,0.766,0,-6.894,0,0.0846,0.423,0.0,0.0985,0.552,147.701,216080,4
Collie Buddz,Brush Me,7J5RStOPxuzulxgahsHINM,32,2011,dance,0.597,0.6,3,-8.898,0,0.351,0.579,0.0,0.07,0.903,83.198,195547,4
MKTO,God Only Knows,3wGpq1glvqMJWbj7nbqlYg,46,2012,dance,0.65,0.745,4,-3.969,1,0.028,0.0276,1.08e-06,0.206,0.649,114.965,195840,4
David Guetta,Nothing Really Matters (feat. will.i.am),15IvunXk0Nmz7pjrLUOWWl,23,2011,dance,0.733,0.664,0,-3.958,1,0.0291,0.053,0.0,0.225,0.632,128.014,219840,4
Thalia,Desde Esa Noche (feat. Maluma),1pWYnQIlqxTh5bxuPmTG4E,64,2016,dance,0.78,0.929,11,-0.739,0,0.0532,0.171,0.0,0.0677,0.837,95.012,227693,4
Avril Lavigne,Hot,6z7fZRrQfOH3ZjWEkC4QhC,59,2007,dance,0.6,0.938,8,-3.806,1,0.0821,0.0173,0.0,0.355,0.469,144.951,202973,4
Lily Allen,5 O'clock in the Morning (Who'd Have Known) Remix,5ZRKAeZJsZFsrDT7SwJfL4,26,2012,dance,0.604,0.795,10,-4.53,1,0.0628,0.354,0.0,0.092,0.487,88.018,217873,4
Toni Braxton,Roller Coaster,5o1Trj52mQcOfgiFfNEzAz,40,2014,dance,0.652,0.555,11,-6.271,0,0.0537,0.352,0.0,0.102,0.193,95.02,263067,4
Cher,The Music's No Good Without You,4dfGBaucKgIAPpSoGRpbI0,24,2001,dance,0.611,0.878,0,-9.798,0,0.164,0.0355,3.59e-06,0.036,0.547,121.973,280413,4
Lady Gaga,Yoü And I,6rkAY9rk1NTFB94QxG3LJR,58,2011,dance,0.518,0.709,2,-5.234,1,0.0476,0.075,0.0,0.0935,0.514,127.083,307347,4
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie) - Thomas Rasmus Chill Mix,122AOGwKIrI40hLGYRwirG,45,2016,dance,0.432,0.788,9,-6.126,0,0.0997,0.00509,1.36e-06,0.0777,0.188,187.976,218773,4
Miguel,waves (feat. Kacey Musgraves) - Remix,0JhyMqi5ihsk5neC8DMbbz,48,2016,dance,0.79,0.599,10,-7.574,0,0.0301,0.477,4.26e-06,0.344,0.464,105.997,246294,4
Edi Fitzroy,Hotel California (feat. Bigga Star),7CDcQrcyaeAP4YjQ0THp7t,33,2004,dance,0.699,0.641,9,-9.88,0,0.0422,0.373,0.0,0.188,0.948,156.116,282493,4
The Knife,Heartbeats,2YacpExEbX9tF8IbFlFOo4,52,2003,dance,0.649,0.753,8,-4.874,1,0.0319,0.0209,5.84e-05,0.105,0.46,87.989,231853,4
Sigala,Somebody,6iMoJ3UdrO2ZjzzcaN8Eom,47,2018,dance,0.679,0.849,0,-3.841,1,0.0649,0.0916,0.0,0.121,0.683,100.095,238667,4
David Guetta,Stay (Don't Go Away) [feat. Raye],4YhN72dRYL2Z3MsaKyT7rS,56,2019,dance,0.669,0.797,9,-5.68,0,0.0624,0.259,0.0,0.199,0.552,119.865,185943,4
Monica,Breaks My Heart,47D9cHqAjkiSH30CMclC7N,32,2003,dance,0.736,0.569,11,-6.592,0,0.0299,0.0582,0.0,0.0756,0.58,96.001,266253,3
Talking Heads,Love → Building on Fire - 2004 Remaster,6io3AG4PaHu5Ksx41r4zHw,32,2004,dance,0.723,0.658,7,-6.667,1,0.0507,0.0826,2.32e-06,0.17,0.757,129.53,178000,4
Knife Party,Begin Again,19u20B0E3KO1copzKVSJxi,33,2014,dance,0.636,0.968,8,-3.408,1,0.0596,0.000219,0.586,0.0853,0.553,127.986,355200,4
Blak Ryno,She Like That,45lNLJ52w44JmwvhvIvFXU,43,2017,dance,0.873,0.757,4,-4.278,0,0.281,0.152,0.0,0.234,0.423,94.982,188029,4
Róisín Murphy,Overpowered,7di4QTqNCZjX4JUFKhWQsr,50,2007,dance,0.736,0.827,3,-6.273,0,0.0344,0.091,0.00509,0.315,0.878,117.024,309173,4
Amr Diab,وماله,7z1OHWVyKvynHMiIGHVLon,37,2005,dance,0.646,0.637,4,-8.211,0,0.0387,0.381,3.24e-06,0.0769,0.498,144.685,288313,4
Dora The Explorer,"Row, Row, Row Your Boat",5vGIkNnjlvIJoiVDPpeO5x,28,2008,dance,0.892,0.45,0,-6.46,1,0.0438,0.366,0.0,0.335,0.884,109.979,171080,4
Jubël,Dancing In The Moonlight (feat. NEIMY) - PBH & Jack Sunset Remix Radio Edit,2E82VLSCocIcymHDHoMHyr,57,2018,dance,0.778,0.785,6,-4.394,0,0.0409,0.0312,0.2,0.0603,0.537,125.014,136320,4
Günther,Touch Me - duet with Samantha Fox,0QnOWSLGlyUeWIe2WMKQTa,40,2004,dance,0.669,0.98,6,-2.665,0,0.0431,0.0182,0.00947,0.39,0.958,117.029,219280,4
