artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Gammer,Deep Down,1iws4TPnV8ZLyS73abtu9o,15,2011,techno,0.349,0.928,4,-7.115,1,0.0603,0.00327,0.0248,0.116,0.0793,172.061,279040,4
Der Zyklus,Elektronisches Zeitecho,4vPhCsUh9MBgJwTm6vmDlZ,24,2014,techno,0.799,0.506,10,-10.558,0,0.0921,0.000272,0.864,0.057,0.469,131.487,289920,4
Fractions,NITE NRG,5LZtFJMu7PN9AdMzbZ8iQW,28,2020,techno,0.481,0.995,2,-6.648,1,0.0745,1.83e-05,0.814,0.155,0.535,136.011,383889,4
VTSS,Linked,2T5mlgEJyFxWWyZKbiqDhy,22,2018,techno,0.529,0.934,2,-10.048,1,0.0769,0.00095,0.523,0.238,0.265,132.937,377640,4
N-Vitral,Renegades Till The Grave,6u9bu56JYoMDftT3Mx0Rql,46,2022,techno,0.409,0.973,9,-1.451,0,0.185,0.0838,7.1e-06,0.0926,0.143,100.039,206013,4
Dimitri Pike,Nightlife,4g4rRxpjpZtn4ESSdVU9mm,0,2004,techno,0.613,0.829,1,-9.395,1,0.0615,0.107,0.854,0.111,0.0523,141.974,272483,4
Alex Mine,Lost - Carl Cox Remix,4tIAHFny0Mg13bf3MMAdS4,21,2018,techno,0.873,0.752,8,-7.983,1,0.0507,0.000351,0.837,0.435,0.271,128.005,382500,4
ATB,Face to Face - Rudee Remix,2DaHzusUQfybI63uFI1Dux,4,2014,techno,0.701,0.81,11,-4.083,1,0.113,0.00276,4.66e-06,0.287,0.46,128.001,411040,4
Wighnomy Brothers,Alright,4subfEh6U2VOPisLkRexyC,1,2003,techno,0.799,0.743,10,-13.391,0,0.107,0.0397,0.862,0.0539,0.679,126.005,357867,4
Nitrogenetics,State of the Art,35bxEfBpbGHDGqAUCqkZJs,21,2012,techno,0.512,0.886,7,-5.461,1,0.0416,0.0268,0.00775,0.604,0.464,173.983,283000,4
Art Of Fighters,Earthquake,0LaPEWhCDcKxgUX1gLnxPy,21,2002,techno,0.558,0.854,4,-6.76,1,0.123,0.000195,0.644,0.0983,0.269,163.03,329541,4
Rafael Cerato,Every You - Erly Tepshi Remix,2NXyec0fv1jw6k1z8TZkMi,28,2019,techno,0.806,0.557,10,-12.358,0,0.0724,0.0108,0.806,0.107,0.483,120.008,412015,4
F.U.S.E.,Magnetic Wave - Eqlogic Track,3xsYYTI8YcfbRmzPN5R1b0,0,2001,techno,0.764,0.667,7,-15.99,1,0.0392,0.000605,0.882,0.116,0.749,128.031,440825,4
Nina Kraviz,IMPRV,7uL7zewKCHRzjuXBUg8oA1,24,2014,techno,0.786,0.506,5,-10.79,1,0.0874,0.0763,0.885,0.1,0.118,129.001,392076,4
Marc Et Claude,Tremble - I Love Trance Remix,440KKioyedhEKy3d9cttv0,2,2001,techno,0.648,0.842,9,-9.54,0,0.0412,0.000156,0.737,0.0922,0.894,137.984,516908,4
Adriatique,Awakening Machines,0JOk9J79Sj7qn3GIrNixY1,23,2018,techno,0.515,0.88,10,-9.644,0,0.0461,0.000693,0.856,0.115,0.367,94.999,366944,5
Olivier Giacomotto,Postgalactic,3QOVrszuaqXWx1a69A28LB,10,2015,techno,0.785,0.719,4,-9.228,1,0.069,0.00165,0.814,0.618,0.375,121.992,402826,4
Placid Angles,Earth and Everything,5XSM6PdCitT6pXQBzIvQav,16,2019,techno,0.509,0.883,11,-8.204,0,0.077,0.00798,0.317,0.105,0.135,77.006,313252,4
Blank & Jones,Sound of Machines - Short Cut,0N5Ri45Jzh63DpASZ0QqYL,3,2000,techno,0.711,0.978,9,-5.659,1,0.0497,0.00023,0.857,0.0603,0.852,140.063,182270,4
The Hacker,Cold Love,0mcWxkWRLd7AWEy56qh8eL,1,2001,techno,0.801,0.7,7,-9.605,1,0.0632,1.11e-06,0.919,0.0746,0.155,131.687,336520,4
Mr. Cloudy,May Purpose,0ksf2C20VKQT5BbtU63fv4,16,2017,techno,0.682,0.562,7,-13.508,0,0.0476,0.412,0.903,0.155,0.632,115.537,374120,4
Scooter,The Sound Above My Hair - Radio Edit,1AfCr2crYk0KtVxUqDbhDX,25,2009,techno,0.422,0.98,9,-6.058,1,0.0839,0.000321,0.0234,0.905,0.332,147.953,215547,4
Dumonde,Tomorrow - Full On Vocal Special Edit,2ukdQtn9mfUFaY6bJfH1Bz,17,2013,techno,0.287,0.917,5,-7.978,0,0.0391,0.000205,0.759,0.685,0.169,140.02,270613,4
Alpha Tracks,Elektra,01e8d1lr1fFyPuIGOCRnRG,29,2020,techno,0.703,0.939,4,-9.745,0,0.0616,0.0381,0.869,0.12,0.503,150.018,425926,4
Slam,Kill the Pain,1WwwLwIAJjV2becT817CCU,1,2004,techno,0.55,0.502,2,-7.911,0,0.0271,0.0381,0.0233,0.121,0.0379,135.988,280507,4
Dj Mad Dog,Laughing Loud,6sJmgwaR7DNYUq4heSv0FQ,27,2018,techno,0.385,0.99,9,-1.179,1,0.331,0.00564,0.11,0.113,0.0744,179.985,164433,4
Darren Styles,Just Easy,1ZZeGqtYObK1nvZ3DBOQDv,13,2008,techno,0.588,0.919,0,-5.987,1,0.198,0.0324,0.00256,0.108,0.607,165.037,235520,4
Collective States,Lonesome Ghost,05h6pboyWT6WAEwB1CqbP3,28,2019,techno,0.791,0.922,1,-8.74,0,0.0555,0.00116,0.901,0.0962,0.0368,125.006,463016,4
Skin On Skin,Don't Fuck Around,2vxMgCp6jckeLc0KTGpEBd,40,2022,techno,0.712,0.934,7,-8.023,1,0.0589,0.000956,0.643,0.108,0.353,138.006,395491,4
