#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"all-american bitch","Olivia Rodrigo",156,2B,70,2023-11-26,02:45,76,"","GUTS",2023-09-08,42,22,0,45,0,10,-4,F#/G♭ Major,4,34sOdxWu9FljH84UXdRwu1,USUG12304093
2,"Dollhouse","Melanie Martinez",130,4A,71,2023-11-26,03:51,76,"","Cry Baby (Deluxe Edition)",2015-08-14,73,22,0,56,0,70,-5,F Minor,4,6wNeKPXF0RDKyvfKfri5hf,USAT21401604
3,"Prom Queen","Beach Bunny",144,12B,80,2023-11-26,02:16,3,"","Prom Queen",2018-08-10,53,0,1,75,0,10,-7,E Major,4,6MpCaSIOfqBqbMED4kXgNY,QZDA71885746
4,"happier","Olivia Rodrigo",169,2B,44,2023-11-26,02:55,85,"","SOUR",2021-05-21,40,77,0,34,10,0,-10,F#/G♭ Major,3,2tGvwE8GcFKwNdAXMnlbfl,USUG12101247
5,"jealousy, jealousy","Olivia Rodrigo",164,3A,57,2023-11-26,02:53,83,"","SOUR",2021-05-21,70,20,0,70,10,0,-6,A#/B♭ Minor,4,0MMyJUC3WNnFS1lit5pTjk,USUG12101248
6,"Good Old-Fashioned Lover Boy - Remastered 2011","Queen",97,5B,46,2023-11-26,02:53,69,"classic rock, rock, glam rock","A Day At The Races (Deluxe Edition 2011 Remaster)",1976-12-10,54,58,0,39,0,0,-7,D#/E♭ Major,4,1n7xFAY4xoPeqRvrkzAtsw,GBUM71029614
7,"We Are Never Ever Getting Back Together (Taylor's Version)","Taylor Swift",172,9B,69,2023-11-26,03:13,53,"","Red (Taylor's Version)",2021-11-12,57,3,0,72,10,0,-6,G Major,4,31CdkzHnMbvJuKZvtCQfR6,USUG12103668
8,"Afterglow","Taylor Swift",111,11B,45,2023-11-26,03:43,74,"","Lover",2019-08-23,76,13,0,40,0,10,-9,A Major,4,1SymEzIT3H8UZfibCs3TYi,USUG11901484
9,"pretty isn’t pretty","Olivia Rodrigo",124,10B,85,2023-11-26,03:19,80,"","GUTS",2023-09-08,56,0,0,57,0,0,-4,D Major,4,6W9l02gRsXVxzIuQC1oc1X,USUG12305002
10,"Bags","Clairo",105,3B,55,2023-11-26,04:20,8,"bedroom pop","Immunity",2019-08-02,74,17,38,87,0,10,-8,C♯/D♭ Major,4,6UFivO2zqqPFPoQYsEMuCc,US4HB1900080
11,"dorothea","Taylor Swift",120,12B,49,2023-11-26,03:45,62,"","evermore",2020-12-11,61,70,0,35,0,10,-8,E Major,4,670fUmXf4KQekzbEgaXyPA,USUG12004710
