#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Tears","Sabrina Carpenter",113,8B,88,2025-09-08,02:40,88,"pop","Man’s Best Friend",2025-08-29,70,2,0,49,0,0,-5,C Major,4,42VUCXerQ5qTr4Qp6PhKo4,USUM72504355
2,"House Tour","Sabrina Carpenter",118,2B,88,2025-09-08,02:49,87,"pop","Man’s Best Friend",2025-08-29,77,13,0,61,0,30,-5,F#/G♭ Major,4,25jgQBxuUkGDdCG1WGKKN9,USUM72504449
3,"Never Getting Laid","Sabrina Carpenter",92,11B,55,2025-09-08,03:28,77,"pop","Man’s Best Friend",2025-08-29,57,55,0,32,0,10,-6,A Major,4,1PdUyYYw9sGU0yhLrpeHKt,USUM72504444
4,"THIS IS FOR","TWICE",128,11A,74,2025-09-01,02:11,78,"k-pop","THIS IS FOR",2025-07-11,80,15,0,92,0,60,-5,F#/G♭ Minor,4,3598iBWrS4JhJqP5tHlpVK,US5TA2500103
5,"Fame is a Gun","Addison Rae",138,2A,40,2025-08-30,03:03,88,"","Addison",2025-06-06,69,17,0,41,0,10,-7,D#/E♭ Minor,4,7B3BwNecBhKvNwSMOOl7Gk,USSM12501572
6,"Get Up","NewJeans",85,7B,53,2025-12-13,00:36,70,"k-pop","NewJeans 2nd EP 'Get Up'",2023-07-21,53,63,13,56,0,10,-7,F Major,3,1wUnuiXMMvhudmzvcCtlZP,USA2P2330073
7,"Mean Girls","KATSEYE",135,11B,64,2025-08-29,03:36,71,"k-pop","BEAUTIFUL CHAOS",2025-06-27,70,21,0,27,30,10,-5,A Major,4,6oDFDGaAayXd8HXmynsgPv,USUM72503466
8,"LLYLM","ROSALÍA",170,11A,63,2025-02-15,02:54,64,"latin","LLYLM",2023-01-27,56,13,0,56,20,10,-6,F#/G♭ Minor,4,2SiAcexM2p1yX6joESbehd,USSM12300114
9,"Your Idol","Saja Boys,Andrew Choi,Neckwav,Danny Chung,KEVIN WOO,samUIL Lee,KPop Demon Hunters Cast",90,10A,84,2025-08-29,03:11,85,"k-pop","KPop Demon Hunters (Soundtrack from the Netflix Film)",2025-06-20,68,13,0,36,0,20,-4,B Minor,4,1I37Zz2g3hk9eWxaNkj031,QZ8BZ2513512
10,"the boy is mine","Ariana Grande",98,6A,63,2025-02-15,02:53,78,"pop","eternal sunshine",2024-03-08,80,16,0,45,0,0,-6,G Minor,4,0Lmbke3KNVFXtoH2mMSHCw,USUM72317268
11,"Good Luck, Babe!","Chappell Roan",117,10A,58,2025-02-15,03:38,90,"","Good Luck, Babe!",2024-04-05,70,5,0,79,0,0,-6,B Minor,4,0WbMK4wrZ1wFSty9F7FCgu,USUG12401967
12,"Please Please Please","Sabrina Carpenter",107,11B,59,2025-02-15,03:06,80,"pop","Please Please Please",2024-06-06,67,27,0,58,0,10,-6,A Major,4,5N3hjp1WNayUPZrA8kJmJP,USUM72404101
13,"BIRDS OF A FEATHER","Billie Eilish",105,10B,51,2025-02-15,03:30,94,"","HIT ME HARD AND SOFT",2024-05-17,75,20,6,44,0,10,-10,D Major,4,6dOtVTDdiauQNBQEDOtlAB,USUM72401994
